trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000057435	16	63316270	9534390-63439165	partial-dominant	trans	1.01 	5.70 
ENSRNOT00000046785	3	170265773	168958218-170931683	partial-dominant	trans	1.00 	4.77 
ENSRNOT00000034563	7	62950016	32416931-134207733	partial-dominant	trans	1.00 	4.78 
ENSRNOT00000028848	2	65329421	65329421-65329421	partial-dominant	trans	1.00 	4.92 
ENSRNOT00000036854	10	34247479	33104875-76794599	partial-dominant	trans	1.00 	5.30 
ENSRNOT00000046994	2	245922891	244788518-246037377	partial-dominant	trans	1.00 	4.96 
ENSRNOT00000068450	5	44806113	43969311-44806113	partial-dominant	trans	1.00 	6.23 
ENSRNOT00000033155	1	85557042	85557042-86165632	partial-dominant	cis	0.99 	9.31 
ENSRNOT00000055110	10	33104875	33104875-35205812	partial-dominant	trans	0.99 	4.98 
ENSRNOT00000057589	4	116976550	116976550-116976550	partial-dominant	cis	0.99 	7.17 
ENSRNOT00000047741	18	56491774	53698429-57531568	partial-dominant	trans	0.99 	4.71 
ENSRNOT00000012263	5	136174956	136051863-137885629	partial-dominant	cis	0.99 	11.04 
ENSRNOT00000037558	4	186189164	17603790-186369363	partial-dominant	trans	0.99 	4.69 
ENSRNOT00000030232	10	99126412	99126412-100523845	partial-dominant	trans	0.98 	4.75 
ENSRNOT00000027854	7	84918627	83835212-87443675	partial-dominant	trans	0.98 	4.93 
ENSRNOT00000065592	14	106469080	105744363-106469724	partial-dominant	trans	0.98 	4.90 
ENSRNOT00000017682	19	5661437	4965048-6355622	partial-dominant	trans	0.98 	4.93 
ENSRNOT00000036195	6	30841536	29166669-31724859	partial-dominant	trans	0.98 	4.92 
ENSRNOT00000068170	18	54873292	54799929-57752509	partial-dominant	cis	0.98 	6.87 
ENSRNOT00000000549	20	4842027	4842027-5238174	partial-dominant	cis	0.98 	9.16 
ENSRNOT00000004780	13	96581510	96581510-108452678	partial-dominant	cis	0.98 	4.71 
ENSRNOT00000067056	3	44746941	43412047-47004008	partial-dominant	trans	0.98 	5.06 
ENSRNOT00000058101	6	108400261	107855131-108791977	partial-dominant	cis	0.98 	17.95 
ENSRNOT00000021912	10	34247479	33104875-76564763	partial-dominant	trans	0.98 	5.13 
ENSRNOT00000001704	20	12481090	12481090-12503471	partial-dominant	cis	0.97 	11.95 
ENSRNOT00000016152	1	215698410	215414854-216995812	additive	cis	0.97 	39.97 
ENSRNOT00000067393	1	118707966	110202708-122589718	partial-dominant	trans	0.97 	4.89 
ENSRNOT00000038198	1	208026830	208026830-208043535	additive	cis	0.97 	33.76 
ENSRNOT00000024755	2	254398420	254398420-254785664	partial-dominant	trans	0.97 	4.80 
ENSRNOT00000005439	10	35380251	35367088-38360192	partial-dominant	trans	0.96 	5.00 
ENSRNOT00000067247	12	18074246	18074246-18079889	partial-dominant	cis	0.96 	11.28 
ENSRNOT00000042866	20	1659889	438641-3192030	partial-dominant	cis	0.96 	17.84 
ENSRNOT00000010915	8	34050088	33999632-34385779	partial-dominant	trans	0.96 	4.70 
ENSRNOT00000032690	16	4475660	4475660-4475660	partial-dominant	trans	0.96 	4.71 
ENSRNOT00000023780	10	95391846	93637913-95641245	partial-dominant	trans	0.95 	5.48 
ENSRNOT00000032199	16	31977639	31977639-32133926	partial-dominant	cis	0.95 	9.71 
ENSRNOT00000026079	1	202586671	199517634-202586671	partial-dominant	cis	0.95 	8.41 
ENSRNOT00000066222	13	94522479	94138325-94522479	partial-dominant	trans	0.95 	5.52 
ENSRNOT00000005280	1	196939787	196175892-197490532	partial-dominant	trans	0.95 	5.41 
ENSRNOT00000054934	2	52737804	52737804-52737804	partial-dominant	trans	0.95 	13.12 
ENSRNOT00000041025	8	58413164	58181614-122593843	partial-dominant	trans	0.95 	5.01 
ENSRNOT00000007475	5	41647417	40608833-63700789	partial-dominant	trans	0.95 	5.48 
ENSRNOT00000056075	11	68155616	68155616-68337474	partial-dominant	trans	0.95 	6.21 
ENSRNOT00000061377	19	13777104	13777104-13777104	partial-dominant	trans	0.95 	10.15 
ENSRNOT00000031239	8	27290553	27187329-28484660	partial-dominant	trans	0.95 	5.17 
ENSRNOT00000059314	14	87968869	11945508-89150139	partial-dominant	trans	0.94 	4.72 
ENSRNOT00000058447	6	101718055	101718055-103208544	partial-dominant	cis	0.94 	8.39 
ENSRNOT00000046810	7	75465346	75329965-77418797	partial-dominant	trans	0.94 	4.72 
ENSRNOT00000021725	3	12409523	10623002-13141522	partial-dominant	cis	0.94 	13.50 
ENSRNOT00000061498	19	9600281	9600281-10481809	partial-dominant	cis	0.94 	8.77 
ENSRNOT00000022262	4	59648334	59164164-62526602	partial-dominant	trans	0.94 	5.18 
ENSRNOT00000046700	2	125285656	121891214-126307938	partial-dominant	trans	0.93 	6.31 
ENSRNOT00000044434	18	28519018	27426606-48123391	partial-dominant	trans	0.93 	5.69 
ENSRNOT00000057311	17	76191526	76191526-76640305	partial-dominant	trans	0.93 	4.96 
ENSRNOT00000030027	16	57694692	57594904-58975724	partial-dominant	trans	0.93 	5.84 
ENSRNOT00000010682	5	14431605	12494377-15567328	partial-dominant	cis	0.93 	8.00 
ENSRNOT00000068384	3	106667272	104788113-116763332	partial-dominant	trans	0.93 	5.87 
ENSRNOT00000059324	9	29727714	29629700-30543396	partial-dominant	trans	0.93 	5.03 
ENSRNOT00000009916	9	92577130	92577130-93189297	partial-dominant	trans	0.92 	4.77 
ENSRNOT00000016389	17	82980750	82770827-83826552	partial-dominant	trans	0.92 	4.76 
ENSRNOT00000045472	4	22816703	3076010-23322858	partial-dominant	trans	0.92 	4.70 
ENSRNOT00000061769	19	13777104	12092649-14905150	partial-dominant	trans	0.92 	6.14 
ENSRNOT00000028583	10	100517448	99625879-101736091	partial-dominant	trans	0.91 	5.09 
ENSRNOT00000067843	2	255880844	255880844-256212499	partial-dominant	cis	0.91 	6.90 
ENSRNOT00000056672	2	82958507	82780868-82962451	partial-dominant	trans	0.91 	4.69 
ENSRNOT00000048186	10	105971490	105197690-110636921	partial-dominant	trans	0.91 	4.92 
ENSRNOT00000003472	14	17822007	11577355-18064429	partial-dominant	cis	0.91 	5.03 
ENSRNOT00000001591	12	41787718	41661841-42779624	partial-dominant	cis	0.91 	11.60 
ENSRNOT00000066612	17	64117212	64117212-86597321	partial-dominant	trans	0.91 	5.07 
ENSRNOT00000065128	4	59022653	56560884-61613628	partial-dominant	trans	0.90 	5.38 
ENSRNOT00000036373	7	51566847	51203627-51796531	partial-dominant	trans	0.90 	4.80 
ENSRNOT00000066714	6	134824729	134675621-136471554	partial-dominant	trans	0.90 	4.94 
ENSRNOT00000036804	19	40326944	12371095-40326944	partial-dominant	trans	0.90 	5.17 
ENSRNOT00000000579	13	91210017	91131250-108633657	partial-dominant	trans	0.90 	4.75 
ENSRNOT00000050261	16	17816149	17457565-22349091	partial-dominant	trans	0.90 	4.81 
ENSRNOT00000013512	14	88106693	16712407-89104495	partial-dominant	trans	0.90 	4.71 
ENSRNOT00000048692	13	85730539	85728669-87953691	partial-dominant	cis	0.90 	7.79 
ENSRNOT00000035987	19	25445363	19087636-29869201	partial-dominant	cis	0.90 	4.85 
ENSRNOT00000048347	6	136428704	134675621-138142216	partial-dominant	trans	0.90 	4.97 
ENSRNOT00000041210	3	127894608	127389570-128316673	partial-dominant	trans	0.90 	5.55 
ENSRNOT00000056344	16	9534390	8858734-9534390	partial-dominant	trans	0.89 	5.10 
ENSRNOT00000050159	20	2934492	650911-3192030	additive	cis	0.89 	34.19 
ENSRNOT00000047765	6	96782773	94623917-97067254	partial-dominant	trans	0.89 	4.86 
ENSRNOT00000030604	12	35413127	34636069-36827176	partial-dominant	cis	0.89 	10.06 
ENSRNOT00000042460	15	33069536	18901755-33180122	partial-dominant	trans	0.89 	4.69 
ENSRNOT00000037414	19	5661437	4797685-6355622	partial-dominant	trans	0.88 	4.98 
ENSRNOT00000041502	20	5255819	420985-5526501	partial-dominant	trans	0.88 	6.40 
ENSRNOT00000003405	13	64476268	64476268-65472836	partial-dominant	cis	0.88 	6.24 
ENSRNOT00000005167	6	123969791	123824175-124167595	partial-dominant	cis	0.87 	8.03 
ENSRNOT00000010588	6	98841479	97029919-99978302	partial-dominant	cis	0.87 	10.90 
ENSRNOT00000055626	10	82597226	82298742-83732387	partial-dominant	cis	0.87 	8.13 
ENSRNOT00000068530	15	78358943	78358943-78358943	partial-dominant	trans	0.87 	5.67 
ENSRNOT00000005686	7	59165476	58790005-60593011	partial-dominant	cis	0.87 	6.22 
ENSRNOT00000041470	5	137024482	136183106-137504951	additive	trans	0.87 	19.38 
ENSRNOT00000065316	14	8800995	8550676-10020035	partial-dominant	trans	0.87 	4.94 
ENSRNOT00000005902	2	66516757	64008233-69065539	partial-dominant	trans	0.87 	6.57 
ENSRNOT00000028102	1	213070296	209160252-213210268	partial-dominant	cis	0.86 	7.75 
ENSRNOT00000004359	10	35721969	33424060-36054881	partial-dominant	cis	0.86 	4.79 
ENSRNOT00000017318	2	32846450	32642869-33073726	partial-dominant	trans	0.86 	5.50 
ENSRNOT00000021418	3	144611069	144611069-145009369	partial-dominant	cis	0.86 	6.84 
ENSRNOT00000032636	6	56201832	55226750-57702721	partial-dominant	trans	0.86 	5.44 
ENSRNOT00000018611	2	252332621	236396424-252388565	partial-dominant	trans	0.85 	6.08 
ENSRNOT00000001829	6	34866955	34065743-45581795	partial-dominant	trans	0.85 	4.94 
ENSRNOT00000037360	10	33104875	33104875-33317440	partial-dominant	trans	0.85 	5.10 
ENSRNOT00000050891	1	213070296	209160252-213106762	partial-dominant	trans	0.85 	13.10 
ENSRNOT00000034746	1	60851597	55760397-197094662	partial-dominant	cis	0.85 	5.35 
ENSRNOT00000040993	6	35272273	34866955-48489049	partial-dominant	trans	0.85 	4.96 
ENSRNOT00000026253	8	61562566	55777209-116996709	partial-dominant	trans	0.84 	4.72 
ENSRNOT00000042928	6	34866955	33721121-46064167	partial-dominant	trans	0.84 	5.56 
ENSRNOT00000068696	1	207510960	204685821-213903581	partial-dominant	cis	0.84 	5.03 
ENSRNOT00000042283	11	33955105	33955105-36195524	partial-dominant	cis	0.84 	7.35 
ENSRNOT00000042584	1	118731809	118367227-122589718	partial-dominant	trans	0.84 	5.01 
ENSRNOT00000068369	8	127298919	122115087-128414029	partial-dominant	cis	0.84 	11.38 
ENSRNOT00000058072	16	74257461	73381342-76590878	partial-dominant	cis	0.84 	6.38 
ENSRNOT00000064596	5	154520152	154520152-154904660	partial-dominant	cis	0.83 	7.42 
ENSRNOT00000018074	3	91486300	88634550-92120400	partial-dominant	cis	0.83 	5.26 
ENSRNOT00000025399	3	14655129	13719021-14816201	partial-dominant	cis	0.83 	12.30 
ENSRNOT00000024034	1	205476291	205476291-213210268	partial-dominant	cis	0.83 	11.86 
ENSRNOT00000059794	8	110284118	100763708-110284118	partial-dominant	trans	0.83 	4.85 
ENSRNOT00000030160	19	54917075	53631063-54917075	partial-dominant	cis	0.83 	12.94 
ENSRNOT00000007110	7	10760257	2272794-11509268	partial-dominant	cis	0.82 	10.25 
ENSRNOT00000041051	19	13777104	13777104-13777104	additive	trans	0.82 	27.58 
ENSRNOT00000064662	8	60396585	60367782-62126857	partial-dominant	trans	0.82 	6.58 
ENSRNOT00000044368	20	2934492	26997-5491782	partial-dominant	cis	0.82 	6.12 
ENSRNOT00000015234	1	63887885	62427101-73334503	partial-dominant	cis	0.82 	8.51 
ENSRNOT00000057596	8	102714124	101167160-102714124	partial-dominant	trans	0.82 	4.74 
ENSRNOT00000050151	20	35312833	35312833-36440828	partial-dominant	trans	0.82 	4.86 
ENSRNOT00000004240	20	29846358	29714576-29929335	partial-dominant	trans	0.81 	9.62 
ENSRNOT00000001972	12	21650467	10213278-22897038	partial-dominant	cis	0.81 	5.54 
ENSRNOT00000029213	4	163916573	94876317-164146624	partial-dominant	trans	0.81 	5.29 
ENSRNOT00000016770	9	47558241	46984672-47558853	partial-dominant	trans	0.81 	5.25 
ENSRNOT00000064572	9	26342626	18151989-27957380	partial-dominant	trans	0.81 	4.74 
ENSRNOT00000034563	20	17218986	16578435-39858801	partial-dominant	trans	0.81 	6.46 
ENSRNOT00000016193	16	22313581	22313581-22492256	additive	cis	0.81 	12.01 
ENSRNOT00000040616	1	122321772	122308250-122375809	partial-dominant	trans	0.81 	6.20 
ENSRNOT00000020365	19	42272147	27150250-42635002	partial-dominant	trans	0.81 	4.90 
ENSRNOT00000018364	3	155163809	154789093-155167230	partial-dominant	cis	0.80 	8.15 
ENSRNOT00000058556	7	71767078	66741667-72891243	partial-dominant	trans	0.80 	5.91 
ENSRNOT00000003926	10	45088428	38494277-45936283	partial-dominant	cis	0.80 	4.87 
ENSRNOT00000067996	8	94332530	94294903-94332530	partial-dominant	cis	0.80 	7.36 
ENSRNOT00000009180	6	79941348	74358797-145212203	partial-dominant	trans	0.80 	4.70 
ENSRNOT00000018627	1	187413791	186512332-187622299	partial-dominant	trans	0.80 	9.79 
ENSRNOT00000066820	14	25844116	25844116-26115085	partial-dominant	trans	0.80 	5.68 
ENSRNOT00000029239	18	56298519	52878774-57752509	partial-dominant	cis	0.80 	6.24 
ENSRNOT00000029191	3	10622315	6415303-10647845	partial-dominant	trans	0.80 	4.96 
ENSRNOT00000051629	4	163916573	163794931-173693014	partial-dominant	trans	0.80 	5.79 
ENSRNOT00000009988	19	40326944	40061195-40326944	partial-dominant	trans	0.80 	4.92 
ENSRNOT00000030341	2	251571885	251343421-254054245	partial-dominant	cis	0.80 	6.88 
ENSRNOT00000009039	10	38494277	11517835-38960065	partial-dominant	trans	0.79 	5.68 
ENSRNOT00000065703	2	65329421	65329421-225190518	partial-dominant	trans	0.79 	4.70 
ENSRNOT00000006064	7	61562517	61138305-63877621	partial-dominant	cis	0.79 	6.25 
ENSRNOT00000042681	8	34331287	32525737-58802335	partial-dominant	trans	0.79 	4.75 
ENSRNOT00000032016	2	82774508	82774508-83142653	partial-dominant	trans	0.79 	5.22 
ENSRNOT00000061381	20	2934492	446289-3816990	additive	cis	0.79 	21.32 
ENSRNOT00000025217	18	72157057	71865954-72161875	additive	cis	0.79 	31.86 
ENSRNOT00000030118	8	5573049	654693-14434905	partial-dominant	trans	0.79 	5.38 
ENSRNOT00000018562	4	105782667	105782667-107014999	partial-dominant	cis	0.79 	12.55 
ENSRNOT00000057396	12	32528904	32528904-37395042	partial-dominant	trans	0.79 	5.12 
ENSRNOT00000056724	9	88968969	88933102-89410615	partial-dominant	cis	0.79 	9.01 
ENSRNOT00000023055	18	70128083	70035676-70826738	partial-dominant	trans	0.79 	5.12 
ENSRNOT00000042030	19	13777104	13777104-15172584	partial-dominant	trans	0.78 	14.15 
ENSRNOT00000055473	4	181993367	181749281-186369363	partial-dominant	trans	0.78 	5.04 
ENSRNOT00000017391	3	10622315	6415303-10623002	partial-dominant	trans	0.78 	4.74 
ENSRNOT00000020704	11	62578487	57834225-71817497	partial-dominant	trans	0.78 	4.94 
ENSRNOT00000065579	4	154624234	146603432-155216219	partial-dominant	cis	0.78 	4.79 
ENSRNOT00000024864	8	107256224	107138576-108924380	partial-dominant	trans	0.78 	4.86 
ENSRNOT00000059984	13	64675574	64476268-65472836	partial-dominant	cis	0.78 	5.85 
ENSRNOT00000011117	7	11680731	11680731-13917759	partial-dominant	cis	0.78 	7.10 
ENSRNOT00000034149	1	112998243	5052368-232367152	partial-dominant	cis	0.78 	5.34 
ENSRNOT00000027728	4	186369363	144913361-186369363	partial-dominant	trans	0.78 	5.16 
ENSRNOT00000012301	5	165078227	163713943-165317373	partial-dominant	cis	0.77 	8.07 
ENSRNOT00000021055	1	242664682	240690815-245909820	partial-dominant	cis	0.77 	4.77 
ENSRNOT00000058708	16	75973903	74993854-76183066	partial-dominant	trans	0.77 	4.86 
ENSRNOT00000002639	11	76642706	76437712-77238657	partial-dominant	cis	0.77 	12.59 
ENSRNOT00000009450	10	36175352	36175352-37570828	partial-dominant	trans	0.77 	5.51 
ENSRNOT00000022027	15	78358943	76823321-78358943	partial-dominant	trans	0.77 	4.72 
ENSRNOT00000028175	1	204188162	203453813-204204847	partial-dominant	cis	0.76 	5.47 
ENSRNOT00000057129	14	99125296	98604232-99714898	partial-dominant	trans	0.76 	5.57 
ENSRNOT00000021339	7	136151913	36550227-139028817	partial-dominant	cis	0.76 	4.84 
ENSRNOT00000005900	5	63417696	13245294-63627835	partial-dominant	trans	0.76 	4.71 
ENSRNOT00000061796	5	142521080	28873747-142651418	partial-dominant	trans	0.76 	5.05 
ENSRNOT00000026077	1	61769571	55388737-197094662	partial-dominant	trans	0.75 	5.50 
ENSRNOT00000064551	14	59577191	46777147-63880933	partial-dominant	trans	0.75 	5.28 
ENSRNOT00000011480	9	84629928	84096053-84719922	partial-dominant	trans	0.75 	7.36 
ENSRNOT00000063954	4	119673199	107860668-120476217	partial-dominant	cis	0.75 	4.79 
ENSRNOT00000060076	13	57108155	57108155-58118052	partial-dominant	cis	0.75 	6.45 
ENSRNOT00000059521	6	26860632	25913783-26944320	partial-dominant	trans	0.75 	8.59 
ENSRNOT00000026915	1	208026830	207504434-213709933	partial-dominant	cis	0.75 	6.03 
ENSRNOT00000022820	16	4475660	4475660-4475660	partial-dominant	trans	0.75 	4.87 
ENSRNOT00000067700	3	115827532	113956264-118233192	partial-dominant	cis	0.75 	7.03 
ENSRNOT00000021442	8	76036207	73375274-77467735	partial-dominant	cis	0.75 	10.86 
ENSRNOT00000015281	5	62483950	61516274-62484120	partial-dominant	cis	0.75 	7.83 
ENSRNOT00000056886	7	21622614	20433756-97886345	partial-dominant	trans	0.75 	5.03 
ENSRNOT00000015869	7	11680731	1582034-12408772	partial-dominant	cis	0.75 	6.38 
ENSRNOT00000003921	14	19135323	19135323-19135323	additive	cis	0.75 	40.37 
ENSRNOT00000066856	20	43811260	43595393-44809705	partial-dominant	cis	0.75 	8.67 
ENSRNOT00000020197	19	39329835	39202374-39329835	partial-dominant	cis	0.74 	12.66 
ENSRNOT00000005665	10	38494277	38376195-38960065	partial-dominant	trans	0.74 	5.70 
ENSRNOT00000035385	14	81257294	81257294-81257294	partial-dominant	cis	0.74 	8.21 
ENSRNOT00000020093	7	136678893	135971077-138276774	partial-dominant	cis	0.74 	6.42 
ENSRNOT00000009514	8	914543	914543-1668854	partial-dominant	cis	0.74 	5.81 
ENSRNOT00000059264	20	7564913	5470933-9102819	partial-dominant	cis	0.74 	5.66 
ENSRNOT00000068738	14	19135323	18293344-19436662	partial-dominant	cis	0.74 	6.61 
ENSRNOT00000018392	4	119361827	112959226-121076265	partial-dominant	trans	0.74 	5.19 
ENSRNOT00000066607	3	3496765	347175-20900101	partial-dominant	cis	0.74 	5.36 
ENSRNOT00000025966	1	256864773	183835834-257977368	partial-dominant	trans	0.74 	5.11 
ENSRNOT00000056964	1	84596578	84462932-85742011	partial-dominant	cis	0.74 	8.08 
ENSRNOT00000011889	8	108629144	107693198-108923058	additive	cis	0.74 	27.28 
ENSRNOT00000025898	1	187635950	183642103-188065756	partial-dominant	cis	0.73 	4.88 
ENSRNOT00000013384	5	36448686	34473007-36448686	partial-dominant	cis	0.73 	6.54 
ENSRNOT00000020215	5	128372043	127853476-128372043	partial-dominant	trans	0.73 	4.79 
ENSRNOT00000012524	3	133332004	133332004-133540102	partial-dominant	cis	0.73 	10.37 
ENSRNOT00000013904	15	78358943	76823321-78358943	partial-dominant	trans	0.73 	4.97 
ENSRNOT00000044527	2	157100645	153380803-157366524	partial-dominant	trans	0.73 	4.69 
ENSRNOT00000005313	5	34486330	33869412-34997922	partial-dominant	trans	0.72 	4.72 
ENSRNOT00000059493	5	76650051	75065516-76665674	partial-dominant	cis	0.72 	6.08 
ENSRNOT00000011802	4	174580570	169639480-174944312	partial-dominant	trans	0.72 	6.05 
ENSRNOT00000006533	15	84912599	24841348-84912599	partial-dominant	trans	0.72 	4.82 
ENSRNOT00000046381	12	11725539	9635645-14528275	partial-dominant	cis	0.72 	5.01 
ENSRNOT00000038553	1	44418105	44356459-45058564	partial-dominant	trans	0.72 	4.70 
ENSRNOT00000052270	20	4842027	4285603-5238174	additive	cis	0.72 	14.49 
ENSRNOT00000043533	10	77713588	71180363-96712363	partial-dominant	trans	0.72 	4.91 
ENSRNOT00000028811	5	28175789	26908741-28773097	partial-dominant	trans	0.72 	5.59 
ENSRNOT00000043813	5	164127219	164127219-164967058	partial-dominant	cis	0.72 	7.14 
ENSRNOT00000007638	5	149402501	149033200-149402501	partial-dominant	trans	0.72 	5.87 
ENSRNOT00000068698	2	138907463	67148219-149628753	partial-dominant	trans	0.71 	5.02 
ENSRNOT00000014165	8	92505190	90450337-92761593	partial-dominant	cis	0.71 	5.25 
ENSRNOT00000001686	12	14548143	14548143-14548143	partial-dominant	cis	0.71 	9.94 
ENSRNOT00000054920	10	109943167	108071693-110698388	partial-dominant	cis	0.71 	6.27 
ENSRNOT00000052292	10	15262619	13582671-15676627	partial-dominant	cis	0.71 	7.33 
ENSRNOT00000012296	6	128598525	128517557-128855474	partial-dominant	cis	0.71 	12.84 
ENSRNOT00000020534	2	241153539	234956336-242484115	partial-dominant	trans	0.71 	5.06 
ENSRNOT00000030399	19	53632216	53632216-56226671	partial-dominant	cis	0.70 	6.01 
ENSRNOT00000002695	11	37501696	37501696-37580560	additive	cis	0.70 	15.93 
ENSRNOT00000025845	10	36359818	35367088-38360192	partial-dominant	trans	0.70 	4.94 
ENSRNOT00000005960	7	116017306	115694154-116346696	partial-dominant	cis	0.70 	4.88 
ENSRNOT00000050206	8	19466617	18610996-19466617	partial-dominant	cis	0.70 	10.56 
ENSRNOT00000010059	3	162361828	161793843-162875221	partial-dominant	trans	0.70 	4.97 
ENSRNOT00000020768	3	4660707	4514344-6264745	partial-dominant	trans	0.70 	4.86 
ENSRNOT00000007259	6	40837428	40837428-60805478	partial-dominant	cis	0.70 	5.95 
ENSRNOT00000019677	19	13777104	13777104-28877653	partial-dominant	cis	0.70 	4.80 
ENSRNOT00000015940	11	67951762	64231332-68474722	partial-dominant	trans	0.69 	5.75 
ENSRNOT00000016722	17	42221939	42113602-46219648	partial-dominant	trans	0.69 	4.85 
ENSRNOT00000018523	9	8897983	8780382-11212992	partial-dominant	cis	0.69 	7.57 
ENSRNOT00000057671	7	51796531	51566847-52657348	partial-dominant	trans	0.69 	4.73 
ENSRNOT00000051916	8	14598759	13539180-94665445	partial-dominant	trans	0.69 	4.72 
ENSRNOT00000028094	1	213075785	212821294-213107526	additive	cis	0.69 	23.08 
ENSRNOT00000006924	13	72666484	72473883-72757914	partial-dominant	cis	0.69 	8.54 
ENSRNOT00000036141	19	4956591	4797685-14164760	partial-dominant	trans	0.69 	5.02 
ENSRNOT00000027349	18	29013948	28585028-31250249	partial-dominant	cis	0.69 	8.14 
ENSRNOT00000022301	1	170069026	169242085-170175228	partial-dominant	cis	0.69 	6.84 
ENSRNOT00000044209	10	34247479	33104875-35205812	partial-dominant	trans	0.68 	4.75 
ENSRNOT00000042882	20	2934492	2758456-3192030	additive	cis	0.68 	35.01 
ENSRNOT00000028966	1	3377441	3377441-130794400	partial-dominant	cis	0.68 	6.80 
ENSRNOT00000065505	5	55822284	54557903-57105589	partial-dominant	trans	0.68 	6.40 
ENSRNOT00000056995	9	84096053	84096053-104112189	partial-dominant	cis	0.67 	4.74 
ENSRNOT00000042058	2	86271695	85543470-90096599	partial-dominant	cis	0.67 	6.02 
ENSRNOT00000015011	16	1423273	1110487-1425760	partial-dominant	cis	0.67 	4.89 
ENSRNOT00000048554	2	27580940	26744084-27653515	partial-dominant	cis	0.67 	11.46 
ENSRNOT00000007100	1	158018169	152484309-158945085	partial-dominant	trans	0.67 	4.78 
ENSRNOT00000014860	7	53613190	52180243-54152472	partial-dominant	trans	0.67 	5.44 
ENSRNOT00000022244	17	22313492	22222365-24090211	partial-dominant	cis	0.67 	5.95 
ENSRNOT00000048256	9	2935147	3904-2935147	partial-dominant	trans	0.67 	6.58 
ENSRNOT00000006605	15	74729124	74729124-74981019	partial-dominant	trans	0.67 	4.96 
ENSRNOT00000014445	3	3308460	2583479-5229928	partial-dominant	cis	0.66 	6.39 
ENSRNOT00000005194	13	87243150	87191195-87953691	additive	cis	0.66 	17.18 
ENSRNOT00000004570	19	26224541	19087636-27660971	partial-dominant	cis	0.66 	10.26 
ENSRNOT00000022914	3	145063931	145063931-145063931	partial-dominant	cis	0.66 	10.38 
ENSRNOT00000047290	14	25614047	25312365-25840983	additive	cis	0.66 	30.53 
ENSRNOT00000023478	19	49526807	49526807-50920104	partial-dominant	cis	0.65 	7.58 
ENSRNOT00000017832	10	36359818	35367088-38360192	partial-dominant	trans	0.65 	4.88 
ENSRNOT00000051812	2	179208392	40840999-180180160	partial-dominant	trans	0.65 	5.06 
ENSRNOT00000022965	2	192023208	191829988-194873134	partial-dominant	trans	0.65 	4.94 
ENSRNOT00000009238	2	49527504	32398982-126549675	partial-dominant	trans	0.65 	4.79 
ENSRNOT00000046533	3	11730248	11005002-11876252	partial-dominant	trans	0.65 	11.18 
ENSRNOT00000027581	3	147280100	147124328-148019347	additive	cis	0.65 	13.93 
ENSRNOT00000045952	1	63866043	55760397-73072126	partial-dominant	cis	0.65 	4.86 
ENSRNOT00000005332	13	91953814	91599499-92338294	partial-dominant	cis	0.64 	10.52 
ENSRNOT00000034563	1	242334740	242334740-245384379	partial-dominant	cis	0.64 	9.76 
ENSRNOT00000024266	9	9383986	8780382-11206476	partial-dominant	cis	0.64 	5.30 
ENSRNOT00000022582	9	9372713	8780382-11212992	partial-dominant	cis	0.64 	6.33 
ENSRNOT00000002299	3	117646951	117524909-127894608	partial-dominant	trans	0.64 	4.96 
ENSRNOT00000039164	4	163794931	163794931-164146624	partial-dominant	trans	0.64 	7.09 
ENSRNOT00000031514	5	172183027	172183027-172742396	partial-dominant	cis	0.64 	5.25 
ENSRNOT00000033618	18	3040919	3040919-3040919	partial-dominant	trans	0.64 	5.68 
ENSRNOT00000019137	3	5822373	5618887-6264745	additive	cis	0.64 	17.62 
ENSRNOT00000031780	3	59802813	59233026-66001745	partial-dominant	trans	0.64 	4.92 
ENSRNOT00000030748	14	33525997	33353283-33693462	partial-dominant	trans	0.64 	9.14 
ENSRNOT00000001485	12	40381862	39309590-40544340	partial-dominant	cis	0.63 	7.24 
ENSRNOT00000066159	20	3004986	1602891-3004986	additive	cis	0.63 	16.36 
ENSRNOT00000027756	13	47810660	47810660-62397701	partial-dominant	trans	0.63 	4.82 
ENSRNOT00000037462	20	5304768	3905878-7266422	partial-dominant	cis	0.63 	6.76 
ENSRNOT00000040229	7	106715623	106715623-107454682	partial-dominant	trans	0.63 	4.98 
ENSRNOT00000041121	19	13777104	13777104-13777104	additive	trans	0.63 	23.10 
ENSRNOT00000014998	4	5622814	4793408-6204872	partial-dominant	cis	0.63 	6.46 
ENSRNOT00000021926	8	48460308	47630795-48536641	partial-dominant	cis	0.63 	7.04 
ENSRNOT00000009428	7	120805216	120395717-120808704	partial-dominant	cis	0.63 	7.39 
ENSRNOT00000023150	3	10622315	6415303-144163724	partial-dominant	trans	0.62 	5.51 
ENSRNOT00000002542	11	86860115	59477964-87346926	partial-dominant	cis	0.62 	4.73 
ENSRNOT00000002864	3	10622315	6415303-11684978	partial-dominant	trans	0.62 	4.97 
ENSRNOT00000052341	8	80649568	79424753-81025504	partial-dominant	cis	0.62 	5.65 
ENSRNOT00000020411	3	10622315	10397386-144163724	partial-dominant	trans	0.62 	4.77 
ENSRNOT00000041542	17	73831621	73569527-74184496	partial-dominant	trans	0.62 	5.22 
ENSRNOT00000018368	18	52704675	52430009-52807534	additive	cis	0.62 	13.73 
ENSRNOT00000003789	11	67894714	67395393-67896552	partial-dominant	trans	0.62 	4.70 
