trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LIVER.express.scl068767.10_282.S	8	123720769	6461410-131256628	partial-dominant	trans	0.99 	3.79 
LIVER.express.GI_38091585.S	2	116157294	110200593-162322214	partial-dominant	trans	0.99 	4.33 
LIVER.express.scl0101100.6_323.S	5	113366639	113366639-140450339	partial-dominant	trans	0.99 	4.27 
LIVER.express.ri.C530031L02.PX00669K24.AK083006.3961.S	19	31920645	31372899-32747108	partial-dominant	trans	0.99 	3.87 
LIVER.express.scl0109216.1_103.S	3	94285935	87619539-129089561	partial-dominant	trans	0.99 	3.96 
LIVER.express.scl0003239.1_14.S	16	56669104	56462920-87078861	partial-dominant	trans	0.99 	3.99 
LIVER.express.scl52647.14.1_31.S	19	23240160	23240160-24542911	partial-dominant	cis	0.99 	6.22 
LIVER.express.scl00320916.2_148.S	3	69548675	69548675-69548675	partial-dominant	trans	0.99 	5.28 
LIVER.express.ri.2410012M03.ZX00041J21.AK010474.983.S	1	3187380	3187380-6645944	partial-dominant	NA	0.98 	5.91 
LIVER.express.scl15773.8_26.S	6	136698174	135272017-137427457	partial-dominant	trans	0.98 	4.09 
LIVER.express.scl069010.2_129.S	9	102625858	102625858-102625858	partial-dominant	cis	0.98 	12.79 
LIVER.express.GI_38089467.S	1	22787735	17297861-128625610	partial-dominant	trans	0.98 	3.84 
LIVER.express.scl0319560.2_230.S	9	111864845	48017309-120828883	partial-dominant	trans	0.98 	3.80 
LIVER.express.scl0330631.1_241.S	9	107917976	10572929-109779388	partial-dominant	trans	0.98 	4.29 
LIVER.express.GI_38075147.S	2	146464736	146464736-147607267	partial-dominant	NA	0.98 	5.41 
LIVER.express.scl0320489.1_63.S	4	38269852	38269852-53915257	partial-dominant	trans	0.98 	4.37 
LIVER.express.scl014486.7_117.S	13	58152522	42935415-93291101	partial-dominant	trans	0.98 	3.83 
LIVER.express.scl26151.1.1_150.S	3	37307166	36836503-128339413	partial-dominant	trans	0.98 	4.98 
LIVER.express.scl012614.2_32.S	7	31220697	17545879-141877628	dominant	trans	0.98 	3.99 
LIVER.express.GI_20913266.S	4	118969912	118686859-119467629	partial-dominant	NA	0.98 	5.58 
LIVER.express.ri.F830001A22.PL00004G05.AK089551.1475.S	12	118628300	114496694-118628300	dominant	trans	0.98 	3.84 
LIVER.express.ri.C130078B07.PX00171C12.AK081796.3215.S	1	191159138	191159138-191177832	partial-dominant	trans	0.98 	4.87 
LIVER.express.GI_38080274.S	13	19230941	18512187-106904421	dominant	NA	0.98 	3.91 
LIVER.express.scl012406.1_153.S	14	78358485	76951216-78358485	partial-dominant	trans	0.98 	4.10 
LIVER.express.scl0068355.2_99.S	7	149648326	47672376-152144370	partial-dominant	trans	0.98 	3.79 
LIVER.express.scl0093730.2_12.S	19	22414759	21490113-22414759	partial-dominant	trans	0.98 	4.09 
LIVER.express.AmbionRNASpike8_1800_a_35_1.S	7	94381102	91596772-95155170	partial-dominant	NA	0.98 	4.45 
LIVER.express.scl0231045.2_31.S	3	112860355	107273518-135672914	partial-dominant	trans	0.98 	3.90 
LIVER.express.GI_38082130.S	8	123720769	123159343-131097800	partial-dominant	trans	0.98 	4.33 
LIVER.express.scl47774.3.1_189.S	17	69618402	31326430-69740044	partial-dominant	trans	0.98 	3.84 
LIVER.express.scl000526.1_12.S	16	87078861	74814399-87425376	partial-dominant	trans	0.97 	4.17 
LIVER.express.scl0015572.1_330.S	2	165221683	164559655-165221683	partial-dominant	NA	0.97 	3.81 
LIVER.express.scl0065246.1_38.S	3	61269680	61269680-65016300	partial-dominant	trans	0.97 	4.52 
LIVER.express.scl0073854.1_20.S	19	60010365	60010365-60010365	partial-dominant	trans	0.97 	4.41 
LIVER.express.GI_38077842.S	4	58970533	55773014-58970533	partial-dominant	trans	0.97 	4.31 
LIVER.express.ri.6330444E07.PX00009F12.AK078100.886.S	2	165221683	67347571-165221683	partial-dominant	trans	0.97 	4.18 
LIVER.express.scl31721.13.1_149.S	2	170413806	72079430-170413806	partial-dominant	trans	0.97 	3.84 
LIVER.express.ri.C230026M06.PX00173P12.AK082229.1900.S	10	116988650	64017641-118063735	partial-dominant	trans	0.97 	4.24 
LIVER.express.scl0002373.1_195.S	12	77144533	25413744-109342019	dominant	trans	0.97 	3.95 
LIVER.express.scl35434.19.159_3.S	9	102625858	102625858-102625858	partial-dominant	cis	0.97 	20.00 
LIVER.express.scl16123.5_190.S	18	49297846	49297846-68284961	partial-dominant	trans	0.97 	4.18 
LIVER.express.scl40626.1.1_194.S	8	23824314	15993277-24967333	dominant	trans	0.97 	4.11 
LIVER.express.scl0016577.1_67.S	5	147766095	106519195-147766095	partial-dominant	NA	0.97 	4.43 
LIVER.express.scl52948.3_447.S	3	72462519	66002464-93138626	partial-dominant	trans	0.97 	4.58 
LIVER.express.scl28279.20.1_31.S	17	90816157	85463060-92100263	dominant	trans	0.97 	3.99 
LIVER.express.scl000725.1_239.S	14	73952986	73952986-74715895	partial-dominant	trans	0.97 	3.93 
LIVER.express.scl0320112.1_116.S	9	33116988	33116988-34266328	partial-dominant	NA	0.97 	12.74 
LIVER.express.IGKV13.78.1_AJ132671_Ig_kappa_variable_13.78.1_5.S	4	89606222	84522419-89606222	partial-dominant	NA	0.97 	4.76 
LIVER.express.scl013647.4_8.S	9	90941859	54508169-101943034	partial-dominant	trans	0.97 	3.93 
LIVER.express.scl0228960.5_16.S	11	11391157	7523904-105905627	partial-dominant	trans	0.97 	3.88 
LIVER.express.scl37417.1.1_7.S	5	45254182	45254182-45254182	partial-dominant	trans	0.97 	4.13 
LIVER.express.scl28573.11_3.S	8	123720769	88669859-126493854	partial-dominant	trans	0.97 	4.45 
LIVER.express.scl45494.2.1_3.S	4	155495757	48723601-155495757	dominant	trans	0.97 	3.94 
LIVER.express.scl073770.1_126.S	15	8043432	4349154-51478886	partial-dominant	cis	0.97 	3.89 
LIVER.express.scl074302.1_207.S	3	30845875	19147368-134894339	partial-dominant	trans	0.97 	3.91 
LIVER.express.scl0110521.5_186.S	15	50194521	45108862-51159618	partial-dominant	trans	0.97 	3.79 
LIVER.express.GI_38074406.S	4	66890386	62690502-147982503	partial-dominant	trans	0.96 	3.84 
LIVER.express.ri.4930596A03.PX00037E03.AK016397.1532.S	18	44702459	44702459-55342370	partial-dominant	trans	0.96 	3.85 
LIVER.express.scl0001586.1_298.S	13	108016705	108016705-108070177	partial-dominant	trans	0.96 	4.30 
LIVER.express.scl077675.4_14.S	12	112919282	112559205-113853566	partial-dominant	cis	0.96 	12.68 
LIVER.express.scl28804.3_1.S	1	110960752	110960752-178859245	partial-dominant	trans	0.96 	4.06 
LIVER.express.ri.A130022G24.PX00121F06.AK037506.1714.S	7	48180442	31220697-63388010	partial-dominant	trans	0.96 	3.90 
LIVER.express.scl00380608.1_88.S	4	120731348	33910931-121366705	partial-dominant	NA	0.96 	3.81 
LIVER.express.scl32526.3.1_9.S	10	14821818	3088077-15269771	partial-dominant	trans	0.96 	4.08 
LIVER.express.scl0237082.4_163.S	19	25274847	25196336-29011778	partial-dominant	trans	0.96 	4.37 
LIVER.express.scl018080.1_145.S	15	92378459	8043432-92673706	partial-dominant	trans	0.96 	4.06 
LIVER.express.GI_38087108.S	1	141417567	26742694-195987683	partial-dominant	trans	0.96 	3.90 
LIVER.express.scl00229658.2_184.S	13	102063111	102063111-106107018	partial-dominant	trans	0.96 	4.37 
LIVER.express.scl00387285.1_0.S	1	95147980	53533021-155750893	dominant	trans	0.96 	3.81 
LIVER.express.scl18576.11.3_13.S	8	23824314	23824314-84235111	partial-dominant	trans	0.96 	4.65 
LIVER.express.scl0001897.1_1.S	3	101129836	101129836-104080758	dominant	trans	0.96 	4.49 
LIVER.express.scl54000.2.1_5.S	2	165221683	164559655-165221683	partial-dominant	trans	0.96 	4.71 
LIVER.express.scl17471.3_7.S	2	165221683	164559655-165221683	partial-dominant	trans	0.96 	4.04 
LIVER.express.scl00319739.1_328.S	4	56035903	11148281-88597533	partial-dominant	NA	0.96 	4.10 
LIVER.express.GI_6715563.S	11	6312108	6312108-6312108	partial-dominant	NA	0.96 	9.16 
LIVER.express.ri.3830429L09.PX00101P16.AK028373.3231.S	12	26818120	14875963-27578230	partial-dominant	NA	0.96 	3.88 
LIVER.express.scl0001447.1_13.S	7	112784714	106605140-114369436	partial-dominant	trans	0.96 	4.95 
LIVER.express.scl0004054.1_5.S	1	32568244	32391447-185630493	dominant	trans	0.96 	3.91 
LIVER.express.scl0330788.1_4.S	12	91946483	65488703-93658977	partial-dominant	trans	0.96 	3.87 
LIVER.express.scl056348.1_132.S	2	57167506	55266231-57639277	partial-dominant	trans	0.96 	4.62 
LIVER.express.scl013480.1_38.S	8	123720769	123159343-128733570	partial-dominant	trans	0.96 	3.99 
LIVER.express.scl27493.5_419.S	12	70704685	69124967-72105904	partial-dominant	trans	0.96 	4.33 
LIVER.express.scl19291.9.1_25.S	3	78706867	78318250-82605860	partial-dominant	trans	0.95 	4.17 
LIVER.express.scl0003413.1_39.S	9	67986194	67986194-67986194	partial-dominant	trans	0.95 	3.95 
LIVER.express.scl056632.1_130.S	7	53333460	51793916-53333460	partial-dominant	cis	0.95 	6.67 
LIVER.express.scl053356.4_13.S	8	89857354	83887227-89857354	partial-dominant	trans	0.95 	4.26 
LIVER.express.X9626100_15.S	11	6312108	6312108-11391157	partial-dominant	NA	0.95 	4.90 
LIVER.express.scl0004118.1_555.S	8	123720769	117676036-126493854	partial-dominant	NA	0.95 	3.92 
LIVER.express.scl0052052.1_20.S	18	81002948	81002948-81002948	dominant	NA	0.95 	3.93 
LIVER.express.scl37450.6_417.S	10	119503234	119503234-126891548	partial-dominant	cis	0.95 	4.32 
LIVER.express.NM_009983.7_chr7_._131412486_131412631_46.S	7	149537666	149537666-151056040	partial-dominant	NA	0.95 	8.17 
LIVER.express.scl00103677.1_250.S	14	118861554	84554068-118861554	partial-dominant	trans	0.95 	3.94 
LIVER.express.GI_23956055.S	7	51783183	47419364-53333460	partial-dominant	cis	0.95 	5.39 
LIVER.express.scl23294.9_553.S	3	30845875	30845875-37339153	partial-dominant	cis	0.95 	5.89 
LIVER.express.scl0003742.1_4.S	16	87111930	86706273-87498919	partial-dominant	trans	0.95 	4.01 
LIVER.express.NM_008512.34_chr10_._127591020_127591155_60.S	11	108273449	108273449-109194140	partial-dominant	NA	0.95 	5.11 
LIVER.express.scl055951.5_125.S	6	34457406	34457406-134808027	dominant	trans	0.95 	4.25 
LIVER.express.scl068559.1_22.S	2	152404722	152404722-152530292	partial-dominant	cis	0.95 	14.82 
LIVER.express.scl38703.5.1_6.S	2	71112704	70827829-149491512	partial-dominant	trans	0.95 	4.13 
LIVER.express.scl52115.8_49.S	14	24425422	23917057-24629921	partial-dominant	trans	0.95 	3.89 
LIVER.express.scl077551.1_65.S	9	108100995	68395001-110939171	partial-dominant	trans	0.95 	3.81 
LIVER.express.scl0003285.1_1.S	15	5871220	3229029-22448859	partial-dominant	trans	0.95 	3.98 
LIVER.express.ri.2700054A06.ZX00082L23.AK012418.1113.S	3	36739163	36502823-50458197	partial-dominant	trans	0.95 	3.94 
LIVER.express.scl022294.1_13.S	2	165221683	165221683-165221683	partial-dominant	trans	0.95 	4.22 
LIVER.express.scl0258513.1_147.S	9	98979309	86201100-99105361	partial-dominant	trans	0.95 	4.51 
LIVER.express.scl0230163.1_72.S	5	34170299	34170299-120493505	partial-dominant	trans	0.95 	4.23 
LIVER.express.scl36234.1.1_174.S	3	135097335	133905066-135097335	partial-dominant	trans	0.95 	4.45 
LIVER.express.scl00140721.2_267.S	7	31205452	27852765-36124756	dominant	trans	0.95 	3.84 
LIVER.express.scl00114573.1_315.S	17	43921971	43921971-43961485	partial-dominant	NA	0.95 	3.83 
LIVER.express.scl36416.29_195.S	9	110408954	110408954-110408954	partial-dominant	cis	0.95 	5.76 
LIVER.express.scl0003719.1_57.S	13	42935415	42935415-59454145	partial-dominant	trans	0.95 	3.80 
LIVER.express.scl0329502.2_20.S	3	57627114	57627114-57627114	partial-dominant	trans	0.94 	3.97 
LIVER.express.scl0001910.1_38.S	4	57626481	55773014-117436080	partial-dominant	trans	0.94 	3.90 
LIVER.express.scl18713.8.1_48.S	2	125304684	125304684-128199126	partial-dominant	cis	0.94 	4.33 
LIVER.express.scl0070898.1_35.S	17	87657226	85736201-89287746	partial-dominant	trans	0.94 	4.36 
LIVER.express.scl40195.1.56_13.S	11	63190603	63156021-64472109	partial-dominant	trans	0.94 	4.95 
LIVER.express.scl0020955.2_50.S	8	123720769	83887227-126493854	partial-dominant	NA	0.94 	4.04 
LIVER.express.scl000715.1_17.S	4	155495757	51499885-155495757	dominant	NA	0.94 	4.61 
LIVER.express.scl31965.9_618.S	7	37211622	37211622-37211622	dominant	trans	0.94 	3.95 
LIVER.express.ri.2510040I07.ZX00060E20.AK011067.627.S	7	109389714	106961588-114369436	partial-dominant	NA	0.94 	7.05 
LIVER.express.ri.A130067E11.PX00124J04.AK037957.2158.S	1	64087583	41151371-156052463	partial-dominant	trans	0.94 	3.91 
LIVER.express.scl38989.5.1_64.S	6	131940370	62802636-134399785	partial-dominant	trans	0.94 	4.38 
LIVER.express.scl24858.5.1_216.S	16	72608662	58539160-73748101	partial-dominant	trans	0.94 	4.09 
LIVER.express.scl19390.3.3_3.S	2	165221683	165221683-165221683	partial-dominant	trans	0.94 	5.04 
LIVER.express.scl5160.1.1_61.S	7	122696675	122555315-123156315	partial-dominant	trans	0.93 	5.40 
LIVER.express.scl000207.1_23.S	7	127271445	85847807-132349184	dominant	cis	0.93 	4.06 
LIVER.express.scl44353.1.1_4.S	13	114908768	112561178-118112205	partial-dominant	cis	0.93 	6.01 
LIVER.express.ri.2810451K12.ZX00067G21.AK013327.1433.S	6	110763328	110215872-110763328	dominant	trans	0.93 	4.04 
LIVER.express.scl46987.7.1_26.S	1	22787735	17297861-22852072	partial-dominant	trans	0.93 	4.07 
LIVER.express.ri.B230310F21.PX00159J13.AK045767.1574.S	9	29748445	29748445-30287363	partial-dominant	trans	0.93 	4.56 
LIVER.express.scl0078814.1_21.S	1	191933702	19463709-197015594	partial-dominant	trans	0.93 	3.98 
LIVER.express.ri.A330074K22.PX00132J10.AK039624.2490.S	15	91504498	90376271-91932827	partial-dominant	trans	0.93 	3.85 
LIVER.express.scl078090.2_4.S	16	93933822	92790131-93933822	dominant	trans	0.93 	4.24 
LIVER.express.scl00264064.1_101.S	7	146504966	37123247-146970730	partial-dominant	NA	0.93 	3.84 
LIVER.express.scl25130.20.1_3.S	17	27716616	27716616-90951043	partial-dominant	trans	0.93 	3.88 
LIVER.express.scl0404318.1_62.S	1	67023705	64919647-73785852	partial-dominant	trans	0.93 	4.40 
LIVER.express.GI_20891894.S	2	66071492	45522449-68262770	partial-dominant	trans	0.93 	4.37 
LIVER.express.scl074166.7_124.S	8	85002894	84568855-86972515	partial-dominant	trans	0.93 	3.92 
LIVER.express.GI_38086064.S	4	5721694	4788031-120476125	dominant	NA	0.93 	4.12 
LIVER.express.ri.B130034E13.PX00158G13.AK045114.2113.S	18	33291740	15136339-34134869	partial-dominant	trans	0.93 	3.97 
LIVER.express.ri.6330408J11.PX00008G20.AK018143.2199.S	1	185385632	17297861-185630493	partial-dominant	trans	0.93 	3.84 
LIVER.express.scl37896.8_186.S	8	123720769	80104522-131256628	partial-dominant	trans	0.93 	3.85 
LIVER.express.scl36328.1.1_139.S	9	120753681	43879730-122561140	partial-dominant	cis	0.93 	4.58 
LIVER.express.scl000111.1_99.S	11	62065313	58057719-109194140	partial-dominant	trans	0.92 	3.96 
LIVER.express.scl34499.5.1_0.S	1	42154559	41674873-163553621	partial-dominant	trans	0.92 	3.95 
LIVER.express.scl000473.1_5.S	7	31291233	16856985-64362254	dominant	trans	0.92 	3.94 
LIVER.express.GI_37059773.S	12	114385312	59605332-119426947	partial-dominant	trans	0.92 	4.18 
LIVER.express.scl0268480.3_303.S	3	153986306	152054339-155445572	partial-dominant	trans	0.92 	4.51 
LIVER.express.scl16773.9.9_129.S	7	56357403	55319505-59660222	partial-dominant	trans	0.92 	4.37 
LIVER.express.scl069257.1_70.S	8	123720769	83887227-126493854	partial-dominant	trans	0.92 	4.48 
LIVER.express.scl12826.1.1_97.S	7	127098882	119091965-130955440	partial-dominant	trans	0.92 	3.97 
LIVER.express.scl36212.9.1_7.S	17	27985069	26950847-44641170	partial-dominant	trans	0.92 	4.23 
LIVER.express.scl40558.5_19.S	2	156689529	156689529-158356956	partial-dominant	trans	0.92 	4.82 
LIVER.express.scl000853.1_97.S	17	40707958	37658709-45706483	dominant	trans	0.92 	4.56 
LIVER.express.scl35044.2.1_49.S	7	77717078	76056334-89430510	partial-dominant	trans	0.92 	3.97 
LIVER.express.GI_38073617.S	13	98040091	73846529-98186111	partial-dominant	NA	0.92 	4.06 
LIVER.express.X9628654_2.S	11	6312108	6312108-11391157	partial-dominant	NA	0.92 	4.51 
LIVER.express.scl30412.3.1_154.S	6	118022343	113995863-119361386	partial-dominant	trans	0.92 	3.92 
LIVER.express.scl45459.17_81.S	8	123720769	123159343-131256628	partial-dominant	trans	0.92 	3.98 
LIVER.express.scl00108699.1_205.S	18	81802986	61540914-81922661	partial-dominant	trans	0.92 	4.53 
LIVER.express.scl4227.1.1_249.S	2	179013602	165221683-179538497	partial-dominant	trans	0.91 	5.42 
LIVER.express.GI_38348461.S	17	45877072	40707958-45877072	partial-dominant	cis	0.91 	5.73 
LIVER.express.scl26973.9_90.S	5	147658707	113796516-147766786	partial-dominant	cis	0.91 	3.88 
LIVER.express.scl49339.20_2.S	2	93907710	75343471-118992429	partial-dominant	trans	0.91 	3.81 
LIVER.express.scl19009.5.1_4.S	2	103072953	92217321-164559655	dominant	trans	0.91 	3.88 
LIVER.express.scl45578.1.1_262.S	2	174071612	174071612-174243910	partial-dominant	trans	0.91 	4.47 
LIVER.express.scl19106.4.1_16.S	2	165221683	164559655-165221683	partial-dominant	trans	0.91 	4.46 
LIVER.express.scl0259056.1_328.S	1	174792234	174792234-176378787	partial-dominant	trans	0.91 	4.76 
LIVER.express.scl0384281.2_10.S	4	155495757	155495757-155495757	dominant	trans	0.91 	4.14 
LIVER.express.scl18475.11.1_96.S	2	156689529	156689529-156821433	partial-dominant	trans	0.91 	8.89 
LIVER.express.scl36534.3.1_3.S	17	89177642	45704098-90951043	partial-dominant	trans	0.91 	4.14 
LIVER.express.scl24834.7.1_299.S	9	85678209	83765827-101943034	partial-dominant	trans	0.91 	3.88 
LIVER.express.scl000028.1_0_REVCOMP.S	8	123720769	123159343-126223992	partial-dominant	trans	0.91 	4.86 
LIVER.express.ri.A730006N07.PX00148I18.AK042571.1251.S	1	185869564	75283346-185869564	partial-dominant	trans	0.91 	3.81 
LIVER.express.scl0235574.1_14.S	9	105134462	104020809-105541752	partial-dominant	cis	0.91 	4.40 
LIVER.express.scl36349.9.1_1.S	3	72462519	54853162-72462519	partial-dominant	trans	0.91 	4.50 
LIVER.express.scl20265.12.1_14.S	11	53734169	20127606-101713427	partial-dominant	trans	0.91 	3.93 
LIVER.express.scl0003058.1_340.S	9	111761160	77247278-111761160	partial-dominant	trans	0.91 	3.78 
LIVER.express.NM_008512.36_chr10_._127588513_127588648_65.S	18	34759821	34759821-34759821	partial-dominant	NA	0.91 	4.86 
LIVER.express.scl074153.24_124.S	9	110408954	110408954-110408954	partial-dominant	trans	0.91 	5.94 
LIVER.express.scl39900.2_456.S	2	44257193	43833414-52430672	partial-dominant	trans	0.91 	4.00 
LIVER.express.GI_38085683.S	7	16856985	16856985-17545879	dominant	trans	0.90 	4.80 
LIVER.express.scl42480.4.1_11.S	12	51873310	51873310-53799916	partial-dominant	cis	0.90 	8.70 
LIVER.express.scl35959.8.1_6.S	9	44008183	44008183-45405044	partial-dominant	cis	0.90 	10.94 
LIVER.express.GI_38077707.S	9	98979309	85749777-99992032	partial-dominant	NA	0.90 	3.87 
LIVER.express.ri.E330027G05.PX00212P19.AK054453.4673.S	11	79263354	79263354-114757274	partial-dominant	trans	0.90 	4.43 
LIVER.express.scl37235.3.1_1.S	18	54979194	49297846-54979194	dominant	trans	0.90 	4.32 
LIVER.express.scl000673.1_3.S	8	88669859	83887227-110926065	partial-dominant	NA	0.90 	3.84 
LIVER.express.GI_38085046.S	4	20215141	15593468-25691755	partial-dominant	NA	0.90 	4.26 
LIVER.express.scl29667.6_8.S	6	108599580	107322593-108599580	partial-dominant	cis	0.90 	8.37 
LIVER.express.GI_38090507.S	16	70915686	61490909-78597785	partial-dominant	trans	0.90 	4.05 
LIVER.express.scl0212427.1_238.S	1	3187380	3187380-10744209	partial-dominant	NA	0.90 	3.95 
LIVER.express.scl0014963.1_90.S	17	35970977	35970977-35970977	partial-dominant	NA	0.90 	15.89 
LIVER.express.scl0002444.1_3.S	7	97617492	96115325-97617492	partial-dominant	trans	0.90 	4.44 
LIVER.express.GI_38085008.S	1	16119367	16119367-16637947	partial-dominant	trans	0.90 	5.15 
LIVER.express.X9627947_47.S	10	126934867	126934867-127647003	partial-dominant	NA	0.90 	4.50 
LIVER.express.ri.C530046N22.PX00083I11.AK049758.2240.S	3	36739163	36739163-134083533	partial-dominant	NA	0.90 	4.08 
LIVER.express.ri.C030005K15.PX00073H10.AK047662.1882.S	19	23661236	23471027-25196336	partial-dominant	trans	0.90 	4.50 
LIVER.express.scl39783.3.1_59.S	15	101380877	101380877-101641153	dominant	trans	0.90 	3.81 
LIVER.express.ri.A730049B06.PX00150N22.AK043026.1555.S	7	95155170	85847807-97357583	partial-dominant	trans	0.90 	3.79 
LIVER.express.ri.C430039E12.PX00080C15.AK049557.1703.S	17	89287746	39314765-90120058	dominant	trans	0.90 	4.28 
LIVER.express.scl36033.13_6.S	9	34384137	34384137-40483516	partial-dominant	trans	0.90 	4.40 
LIVER.express.scl36630.14.1_50.S	2	19938834	10899964-23199200	partial-dominant	trans	0.90 	3.82 
LIVER.express.scl00328580.1_176.S	7	141279804	27375575-141877628	partial-dominant	trans	0.90 	4.50 
LIVER.express.scl50878.24.1_13.S	16	59697655	45291904-60328864	partial-dominant	trans	0.89 	3.88 
LIVER.express.scl0228545.7_132.S	2	119139929	117694452-119367135	partial-dominant	cis	0.89 	6.56 
LIVER.express.scl027049.22_14.S	3	82605860	65474683-96735829	partial-dominant	trans	0.89 	4.57 
LIVER.express.scl48662.9.1_15.S	2	165221683	156689529-165221683	partial-dominant	trans	0.89 	3.97 
LIVER.express.scl44029.9_118.S	13	43171189	43171189-44677849	partial-dominant	trans	0.89 	5.62 
LIVER.express.scl40868.8_408.S	11	102007903	97970159-104772520	partial-dominant	cis	0.89 	6.30 
LIVER.express.scl0192174.7_133.S	2	165221683	164559655-165221683	partial-dominant	trans	0.89 	4.00 
LIVER.express.ri.6030458C11.PX00057H12.AK020074.854.S	15	12971988	12602361-13023439	partial-dominant	cis	0.89 	12.39 
LIVER.express.scl18476.16.14_21.S	2	149561109	149561109-149561109	partial-dominant	trans	0.89 	11.56 
LIVER.express.scl0320025.2_12.S	11	104259847	104259847-112587501	partial-dominant	trans	0.89 	3.81 
LIVER.express.scl022306.4_315.S	18	89274850	85689414-89274850	partial-dominant	NA	0.89 	4.31 
LIVER.express.scl52486.1_37.S	7	123277679	122276042-123277679	partial-dominant	trans	0.89 	3.90 
LIVER.express.scl27753.2_207.S	2	152857071	5376317-154456692	partial-dominant	trans	0.89 	3.89 
LIVER.express.scl0070686.2_11.S	8	99553110	48186345-117676036	partial-dominant	trans	0.89 	3.79 
LIVER.express.scl0012211.2_193.S	16	9877553	9877553-9891938	partial-dominant	trans	0.89 	4.34 
LIVER.express.GI_38081115.S	5	115903980	76154729-140892941	dominant	NA	0.89 	4.31 
LIVER.express.scl0001487.1_50.S	11	50196663	24826085-53868059	partial-dominant	trans	0.89 	4.27 
LIVER.express.scl0012508.2_215.S	8	123720769	83887227-126493854	partial-dominant	trans	0.89 	4.51 
LIVER.express.scl43679.13_637.S	11	84779253	84719613-119216024	partial-dominant	trans	0.88 	4.65 
LIVER.express.ri.E330026L06.PX00212P11.AK054446.1613.S	4	155495757	4788031-155495757	dominant	trans	0.88 	3.80 
LIVER.express.scl000457.1_5.S	11	72150322	24119207-72978371	partial-dominant	trans	0.88 	3.80 
LIVER.express.scl0002620.1_102.S	7	76941281	74778289-123156315	partial-dominant	trans	0.88 	3.96 
LIVER.express.X9626993_65.S	17	3227719	3000564-4068665	partial-dominant	NA	0.88 	4.08 
LIVER.express.scl30018.2.1_40.S	19	26797903	23471027-29011778	partial-dominant	trans	0.88 	3.88 
LIVER.express.scl47764.3_554.S	15	80921136	78741247-81745113	partial-dominant	trans	0.88 	4.05 
LIVER.express.scl020703.2_0.S	12	105246627	102385562-118628300	partial-dominant	NA	0.88 	4.43 
LIVER.express.scl0012753.1_131.S	12	114569903	90148649-120968386	partial-dominant	trans	0.88 	3.86 
LIVER.express.scl19085.2_285.S	9	86206071	33116988-111255564	partial-dominant	trans	0.88 	3.93 
LIVER.express.scl020811.2_99.S	9	88102429	50377264-88102429	partial-dominant	trans	0.88 	3.80 
LIVER.express.scl54019.7.1_102.S	9	111560213	111560213-111560213	partial-dominant	trans	0.88 	5.29 
LIVER.express.scl31534.6.1_6.S	7	30891424	30891424-31205452	partial-dominant	cis	0.88 	15.87 
LIVER.express.scl42315.2_452.S	4	88782977	88597533-97313214	partial-dominant	trans	0.88 	4.76 
LIVER.express.scl0075089.2_74.S	10	86050797	85110017-90880454	partial-dominant	trans	0.88 	4.20 
LIVER.express.scl016988.2_22.S	4	143403760	143403760-144118797	partial-dominant	trans	0.88 	4.43 
LIVER.express.scl024047.3_30.S	9	86456195	85749777-90941859	partial-dominant	NA	0.88 	4.64 
LIVER.express.ri.9530018I21.PX00111P11.AK035333.3242.S	16	73748101	73748101-73748101	partial-dominant	trans	0.88 	5.15 
LIVER.express.scl0001592.1_111.S	7	140189738	140189738-140189738	partial-dominant	trans	0.88 	4.87 
LIVER.express.GI_31340746.S	11	16181089	12072619-114641541	partial-dominant	NA	0.88 	3.88 
LIVER.express.scl011991.1_9.S	2	92217321	92217321-119367135	partial-dominant	trans	0.88 	3.91 
LIVER.express.ri.C230073G03.PX00176O19.AK082635.2435.S	6	107322593	105762336-109901791	partial-dominant	NA	0.88 	4.17 
LIVER.express.scl17860.43.1_35.S	7	35185555	30125265-36124756	partial-dominant	trans	0.88 	5.17 
LIVER.express.gi_8850233_ref_NM_013684.1__234_a_7_0.S	2	165221683	130839544-165221683	partial-dominant	NA	0.88 	3.86 
LIVER.express.scl32033.10.26_108.S	1	191933702	16714243-191933702	partial-dominant	trans	0.88 	3.86 
LIVER.express.scl47027.4_266.S	17	87157310	84146762-90120058	partial-dominant	trans	0.88 	3.88 
LIVER.express.scl29837.4_430.S	2	38382286	37512532-42341381	partial-dominant	trans	0.88 	4.82 
LIVER.express.ri.E130119H03.PX00092A18.AK053659.3861.S	16	53441217	51923090-54656264	partial-dominant	NA	0.88 	4.48 
LIVER.express.scl014013.2_16.S	7	103132356	87470824-114369436	partial-dominant	trans	0.88 	4.04 
LIVER.express.scl37080.1.1_30.S	19	29011778	26805976-47218528	partial-dominant	trans	0.88 	4.02 
LIVER.express.GI_28485162.S	11	108977608	32951216-109281191	partial-dominant	NA	0.88 	3.80 
LIVER.express.scl20366.6.1_7.S	7	62893471	47556768-64362254	partial-dominant	trans	0.88 	3.99 
LIVER.express.scl26031.4.1_17.S	5	64403537	58345725-116556365	partial-dominant	NA	0.87 	3.85 
LIVER.express.GI_20900400.S	18	28318348	28154936-28455086	partial-dominant	NA	0.87 	5.20 
LIVER.express.scl0002927.1_17.S	9	112348235	77291404-122561140	partial-dominant	trans	0.87 	3.82 
