trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
LUNG.express.scl9672.1.1_230.S	18	26919656	26919656-26919656	partial-dominant	trans	1.14 	4.05 
LUNG.express.ri.E230038I07.PX00210L08.AK087661.2149.S	3	72853353	72853353-73027619	partial-dominant	trans	1.14 	5.37 
LUNG.express.TRBV12.2_M15613_T_cell_receptor_beta_variable_12.2_155.S	3	90564724	83735382-142297754	partial-dominant	NA	1.14 	4.09 
LUNG.express.scl45622.2.369_161.S	16	59697655	59697655-59697655	partial-dominant	trans	1.14 	4.83 
LUNG.express.scl0002013.1_8.S	9	41077691	40268301-57262910	partial-dominant	trans	1.14 	3.84 
LUNG.express.GI_38049614.S	11	101540205	101112093-101713427	dominant	NA	1.14 	3.92 
LUNG.express.ri.C920013G19.PX00178E01.AK050607.1790.S	9	95049977	67986194-99992032	partial-dominant	NA	1.14 	3.84 
LUNG.express.scl48863.4.1_77.S	7	117123158	99329309-120046877	partial-dominant	trans	1.14 	4.06 
LUNG.express.scl0110842.2_3.S	15	41057624	36365475-44716938	partial-dominant	trans	1.14 	5.01 
LUNG.express.ri.D130051O21.PX00185A07.AK051476.2325.S	1	173171049	172980758-176378787	partial-dominant	trans	1.14 	5.33 
LUNG.express.scl39970.10.1_46.S	7	76056334	74778289-77721299	dominant	trans	1.14 	4.11 
LUNG.express.scl0329273.1_85.S	17	78754631	77344035-79875967	partial-dominant	trans	1.14 	4.15 
LUNG.express.scl00320165.1_190.S	5	64403537	57771427-133538553	partial-dominant	trans	1.14 	4.55 
LUNG.express.scl0002652.1_12.S	4	122943300	122536708-124745301	partial-dominant	trans	1.14 	7.04 
LUNG.express.scl53234.12_152.S	19	29225288	29011778-30889278	dominant	cis	1.14 	4.04 
LUNG.express.GI_38086761.S	1	59779921	26271174-61597351	partial-dominant	trans	1.14 	4.16 
LUNG.express.scl027373.3_30.S	12	76103590	26818120-101684485	dominant	trans	1.14 	3.81 
LUNG.express.scl41349.14.1_1.S	4	141381986	78035198-141658864	overdominant	trans	1.14 	3.82 
LUNG.express.scl12928.1.1_277.S	5	66893763	42447918-117307584	partial-dominant	trans	1.13 	4.08 
LUNG.express.scl0380793.1_210.S	19	9504952	8993876-10248920	partial-dominant	trans	1.13 	4.69 
LUNG.express.scl24398.4.1_27.S	14	62767088	61919288-124674125	partial-dominant	trans	1.13 	3.81 
LUNG.express.GI_20902768.S	3	142297754	142297754-149089096	dominant	trans	1.13 	3.97 
LUNG.express.scl20390.11.1_18.S	2	120770500	120321947-123478649	additive	cis	1.13 	24.03 
LUNG.express.scl23942.14.1_32.S	3	141912370	141912370-142808694	partial-dominant	trans	1.13 	4.65 
LUNG.express.scl18090.14.9_4.S	11	21745969	21745969-69560864	partial-dominant	trans	1.13 	3.91 
LUNG.express.ri.1190007I07.R000019B16.AK004515.607.S	3	142332048	26132561-142808694	partial-dominant	trans	1.13 	3.84 
LUNG.express.scl0003482.1_2198.S	1	191982649	191625780-192407631	partial-dominant	trans	1.13 	3.78 
LUNG.express.scl42911.1.2608_77.S	3	142491943	26728308-149089096	dominant	trans	1.13 	3.88 
LUNG.express.scl0050527.2_55.S	14	46175254	46175254-47467088	partial-dominant	cis	1.13 	9.22 
LUNG.express.scl0055989.2_71.S	19	17653325	17653325-18231012	partial-dominant	trans	1.13 	4.70 
LUNG.express.scl38789.2.1_41.S	12	12514498	12514498-12514498	dominant	trans	1.13 	5.42 
LUNG.express.ri.A630074O09.PX00147B24.AK042246.1599.S	9	123878147	122186297-123943912	partial-dominant	cis	1.13 	4.28 
LUNG.express.scl50484.3.1_53.S	17	89177642	84441788-90120058	partial-dominant	trans	1.13 	4.53 
LUNG.express.scl54689.4_655.S	9	40929668	40268301-118729237	partial-dominant	trans	1.13 	4.29 
LUNG.express.GI_20347212.S	19	50367613	50203419-57681996	partial-dominant	NA	1.13 	4.25 
LUNG.express.ri.2700024D06.ZX00063G09.AK076051.1851.S	15	22085277	15760038-30690413	partial-dominant	trans	1.13 	4.18 
LUNG.express.scl21183.2.1_14.S	7	74778289	74663064-77721299	partial-dominant	trans	1.12 	3.96 
LUNG.express.GI_38082516.S	11	20753709	7285878-43256566	partial-dominant	NA	1.12 	3.82 
LUNG.express.ri.A630071D01.PX00147E20.AK042208.769.S	16	94664355	41339162-94690274	dominant	trans	1.12 	3.83 
LUNG.express.scl016623.5_126.S	5	117929976	113366639-118108777	partial-dominant	trans	1.12 	4.24 
LUNG.express.GI_20342843.S	8	15355016	6084824-15355016	overdominant	NA	1.12 	4.01 
LUNG.express.scl39965.4_699.S	11	72978371	70454973-72978371	partial-dominant	cis	1.12 	8.46 
LUNG.express.scl43878.5.1_241.S	6	116706646	114397181-117050539	partial-dominant	trans	1.12 	4.20 
LUNG.express.scl018124.6_23.S	2	50500481	45522449-54904504	partial-dominant	trans	1.12 	4.84 
LUNG.express.scl0320373.1_9.S	6	91960999	81236900-94255381	partial-dominant	trans	1.12 	4.33 
LUNG.express.scl0066819.2_213.S	3	141912370	35458514-142808694	partial-dominant	trans	1.12 	3.83 
LUNG.express.scl9056.1.1_177.S	1	4711923	3482175-194920921	dominant	trans	1.12 	3.80 
LUNG.express.ri.2210409F01.ZX00054C12.AK008871.729.S	13	100123164	100123164-102395303	partial-dominant	trans	1.12 	4.19 
LUNG.express.scl29796.1.1_131.S	15	26481133	26481133-44506924	partial-dominant	trans	1.12 	3.92 
LUNG.express.scl0027886.2_0.S	5	91190024	91190024-91190024	partial-dominant	NA	1.12 	4.57 
LUNG.express.scl0018422.1_327.S	12	34957559	34957559-36628818	partial-dominant	NA	1.12 	3.93 
LUNG.express.scl18321.1.1_218.S	19	43910671	43005928-44214468	partial-dominant	trans	1.11 	4.18 
LUNG.express.scl46470.8.1_0.S	11	21745969	4580234-99441350	partial-dominant	trans	1.11 	3.79 
LUNG.express.GI_38086626.S	2	104031564	101823315-145107318	partial-dominant	trans	1.11 	4.27 
LUNG.express.scl021367.1_30.S	14	61654077	60980844-61919288	partial-dominant	trans	1.11 	4.72 
LUNG.express.scl000957.1_1.S	18	65327121	64673900-65688890	partial-dominant	trans	1.11 	3.80 
LUNG.express.scl023980.1_2.S	5	117929976	117307584-117929976	partial-dominant	NA	1.11 	7.89 
LUNG.express.scl0071835.2_207.S	2	159495462	69969951-161278733	overdominant	trans	1.11 	3.84 
LUNG.express.ri.A830089I03.PX00661J18.AK080681.709.S	17	12707370	9642585-12777228	dominant	trans	1.11 	3.81 
LUNG.express.scl32128.3.1_250.S	18	33291740	33291740-38897242	partial-dominant	trans	1.11 	4.22 
LUNG.express.scl37666.12.1_12.S	10	90880454	85110017-90880454	partial-dominant	trans	1.11 	4.06 
LUNG.express.GI_38073516.S	18	56912584	56912584-65974307	partial-dominant	trans	1.11 	4.18 
LUNG.express.GI_38079887.S	3	93970435	83041821-142444558	dominant	trans	1.11 	4.02 
LUNG.express.scl21090.15_384.S	2	115643139	115643139-119044459	partial-dominant	trans	1.11 	3.96 
LUNG.express.ri.9830141K10.PX00118N03.AK036615.3223.S	1	16714243	16268622-117932705	partial-dominant	cis	1.11 	4.05 
LUNG.express.GI_28495323.S	1	32568244	28549296-141417567	partial-dominant	NA	1.11 	3.87 
LUNG.express.scl0003544.1_55.S	9	37895400	36242104-39517600	partial-dominant	cis	1.11 	11.16 
LUNG.express.scl51979.5.1_6.S	9	43732833	43405505-46336554	partial-dominant	trans	1.11 	4.19 
LUNG.express.TRAV6D.3_AF259073_T_cell_receptor_alpha_variable_6D.3_12.S	7	126615278	28940175-126615278	partial-dominant	NA	1.11 	4.21 
LUNG.express.scl19511.8_175.S	1	134378391	134378391-134378391	partial-dominant	trans	1.11 	4.11 
LUNG.express.scl0231003.1_140.S	7	101481890	97765936-114369436	dominant	trans	1.11 	4.10 
LUNG.express.scl0014263.1_71.S	1	22852072	21628444-182867503	partial-dominant	trans	1.11 	3.76 
LUNG.express.scl0003628.1_0.S	13	113647086	112561178-115226491	partial-dominant	cis	1.10 	5.62 
LUNG.express.scl25951.11_115.S	1	21628444	17297861-188060829	partial-dominant	trans	1.10 	3.84 
LUNG.express.scl37813.3.1_14.S	15	41057624	36365475-51159618	partial-dominant	trans	1.10 	4.22 
LUNG.express.scl39033.6.5_159.S	7	76056334	74778289-77721299	dominant	trans	1.10 	3.81 
LUNG.express.scl52995.1_5.S	19	60030672	56160540-60612810	partial-dominant	trans	1.10 	3.83 
LUNG.express.scl28168.1_537.S	16	50393295	50298627-87323065	dominant	trans	1.10 	4.11 
LUNG.express.scl24707.8.1_1.S	15	41057624	36365475-51159618	partial-dominant	trans	1.10 	3.93 
LUNG.express.scl20985.9_174.S	2	40196334	38470495-41295473	partial-dominant	cis	1.10 	19.57 
LUNG.express.ri.4921519B16.PX00638N06.AK076576.2006.S	17	87029086	85736201-88221996	partial-dominant	cis	1.10 	4.16 
LUNG.express.mmu.miR.140.miRNA.Tagged.Template.S	3	142808694	83041821-142808694	partial-dominant	NA	1.10 	4.23 
LUNG.express.scl53498.1.7_287.S	3	27874393	25471071-95487917	partial-dominant	trans	1.10 	3.83 
LUNG.express.scl014423.12_13.S	1	65557718	65092280-77669893	partial-dominant	trans	1.10 	4.24 
LUNG.express.scl48283.5_129.S	16	78661356	76867799-80127574	partial-dominant	cis	1.10 	4.69 
LUNG.express.scl32303.22_382.S	7	103251119	102315505-152027318	partial-dominant	trans	1.10 	4.39 
LUNG.express.scl16241.8.1_240.S	10	90522899	25508401-90880454	partial-dominant	trans	1.10 	3.80 
LUNG.express.GI_38049439.S	12	9954905	3779593-9954905	partial-dominant	trans	1.10 	4.14 
LUNG.express.scl53364.3_607.S	17	42321113	42321113-44641170	partial-dominant	trans	1.10 	4.00 
LUNG.express.GI_38084673.S	11	108977608	108273449-109194140	partial-dominant	trans	1.10 	4.03 
LUNG.express.scl000497.1_21.S	2	115643139	115643139-165221683	partial-dominant	trans	1.10 	4.57 
LUNG.express.scl000604.1_1.S	3	142332048	141912370-142808694	partial-dominant	NA	1.10 	4.09 
LUNG.express.scl4911.1.1_8.S	1	23151787	22787735-178047217	partial-dominant	trans	1.10 	3.88 
LUNG.express.GI_25051247.S	4	69899414	20644721-147967927	partial-dominant	NA	1.09 	3.93 
LUNG.express.scl16675.14_10.S	9	117827781	108100995-118024397	partial-dominant	trans	1.09 	3.88 
LUNG.express.scl00236573.2_324.S	1	95279064	95147980-191625780	dominant	trans	1.09 	3.80 
LUNG.express.mmu.miR.7.miRNA.Tagged.Template.S	19	22509236	5494136-22509236	partial-dominant	NA	1.09 	4.19 
LUNG.express.scl017069.4_4.S	15	74988859	74680278-75279170	partial-dominant	cis	1.09 	18.26 
LUNG.express.scl24512.7.1_43.S	4	24832787	24832787-24832787	partial-dominant	trans	1.09 	7.65 
LUNG.express.GI_38085958.S	1	175295409	10891308-179199621	partial-dominant	NA	1.09 	3.77 
LUNG.express.scl35706.7.1_64.S	16	45541013	41339162-45541013	partial-dominant	trans	1.09 	4.67 
LUNG.express.scl38853.1.207_5.S	14	121770870	121076254-121931544	partial-dominant	trans	1.09 	4.75 
LUNG.express.scl43293.5.1_3.S	12	34122601	34122601-34417848	additive	NA	1.09 	29.09 
LUNG.express.ri.A830024H12.PX00154D01.AK043722.1489.S	17	91175280	63111537-91432205	partial-dominant	trans	1.09 	4.17 
LUNG.express.ri.A330057G13.PX00132G23.AK039536.829.S	1	171902321	132988657-189743108	partial-dominant	trans	1.09 	3.92 
LUNG.express.scl18045.2_282.S	1	65092280	22158385-185869564	partial-dominant	trans	1.09 	3.82 
LUNG.express.ri.B230323K17.PX00159P14.AK045923.1592.S	6	34457406	34457406-120717961	partial-dominant	trans	1.09 	4.04 
LUNG.express.scl000980.1_16.S	14	120370854	119355200-121076254	dominant	trans	1.09 	4.05 
LUNG.express.scl0072420.1_79.S	5	27424439	25161002-136305277	dominant	cis	1.09 	3.81 
LUNG.express.scl40267.6_442.S	7	38581915	38581915-100241730	partial-dominant	trans	1.09 	3.89 
LUNG.express.scl0002072.1_701.S	12	16738644	16738644-16738644	partial-dominant	trans	1.09 	5.06 
LUNG.express.scl38332.1_14.S	10	127146494	127146494-127146494	partial-dominant	cis	1.08 	10.14 
LUNG.express.scl00353190.2_28.S	14	68706068	65956247-111167594	partial-dominant	trans	1.08 	4.08 
LUNG.express.scl000367.1_321.S	8	102532192	98501224-105113154	partial-dominant	trans	1.08 	4.35 
LUNG.express.scl6693.1.1_82.S	7	47419364	38581915-86268245	partial-dominant	trans	1.08 	3.89 
LUNG.express.scl36521.18.1_56.S	9	104234107	104020809-105541752	partial-dominant	cis	1.08 	9.12 
LUNG.express.ri.A330104K03.PX00064E07.AK039759.3697.S	18	89274850	89274850-89274850	partial-dominant	trans	1.08 	4.12 
LUNG.express.gi_8850233_ref_NM_013684.1__234_a_14_2.S	15	41057624	32444727-90596857	partial-dominant	NA	1.08 	3.87 
LUNG.express.scl35948.1.2_2.S	1	37181393	36052483-164990766	partial-dominant	trans	1.08 	4.16 
LUNG.express.scl51842.4.1_165.S	19	25196336	25196336-26797903	partial-dominant	trans	1.08 	4.10 
LUNG.express.scl38682.6_297.S	7	77717078	74663064-77721299	dominant	trans	1.08 	3.98 
LUNG.express.scl18847.2.45_5.S	18	20310859	20310859-25018798	partial-dominant	trans	1.08 	4.32 
LUNG.express.scl14189.1.1_324.S	4	118686859	6820602-119467629	partial-dominant	trans	1.08 	3.78 
LUNG.express.scl16099.14_15.S	1	161032854	3187380-171902321	partial-dominant	trans	1.08 	4.22 
LUNG.express.ri.2510039D09.ZX00056J15.AK011053.630.S	7	109966400	109151732-111297435	partial-dominant	NA	1.08 	17.25 
LUNG.express.scl016857.8_15.S	5	132505648	43174569-133025753	partial-dominant	trans	1.08 	3.98 
LUNG.express.ri.4732416A12.PX00637H17.AK076317.3270.S	6	16010904	12092735-135610088	partial-dominant	trans	1.08 	4.17 
LUNG.express.scl0068339.2_100.S	12	102385562	102385562-103549916	partial-dominant	cis	1.08 	7.44 
LUNG.express.ri.C030047E14.PX00075E08.AK021156.717.S	7	105869422	57166796-107793430	partial-dominant	NA	1.08 	3.85 
LUNG.express.scl00233280.1_7.S	7	62761433	62761433-63388010	partial-dominant	cis	1.08 	11.67 
LUNG.express.GI_34328453.S	6	129105068	128520203-129105068	partial-dominant	cis	1.08 	17.04 
LUNG.express.scl38822.17.1_2.S	1	21932421	21628444-41674873	partial-dominant	trans	1.08 	4.48 
LUNG.express.scl0001881.1_38.S	2	95606519	95606519-96734145	partial-dominant	trans	1.07 	4.26 
LUNG.express.scl20001.6.1_12.S	2	158441250	158441250-158441250	partial-dominant	cis	1.07 	27.87 
LUNG.express.scl069030.3_0.S	12	75441943	75005701-78065990	dominant	trans	1.07 	4.37 
LUNG.express.scl1820.1.1_231.S	12	58773165	16738644-59183396	partial-dominant	trans	1.07 	3.86 
LUNG.express.scl00320737.1_9.S	2	128300235	128199126-153262274	partial-dominant	trans	1.07 	3.85 
LUNG.express.ri.4930548G14.PX00035E04.AK016069.1186.S	1	26742694	18595589-192407631	partial-dominant	trans	1.07 	3.77 
LUNG.express.scl49318.2.1_286.S	9	13233663	10572929-87780285	partial-dominant	trans	1.07 	4.11 
LUNG.express.ri.9930016I07.PX00119D04.AK079432.823.S	4	24308734	17051697-62690502	partial-dominant	trans	1.07 	4.51 
LUNG.express.scl45358.4.1_87.S	14	70643230	70643230-70921684	partial-dominant	cis	1.07 	17.42 
LUNG.express.GI_38074534.S	3	141912370	90564724-149089096	partial-dominant	trans	1.07 	3.78 
LUNG.express.ri.C330034C07.PX00667D15.AK082825.770.S	13	21871413	18955899-22255850	partial-dominant	trans	1.07 	4.08 
LUNG.express.GI_20872064.S	15	101380877	100222497-101641153	partial-dominant	trans	1.07 	4.15 
LUNG.express.scl40969.4.1_13.S	11	94427666	63030974-109281191	partial-dominant	trans	1.07 	4.12 
LUNG.express.scl013710.1_138.S	1	135115263	126908217-176081703	partial-dominant	trans	1.07 	3.83 
LUNG.express.scl43743.11_346.S	13	75639713	74484543-76267568	partial-dominant	cis	1.07 	9.12 
LUNG.express.scl0015493.2_185.S	1	78684189	65092280-78684189	dominant	trans	1.07 	3.84 
LUNG.express.GI_38086284.S	16	56489096	56462920-57190691	partial-dominant	trans	1.07 	3.94 
LUNG.express.X9626965_344_rc.S	1	176722287	176722287-178339586	partial-dominant	NA	1.07 	16.23 
LUNG.express.scl0015051.1_246.S	17	40707958	40707958-45706483	partial-dominant	trans	1.07 	12.43 
LUNG.express.scl31496.6.1_91.S	7	29617129	27852765-36124756	partial-dominant	NA	1.07 	7.05 
LUNG.express.scl36482.16_36.S	5	64403537	58345725-148792855	partial-dominant	trans	1.07 	3.80 
LUNG.express.scl32431.24_246.S	13	112561178	112561178-114908768	partial-dominant	trans	1.07 	4.05 
LUNG.express.scl0117589.1_2.S	11	25187047	13001313-25187047	dominant	trans	1.06 	3.91 
LUNG.express.scl39611.13_705.S	11	62806018	14997257-108977608	partial-dominant	trans	1.06 	3.89 
LUNG.express.scl0098366.1_13.S	1	41674873	41151371-191933702	partial-dominant	trans	1.06 	3.96 
LUNG.express.scl0381802.12_9.S	13	108070177	107239991-108070177	partial-dominant	trans	1.06 	4.12 
LUNG.express.scl074552.1_14.S	7	28940175	27852765-142025996	partial-dominant	trans	1.06 	4.04 
LUNG.express.scl42622.1.1_304.S	1	156052463	19281740-156456142	partial-dominant	trans	1.06 	3.79 
LUNG.express.scl52537.9_557.S	19	43910671	21646921-53084476	partial-dominant	trans	1.06 	3.85 
LUNG.express.scl15940.5.1_15.S	1	177262271	172980758-188060829	partial-dominant	trans	1.06 	5.81 
LUNG.express.ri.6030458C11.PX00057H12.AK020074.854.S	15	12971988	12602361-13023439	additive	cis	1.06 	21.78 
LUNG.express.scl000061.1_90.S	11	29030506	24572649-29670425	partial-dominant	trans	1.06 	4.35 
LUNG.express.AmbionRNASpike8_1800_a_28_0.S	9	44657615	34384137-114829635	partial-dominant	NA	1.06 	3.91 
LUNG.express.scl50982.6.1_307.S	5	40028496	40028496-102456296	dominant	trans	1.06 	3.94 
LUNG.express.scl16142.12.1_114.S	14	121076254	119355200-124674125	partial-dominant	trans	1.06 	4.54 
LUNG.express.scl41118.1.1_194.S	19	23661236	23240160-24021191	partial-dominant	trans	1.06 	4.13 
LUNG.express.scl0002312.1_1.S	12	58773165	58773165-67765687	partial-dominant	trans	1.06 	3.76 
LUNG.express.scl0103694.3_1.S	11	5684549	5684549-7285878	partial-dominant	cis	1.06 	5.96 
LUNG.express.scl067309.1_16.S	15	33389748	32444727-45904793	partial-dominant	trans	1.06 	4.35 
LUNG.express.GI_38078662.S	1	160477103	151137695-160995436	partial-dominant	trans	1.06 	4.10 
LUNG.express.scl073332.3_18.S	7	74663064	51783183-76635293	partial-dominant	trans	1.06 	4.16 
LUNG.express.scl32133.19.1_3.S	4	78697964	44879367-80480642	dominant	trans	1.06 	3.93 
LUNG.express.scl47037.12.1_89.S	15	76753741	76753741-77361546	partial-dominant	cis	1.06 	10.49 
LUNG.express.scl17286.15.1_2.S	11	55207955	36686534-56329468	partial-dominant	trans	1.05 	3.93 
LUNG.express.scl45386.28.1_17.S	1	105114296	29231326-115554540	dominant	trans	1.05 	3.76 
LUNG.express.GI_38083975.S	1	189435268	189435268-189435268	partial-dominant	trans	1.05 	5.56 
LUNG.express.ri.2010305C02.ZX00044I20.AK008522.1111.S	11	69141299	62065313-87177134	partial-dominant	trans	1.05 	4.23 
LUNG.express.scl0077728.1_328.S	13	113647086	112673450-115226491	partial-dominant	cis	1.05 	11.08 
LUNG.express.scl069477.2_5.S	16	45291904	45291904-45291904	partial-dominant	cis	1.05 	13.86 
LUNG.express.scl0002083.1_6.S	9	85749777	60352955-88102429	dominant	trans	1.05 	3.91 
LUNG.express.scl3491.1.1_18.S	3	127995351	76729133-128339413	partial-dominant	trans	1.05 	4.32 
LUNG.express.scl53234.12_152.S	2	159495462	138596175-162978174	dominant	trans	1.05 	4.10 
LUNG.express.ri.9330151I20.PX00105K04.AK034049.1676.S	10	88796691	86559122-90880454	partial-dominant	trans	1.05 	4.49 
LUNG.express.scl14089.2.1_314.S	2	69302711	68706743-149561109	partial-dominant	trans	1.05 	3.77 
LUNG.express.GI_28487552.S	2	120321947	120321947-123478649	additive	cis	1.05 	28.24 
LUNG.express.scl52303.3_528.S	1	159709581	157588821-159709581	partial-dominant	trans	1.05 	4.13 
LUNG.express.scl0232431.4_71.S	6	136936001	136936001-137509262	partial-dominant	cis	1.05 	8.91 
LUNG.express.scl32648.17_169.S	7	54006552	53720517-57604413	partial-dominant	cis	1.05 	6.69 
LUNG.express.ri.6530401D06.PX00048D19.AK018306.1121.S	3	87781832	84025473-89009799	partial-dominant	cis	1.05 	7.23 
LUNG.express.MJ.500.41_270.S	15	26306401	25661741-30690413	partial-dominant	NA	1.05 	4.59 
LUNG.express.scl36180.1.1_19.S	6	62802636	60940936-76390745	dominant	trans	1.05 	3.95 
LUNG.express.scl0016593.2_91.S	12	112559205	110900130-113853566	partial-dominant	cis	1.05 	8.90 
LUNG.express.scl43966.3_250.S	8	14777201	14696094-15355016	dominant	trans	1.05 	5.30 
LUNG.express.scl42423.1_53.S	18	55486166	55486166-55645310	partial-dominant	trans	1.05 	4.39 
LUNG.express.scl14554.2.1_4.S	13	112673450	57541700-115226491	partial-dominant	trans	1.05 	4.15 
LUNG.express.scl47347.1.1_38.S	15	26705525	25661741-26705525	partial-dominant	cis	1.04 	12.90 
LUNG.express.GI_38088594.S	14	118240135	116405907-118240135	partial-dominant	NA	1.04 	4.14 
LUNG.express.ri.A630049A05.PX00145O12.AK041962.1377.S	2	103574577	101983698-161278733	partial-dominant	trans	1.04 	3.96 
LUNG.express.scl31564.8.5_30.S	7	29086894	28940175-31291233	partial-dominant	cis	1.04 	5.69 
LUNG.express.scl0012661.1_71.S	5	145769625	145200113-147766786	partial-dominant	trans	1.04 	4.11 
LUNG.express.scl0003756.1_16.S	6	126825916	126754247-127118900	partial-dominant	trans	1.04 	4.55 
LUNG.express.scl019944.1_21.S	9	106187155	106187155-106321465	additive	cis	1.04 	30.55 
LUNG.express.scl0272606.13_10.S	13	69467927	69347953-115226491	partial-dominant	trans	1.04 	3.81 
LUNG.express.scl54036.9.4_13.S	4	86870741	85241237-86870741	dominant	trans	1.04 	4.84 
LUNG.express.scl35722.2_7.S	9	63112480	60352955-106321465	partial-dominant	cis	1.04 	4.20 
LUNG.express.scl40267.6_442.S	17	9642585	9642585-35970977	partial-dominant	trans	1.04 	3.86 
LUNG.express.scl0002287.1_881.S	12	109444041	108546603-110136460	partial-dominant	cis	1.04 	5.25 
LUNG.express.ri.2310026D05.ZX00039F07.AK009502.2025.S	6	87099661	85767450-87384044	additive	cis	1.04 	30.09 
LUNG.express.scl0001882.1_101.S	11	14267280	12193199-85264259	dominant	trans	1.04 	4.03 
LUNG.express.scl26474.1.1_266.S	2	159368625	71612296-160184740	partial-dominant	trans	1.04 	4.08 
LUNG.express.scl00269513.2_59.S	3	27819024	25471071-27819024	partial-dominant	trans	1.04 	5.22 
LUNG.express.gi_31981889_ref_NM_009735.2__43_d_15_2.S	18	70385942	70385942-74895730	partial-dominant	NA	1.04 	4.18 
LUNG.express.scl0023793.2_309.S	4	115205785	39557935-135285346	partial-dominant	NA	1.04 	3.79 
LUNG.express.ri.E030019E14.PX00205A22.AK087001.1572.S	14	21306597	20733576-22803620	partial-dominant	trans	1.04 	4.04 
LUNG.express.ri.4833419P04.PX00313F21.AK029383.947.S	5	114910345	103867798-115642157	dominant	trans	1.04 	4.27 
LUNG.express.ri.B430203J19.PX00071I22.AK046605.2194.S	3	142297754	129089561-142808694	partial-dominant	trans	1.03 	5.17 
LUNG.express.GI_38075191.S	3	142332048	141912370-142808694	partial-dominant	NA	1.03 	4.58 
LUNG.express.scl51946.9_43.S	18	52947124	52947124-53262540	partial-dominant	cis	1.03 	5.92 
LUNG.express.scl33432.12.329_265.S	8	90849212	90849212-90849212	partial-dominant	NA	1.03 	4.21 
LUNG.express.GI_38090731.S	2	97874747	76875661-103939609	partial-dominant	NA	1.03 	3.78 
LUNG.express.ri.9930036F21.PX00120G24.AK037006.3420.S	1	170146665	170146665-170340875	additive	cis	1.03 	22.33 
LUNG.express.GI_38081430.S	3	52508628	51067141-73675097	partial-dominant	NA	1.03 	4.15 
LUNG.express.scl30562.12.1_13.S	14	99738658	23011973-99738658	partial-dominant	trans	1.03 	3.94 
LUNG.express.GI_38079085.S	19	45065956	44953279-45065956	partial-dominant	trans	1.03 	4.39 
LUNG.express.GI_22129238.S	4	25177374	24150848-27943470	partial-dominant	trans	1.03 	4.35 
LUNG.express.scl000041.1_12.S	15	78989686	78741247-84205425	partial-dominant	trans	1.03 	4.10 
LUNG.express.scl25930.4_46.S	11	98860712	64908998-101112093	partial-dominant	trans	1.03 	3.90 
LUNG.express.GI_38076114.S	3	142297754	70005312-142808694	partial-dominant	NA	1.03 	4.29 
LUNG.express.scl00193670.1_279.S	1	22158385	22158385-191625780	partial-dominant	trans	1.03 	4.29 
LUNG.express.scl0208518.1_281.S	19	17198467	11733365-25274847	partial-dominant	cis	1.03 	3.78 
LUNG.express.scl41002.6.1_5.S	11	95128722	94427666-95910003	partial-dominant	cis	1.03 	5.40 
LUNG.express.scl0027008.1_147.S	15	80921136	78741247-81745113	dominant	cis	1.03 	4.29 
LUNG.express.ri.D130096H20.PX00186P04.AK084120.1613.S	11	119216024	118156487-119216024	partial-dominant	cis	1.03 	5.04 
LUNG.express.MJ.8000.193_7891.S	1	150739734	26101662-185869564	partial-dominant	NA	1.03 	3.77 
LUNG.express.ri.E130306F01.PX00208C02.AK053743.1967.S	3	158042515	158042515-158042515	dominant	trans	1.02 	3.79 
LUNG.express.scl39804.8.1_101.S	5	64403537	62509872-64403537	partial-dominant	trans	1.02 	4.73 
LUNG.express.scl33412.11.1_99.S	4	85241237	8920338-86870741	partial-dominant	trans	1.02 	4.29 
LUNG.express.scl17541.2.1_103.S	3	141195187	140377643-142444558	dominant	trans	1.02 	3.97 
LUNG.express.scl28384.6_282.S	12	26818120	5260618-34417848	partial-dominant	trans	1.02 	3.99 
LUNG.express.scl00240518.1_93.S	5	41433862	40155592-44307908	partial-dominant	NA	1.02 	4.01 
LUNG.express.scl068957.3_51.S	13	73846529	26182279-91275394	partial-dominant	trans	1.02 	3.78 
LUNG.express.scl19025.1.346_74.S	15	14812969	10824856-18859264	partial-dominant	trans	1.02 	3.81 
LUNG.express.scl016628.3_1.S	17	68378407	31886267-69149097	partial-dominant	NA	1.02 	3.90 
LUNG.express.IGKV11.125_AJ231256_Ig_kappa_variable_11.125_15.S	12	114250774	110136460-120968386	partial-dominant	NA	1.02 	3.99 
LUNG.express.RandomSeq51.S	12	34957559	34957559-35563523	partial-dominant	NA	1.02 	4.35 
LUNG.express.scl31432.4.1_268.S	9	118729237	34480629-118729237	partial-dominant	trans	1.02 	3.84 
LUNG.express.GI_20882350.S	9	79423379	43405505-114829635	dominant	trans	1.02 	3.83 
LUNG.express.scl0020510.2_224.S	19	29225288	29011778-29225288	partial-dominant	cis	1.02 	6.29 
LUNG.express.scl00329910.1_213.S	4	107221047	104778261-107503862	partial-dominant	cis	1.02 	8.89 
LUNG.express.ri.9630029E08.PX00116G17.AK036039.1340.S	11	18566602	12578443-19143637	partial-dominant	cis	1.02 	5.17 
LUNG.express.GI_22122808.S	3	30281954	30281954-79731786	partial-dominant	NA	1.02 	3.90 
LUNG.express.ri.C030003A18.PX00073H05.AK047623.2026.S	15	101380877	37230672-101641153	partial-dominant	trans	1.02 	4.15 
LUNG.express.GI_38093396.S	11	7852779	6488666-83225930	partial-dominant	NA	1.02 	4.45 
