trait	chr	pos	QTL_Type	logP_AD	DGE_chr	DGE_start	DGE_end
LUNG.express.scl32648.17_169.S	7	54006552	partial-dominant	6.69 	7	54078943	54078993
LUNG.express.ri.6530401D06.PX00048D19.AK018306.1121.S	3	87781832	partial-dominant	7.23 	3	87859257	87859307
LUNG.express.MJ.500.41_270.S	15	26306401	partial-dominant	4.59 	NA	NA	NA
LUNG.express.scl36180.1.1_19.S	6	62802636	dominant	3.95 	9	19053230	19053280
LUNG.express.scl0016593.2_91.S	12	112559205	partial-dominant	8.90 	12	113032833	113032883
LUNG.express.scl43966.3_250.S	8	14777201	dominant	5.30 	13	53062724	53062774
LUNG.express.scl42423.1_53.S	18	55486166	partial-dominant	4.39 	12	60143312	60143362
LUNG.express.scl14554.2.1_4.S	13	112673450	partial-dominant	4.15 	1	90913126	90913176
LUNG.express.scl47347.1.1_38.S	15	26705525	partial-dominant	12.90 	15	26626488	26626538
LUNG.express.GI_38088594.S	14	118240135	partial-dominant	4.14 	NA	NA	NA
LUNG.express.ri.A630049A05.PX00145O12.AK041962.1377.S	2	103574577	partial-dominant	3.96 	8	11521958	11522008
LUNG.express.scl31564.8.5_30.S	7	29086894	partial-dominant	5.69 	7	29757559	29757609
LUNG.express.scl0012661.1_71.S	5	145769625	partial-dominant	4.11 	6	103679541	103679591
LUNG.express.scl0003756.1_16.S	6	126825916	partial-dominant	4.55 	13	38139148	38139198
LUNG.express.scl019944.1_21.S	9	106187155	additive	30.55 	9	106331899	106331949
LUNG.express.scl0272606.13_10.S	13	69467927	partial-dominant	3.81 	9	59672067	59672117
LUNG.express.scl54036.9.4_13.S	4	86870741	dominant	4.84 	X	91780908	91780958
LUNG.express.scl35722.2_7.S	9	63112480	partial-dominant	4.20 	9	62639951	62640001
LUNG.express.scl40267.6_442.S	17	9642585	partial-dominant	3.86 	11	50686462	50686512
LUNG.express.scl0002287.1_881.S	12	109444041	partial-dominant	5.25 	12	109344938	109344988
LUNG.express.ri.2310026D05.ZX00039F07.AK009502.2025.S	6	87099661	additive	30.09 	6	86371773	86371823
LUNG.express.scl0001882.1_101.S	11	14267280	dominant	4.03 	16	62827071	62827121
LUNG.express.scl26474.1.1_266.S	2	159368625	partial-dominant	4.08 	5	74394834	74394884
LUNG.express.scl00269513.2_59.S	3	27819024	partial-dominant	5.22 	4	20171946	20171996
LUNG.express.gi_31981889_ref_NM_009735.2__43_d_15_2.S	18	70385942	partial-dominant	4.18 	NA	NA	NA
LUNG.express.scl0023793.2_309.S	4	115205785	partial-dominant	3.79 	NA	NA	NA
LUNG.express.ri.E030019E14.PX00205A22.AK087001.1572.S	14	21306597	partial-dominant	4.04 	X	93346942	93346992
LUNG.express.ri.4833419P04.PX00313F21.AK029383.947.S	5	114910345	dominant	4.27 	11	103123050	103123100
LUNG.express.ri.B430203J19.PX00071I22.AK046605.2194.S	3	142297754	partial-dominant	5.17 	X	65961898	65961948
LUNG.express.GI_38075191.S	3	142332048	partial-dominant	4.58 	NA	NA	NA
LUNG.express.scl51946.9_43.S	18	52947124	partial-dominant	5.92 	18	53550240	53550290
LUNG.express.scl33432.12.329_265.S	8	90849212	partial-dominant	4.21 	NA	NA	NA
LUNG.express.GI_38090731.S	2	97874747	partial-dominant	3.78 	NA	NA	NA
LUNG.express.ri.9930036F21.PX00120G24.AK037006.3420.S	1	170146665	additive	22.33 	1	170355702	170355752
LUNG.express.GI_38081430.S	3	52508628	partial-dominant	4.15 	NA	NA	NA
LUNG.express.scl30562.12.1_13.S	14	99738658	partial-dominant	3.94 	7	140878415	140878465
LUNG.express.GI_38079085.S	19	45065956	partial-dominant	4.39 	4	155280169	155281017
LUNG.express.GI_22129238.S	4	25177374	partial-dominant	4.35 	2	89279956	89280006
LUNG.express.scl000041.1_12.S	15	78989686	partial-dominant	4.10 	19	4195220	4195270
LUNG.express.scl25930.4_46.S	11	98860712	partial-dominant	3.90 	5	135548894	135548944
LUNG.express.GI_38076114.S	3	142297754	partial-dominant	4.29 	NA	NA	NA
LUNG.express.scl00193670.1_279.S	1	22158385	partial-dominant	4.29 	11	3316047	3316097
LUNG.express.scl0208518.1_281.S	19	17198467	partial-dominant	3.78 	19	16030315	16030365
LUNG.express.scl41002.6.1_5.S	11	95128722	partial-dominant	5.40 	11	95706818	95706868
LUNG.express.scl0027008.1_147.S	15	80921136	dominant	4.29 	15	78967087	78967137
LUNG.express.ri.D130096H20.PX00186P04.AK084120.1613.S	11	119216024	partial-dominant	5.04 	11	120010960	120011010
LUNG.express.MJ.8000.193_7891.S	1	150739734	partial-dominant	3.77 	NA	NA	NA
LUNG.express.ri.E130306F01.PX00208C02.AK053743.1967.S	3	158042515	dominant	3.79 	7	51502730	51502780
LUNG.express.scl39804.8.1_101.S	5	64403537	partial-dominant	4.73 	11	84634449	84634499
LUNG.express.scl33412.11.1_99.S	4	85241237	partial-dominant	4.29 	8	107987828	107987878
LUNG.express.scl17541.2.1_103.S	3	141195187	dominant	3.97 	1	127769674	127769724
LUNG.express.scl28384.6_282.S	12	26818120	partial-dominant	3.99 	6	127079636	127079686
LUNG.express.scl00240518.1_93.S	5	41433862	partial-dominant	4.01 	NA	NA	NA
LUNG.express.scl068957.3_51.S	13	73846529	partial-dominant	3.78 	3	88172201	88172251
LUNG.express.scl19025.1.346_74.S	15	14812969	partial-dominant	3.81 	2	89322401	89322451
LUNG.express.scl016628.3_1.S	17	68378407	partial-dominant	3.90 	NA	NA	NA
LUNG.express.IGKV11.125_AJ231256_Ig_kappa_variable_11.125_15.S	12	114250774	partial-dominant	3.99 	NA	NA	NA
LUNG.express.RandomSeq51.S	12	34957559	partial-dominant	4.35 	NA	NA	NA
LUNG.express.scl31432.4.1_268.S	9	118729237	partial-dominant	3.84 	7	49700894	49700944
LUNG.express.GI_20882350.S	9	79423379	dominant	3.83 	14	109091755	109091805
LUNG.express.scl0020510.2_224.S	19	29225288	partial-dominant	6.29 	19	28988293	28988343
LUNG.express.scl00329910.1_213.S	4	107221047	partial-dominant	8.89 	4	106417304	106417354
LUNG.express.ri.9630029E08.PX00116G17.AK036039.1340.S	11	18566602	partial-dominant	5.17 	11	18367694	18367744
LUNG.express.GI_22122808.S	3	30281954	partial-dominant	3.90 	NA	NA	NA
LUNG.express.ri.C030003A18.PX00073H05.AK047623.2026.S	15	101380877	partial-dominant	4.15 	9	6929509	6929559
LUNG.express.GI_38093396.S	11	7852779	partial-dominant	4.45 	NA	NA	NA
LUNG.express.scl17219.5.1_76.S	1	174792234	partial-dominant	10.11 	1	173635093	173635143
LUNG.express.GI_38075094.S	7	46946166	partial-dominant	3.87 	NA	NA	NA
LUNG.express.scl53733.14.273_30.S	2	6022032	dominant	4.34 	X	147241258	147241308
LUNG.express.scl00404333.1_330.S	7	73426073	partial-dominant	3.94 	4	118606508	118606558
LUNG.express.ri.4732477G22.PX00052O18.AK028980.3985.S	6	17724978	partial-dominant	4.01 	6	18382093	18382143
LUNG.express.scl18475.11.1_96.S	2	156698689	partial-dominant	7.89 	2	154202190	154202240
LUNG.express.GI_38091844.S	3	88713773	partial-dominant	3.77 	11	103000234	103000284
LUNG.express.GI_13385049.S	5	114910345	partial-dominant	4.05 	6	125144263	125144313
LUNG.express.scl27861.5_445.S	5	43855369	partial-dominant	4.70 	5	44007568	44007618
LUNG.express.scl50582.4.1_9.S	11	36686534	partial-dominant	3.99 	17	57135528	57135578
LUNG.express.scl39487.1_113.S	3	34034259	partial-dominant	3.85 	11	102986922	102986972
LUNG.express.ri.G630039A15.PL00013J02.AK090292.1508.S	3	83735382	partial-dominant	4.05 	17	21667882	21667932
LUNG.express.scl52212.12.1_126.S	19	25274847	partial-dominant	3.78 	18	20621125	20621175
LUNG.express.scl51704.9.1_177.S	11	69901906	partial-dominant	6.32 	18	89300184	89300234
LUNG.express.scl0002393.1_80.S	9	44008183	dominant	4.39 	12	29513660	29513710
LUNG.express.GI_38079083.I	4	108520661	partial-dominant	3.95 	NA	NA	NA
LUNG.express.scl50641.3.1_40.S	6	25230398	partial-dominant	4.64 	17	48227614	48227664
LUNG.express.scl15480.1.1_277.S	11	102322554	partial-dominant	4.15 	8	80183656	80183706
LUNG.express.ri.9930022F21.PX00120E19.AK036897.4230.S	10	116988650	dominant	3.78 	NA	NA	NA
LUNG.express.scl0075563.2_227.S	15	101380877	partial-dominant	4.00 	4	124732698	124732748
LUNG.express.ri.A630093H08.PX00148K05.AK042457.1488.S	1	164934995	partial-dominant	18.76 	1	164770556	164770606
LUNG.express.scl43495.3.1_6.S	1	171902321	partial-dominant	3.81 	13	113833441	113833491
LUNG.express.GI_28526870.S	2	149491512	partial-dominant	4.54 	13	99876409	99876459
LUNG.express.scl23830.6_4.S	7	37211622	partial-dominant	4.82 	4	124796372	124796422
LUNG.express.scl53720.7.1_159.S	15	101380877	partial-dominant	5.89 	X	148439143	148439193
LUNG.express.scl00207375.1_145.S	11	14267280	dominant	3.88 	X	147904123	147904173
LUNG.express.scl42322.9_395.S	15	36365475	partial-dominant	5.68 	12	77899013	77899063
LUNG.express.scl076215.1_319.S	12	59183396	partial-dominant	4.00 	9	21923168	21923218
LUNG.express.ri.A130048M24.PX00124E08.AK037773.3394.S	14	112979777	partial-dominant	4.56 	14	70008120	70008170
LUNG.express.scl36411.19_355.S	9	111761160	partial-dominant	3.98 	9	111128072	111128122
LUNG.express.GI_38084191.S	3	35458514	partial-dominant	3.96 	NA	NA	NA
LUNG.express.scl00319882.1_22.S	9	72030318	partial-dominant	7.29 	9	72449386	72449436
LUNG.express.GI_38094053.S	4	22678091	partial-dominant	3.78 	14	3315238	3315288
LUNG.express.scl0019301.2_74.S	5	113796516	partial-dominant	4.24 	5	110710288	110710338
LUNG.express.scl067306.2_29.S	7	77717078	dominant	3.85 	3	7553479	7553529
LUNG.express.GI_38083019.S	1	185385632	partial-dominant	4.39 	NA	NA	NA
LUNG.express.scl000987.1_58.S	1	176081703	partial-dominant	5.55 	1	175804506	175804556
LUNG.express.scl072907.1_70.S	4	141381986	partial-dominant	22.86 	4	141316367	141316417
LUNG.express.scl49050.9.1_23.S	16	49855424	partial-dominant	9.06 	16	49759503	49759553
LUNG.express.scl00320112.1_2.S	9	33487069	dominant	4.37 	9	34898239	34898289
LUNG.express.ri.A930005L19.PX00065B05.AK044290.2711.S	12	86490959	partial-dominant	4.18 	7	72828310	72828360
LUNG.express.scl50578.1.100_30.S	18	72267149	partial-dominant	4.40 	17	57245218	57245268
LUNG.express.scl0003862.1_228.S	13	113426372	partial-dominant	3.80 	10	68996830	68996880
LUNG.express.scl20365.10_131.S	2	120321947	additive	25.87 	2	122090649	122090699
LUNG.express.scl23164.14.1_82.S	3	61795768	partial-dominant	4.27 	3	58361160	58361210
LUNG.express.scl019888.1_10.S	17	89287746	dominant	4.02 	1	4334561	4334611
LUNG.express.ri.1200012P04.R000009O21.AK004731.2904.S	14	46697606	partial-dominant	5.72 	16	16248350	16248400
LUNG.express.scl0066161.2_298.S	7	38888026	additive	34.64 	7	39047887	39047937
LUNG.express.scl47815.11_6.S	3	61979097	partial-dominant	4.79 	15	75543456	75543506
LUNG.express.GI_38078272.S	4	41603955	partial-dominant	11.55 	4	42803992	42804042
LUNG.express.ri.1300004I20.R000010P16.AK004901.1348.S	15	52445964	dominant	3.82 	NA	NA	NA
LUNG.express.scl0054635.2_40.S	2	169313299	dominant	4.50 	3	81017606	81017656
LUNG.express.ri.A730075A08.PX00152K23.AK043242.1425.S	11	70454973	partial-dominant	9.82 	11	72031859	72031909
LUNG.express.scl10741.1.1_50.S	2	158163245	partial-dominant	4.46 	15	43364426	43364476
LUNG.express.ri.G630051C07.PL00013H06.AK090319.2477.S	2	7296884	partial-dominant	4.42 	4	155369215	155369265
LUNG.express.scl00320288.1_207.S	15	9017077	partial-dominant	4.17 	NA	NA	NA
LUNG.express.scl020019.27_27.S	6	71760118	additive	19.80 	6	71917938	71917988
LUNG.express.ri.4931413K05.PX00016F11.AK016454.1813.S	8	80104522	partial-dominant	4.00 	NA	NA	NA
LUNG.express.scl00105450.2_179.S	14	38611060	partial-dominant	7.04 	14	35216712	35216762
LUNG.express.scl0015926.2_189.S	1	64919647	partial-dominant	6.43 	1	65205988	65206038
LUNG.express.scl00319365.1_77.S	11	6312108	partial-dominant	6.52 	NA	NA	NA
LUNG.express.scl18978.15.15_4.S	2	116410965	partial-dominant	3.88 	2	93544684	93544734
LUNG.express.ri.2410153K17.ZX00082K07.AK010815.1417.S	7	86843003	dominant	3.98 	8	72748750	72748800
LUNG.express.scl0002067.1_49.S	3	94926232	partial-dominant	14.55 	3	94932579	94932629
LUNG.express.scl28866.2.2_9.S	6	71326285	partial-dominant	4.40 	6	72320253	72320303
LUNG.express.scl000895.1_127.S	1	9013582	partial-dominant	4.35 	1	9543830	9543880
LUNG.express.scl30706.6.2_3.S	5	114660896	partial-dominant	3.78 	7	130621459	130621509
LUNG.express.scl00140481.1_72.S	7	87777373	partial-dominant	15.51 	7	87505609	87505659
LUNG.express.scl8260.1.1_298.S	15	26481133	dominant	3.79 	X	39031679	39031729
LUNG.express.MJ.250.30_144.S	5	23496544	partial-dominant	3.96 	NA	NA	NA
LUNG.express.scl00208292.2_202.S	1	39913615	partial-dominant	4.11 	17	32910323	32910373
LUNG.express.scl40203.12_25.S	11	55207955	partial-dominant	18.13 	11	55208025	55208075
LUNG.express.scl36717.10_331.S	3	142808694	partial-dominant	4.08 	9	72945177	72945227
LUNG.express.scl48100.15.1_78.S	4	10826079	dominant	4.15 	15	8995983	8996033
LUNG.express.scl40388.5.1_14.S	11	83225930	partial-dominant	4.25 	11	32423612	32423662
LUNG.express.scl21572.18.1_75.S	3	122176960	additive	26.10 	3	122634653	122634703
LUNG.express.scl33655.4.1_124.S	19	29011778	partial-dominant	4.05 	8	79432311	79432361
LUNG.express.GI_38090418.S	15	10064248	partial-dominant	4.16 	10	31294340	31294390
LUNG.express.scl35446.1.1_167.S	7	105869422	partial-dominant	3.93 	9	100911017	100911067
LUNG.express.scl0002253.1_26.S	2	173100092	dominant	3.97 	18	21182937	21182987
LUNG.express.scl33165.11.1_4.S	8	128733570	partial-dominant	5.48 	8	128919283	128919333
LUNG.express.ri.C230080H11.PX00176K18.AK048906.1778.S	11	60150671	partial-dominant	5.25 	11	59636793	59636843
LUNG.express.scl0230700.13_329.S	7	151633407	partial-dominant	3.81 	4	119301653	119301703
LUNG.express.ri.B430214C04.PX00071P14.AK080935.2854.S	1	115024490	partial-dominant	4.71 	2	125290415	125290465
LUNG.express.scl30066.5_708.S	6	50550134	partial-dominant	7.68 	6	49291495	49291545
LUNG.express.scl000773.1_19.S	3	87619539	partial-dominant	4.16 	1	10478942	10478992
LUNG.express.scl0066775.2_265.S	4	86870741	dominant	4.97 	4	88058918	88058968
LUNG.express.scl072465.7_112.S	18	42570877	partial-dominant	3.89 	NA	NA	NA
LUNG.express.scl17787.4.1_241.S	17	27985069	partial-dominant	3.79 	1	74850613	74850663
LUNG.express.GI_38074490.S	19	25274847	partial-dominant	6.09 	NA	NA	NA
LUNG.express.GI_38078254.S	12	58773165	partial-dominant	3.99 	15	71292950	71293000
LUNG.express.scl53833.22.1_115.S	11	21745969	partial-dominant	4.39 	X	131077074	131077124
LUNG.express.scl19425.10.1_63.S	2	160184740	dominant	3.77 	2	33420181	33420231
LUNG.express.GI_6678306.S	6	47326989	partial-dominant	3.81 	NA	NA	NA
LUNG.express.scl0056419.2_241.S	14	93007307	partial-dominant	8.07 	14	87056232	87056282
LUNG.express.scl16804.56_40.S	1	43506210	partial-dominant	7.09 	1	45432086	45432136
LUNG.express.scl0015312.2_169.S	12	7410125	partial-dominant	4.17 	16	96343365	96343415
LUNG.express.scl0075563.2_227.S	4	85241237	partial-dominant	4.27 	4	124732698	124732748
LUNG.express.scl0403205.5_11.S	12	36628818	partial-dominant	6.11 	12	36674884	36674934
LUNG.express.scl53077.5.8_20.S	19	47218528	partial-dominant	4.13 	19	47937898	47937948
LUNG.express.scl0072634.1_59.S	12	63390080	partial-dominant	3.81 	3	94236245	94236295
LUNG.express.scl32512.3_58.S	15	42456527	partial-dominant	4.27 	7	83018584	83018634
LUNG.express.scl31834.6.1_1.S	5	145317207	partial-dominant	4.43 	7	3572006	3572056
LUNG.express.scl0002490.1_1.S	6	48500478	partial-dominant	3.81 	15	81246341	81246391
LUNG.express.scl18474.14.1_84.S	15	44716938	partial-dominant	3.79 	2	154370750	154370800
LUNG.express.scl33742.10.1_35.S	18	42570877	partial-dominant	4.32 	8	72603653	72603703
LUNG.express.scl44277.17.1_120.S	9	56907640	partial-dominant	4.27 	13	14090229	14090279
LUNG.express.scl0077634.1_330.S	4	82828968	partial-dominant	5.98 	4	83113446	83113496
LUNG.express.GI_38093492.S	12	103766611	partial-dominant	4.15 	NA	NA	NA
LUNG.express.scl51008.5.1_229.S	17	25229656	partial-dominant	16.76 	17	24837366	24837416
LUNG.express.scl49703.3.1_3.S	14	118240135	partial-dominant	4.22 	17	64592157	64592207
LUNG.express.scl0077867.1_9.S	5	61897575	partial-dominant	4.79 	5	152168499	152168549
LUNG.express.scl50981.6.1_113.S	7	76056334	partial-dominant	4.40 	17	25613397	25613447
LUNG.express.scl33560.21.1_30.S	8	89270927	additive	26.46 	8	87621414	87621464
LUNG.express.scl017921.2_30.S	7	98058765	partial-dominant	6.44 	7	105200706	105200756
LUNG.express.scl43560.31_591.S	13	105606001	partial-dominant	3.89 	13	103522691	103522741
LUNG.express.scl48370.15.1_106.S	16	57190691	additive	31.36 	16	57302223	57302273
LUNG.express.scl20802.1_626.S	2	70827829	partial-dominant	5.99 	2	71359912	71359962
LUNG.express.scl47735.7_191.S	11	93026174	partial-dominant	3.79 	15	79949507	79949557
LUNG.express.scl0022619.2_3.S	9	40483516	partial-dominant	5.19 	9	37455508	37455558
LUNG.express.GI_22129258.S	9	42649833	partial-dominant	4.60 	10	129280038	129280088
LUNG.express.GI_38087132.S	11	120818113	partial-dominant	4.31 	NA	NA	NA
LUNG.express.scl0014858.1_22.S	5	144381834	partial-dominant	3.88 	NA	NA	NA
LUNG.express.scl40714.12_12.S	5	63556401	partial-dominant	4.96 	11	115826767	115826817
LUNG.express.scl0066350.2_276.S	3	129695799	partial-dominant	5.49 	3	129598612	129598662
LUNG.express.scl0001534.1_16.S	1	192407631	partial-dominant	3.86 	11	80069379	80069429
LUNG.express.scl000481.1_29.S	15	100783294	partial-dominant	3.78 	19	45651528	45651578
LUNG.express.ri.A730010E08.PX00149I10.AK080426.1672.S	12	9954905	partial-dominant	4.50 	5	115706529	115706579
LUNG.express.scl20555.7.24_72.S	15	41057624	partial-dominant	4.08 	2	102932693	102932743
LUNG.express.scl083485.3_53.S	3	142297754	partial-dominant	4.39 	7	87410090	87410140
LUNG.express.scl0232371.6_16.S	9	13299466	partial-dominant	3.83 	6	124458949	124458999
LUNG.express.scl16707.1.1_136.S	5	104572663	dominant	3.80 	1	60577862	60577912
LUNG.express.scl29705.1.670_4.S	6	95333242	partial-dominant	3.79 	6	97971210	97971260
LUNG.express.scl22550.10.1_73.S	10	46672286	partial-dominant	3.91 	3	137894308	137894358
LUNG.express.scl20269.13_663.S	2	130881768	partial-dominant	13.60 	2	130971642	130971692
LUNG.express.scl36315.5_684.S	5	133538553	partial-dominant	4.45 	9	121820095	121820145
LUNG.express.scl093695.11_9.S	6	48935935	partial-dominant	10.86 	6	49006693	49006743
LUNG.express.ri.6330566F14.PX00044K09.AK018243.1273.S	9	48228775	additive	19.70 	NA	NA	NA
LUNG.express.scl25655.8_229.S	4	16419341	partial-dominant	7.20 	4	14842086	14842136
LUNG.express.scl48115.27.1_0.S	1	22158385	partial-dominant	3.81 	15	6732169	6732219
LUNG.express.ri.B930008G09.PX00162L10.AK046968.2246.S	3	149089096	partial-dominant	4.51 	17	46556783	46556833
LUNG.express.scl13745.1.1_66.S	17	91978333	partial-dominant	3.79 	1	40106148	40106198
LUNG.express.scl0073422.2_63.S	12	71232621	partial-dominant	4.13 	12	86428033	86428083
LUNG.express.ri.B130017N24.PX00157L10.AK044987.2615.S	11	83225930	partial-dominant	3.86 	2	38903066	38903116
LUNG.express.scl053614.23_117.S	4	44245572	additive	20.15 	4	43957115	43957165
LUNG.express.scl9432.1.1_2.S	12	69124967	partial-dominant	4.36 	7	104840896	104840946
LUNG.express.scl0108978.6_16.S	2	118706667	dominant	4.00 	NA	NA	NA
LUNG.express.GI_38076274.S	4	27083136	partial-dominant	5.26 	NA	NA	NA
LUNG.express.scl33150.17.997_2.S	15	42456527	partial-dominant	3.86 	8	131256938	131256988
LUNG.express.scl0328748.4_43.S	8	13824360	partial-dominant	3.98 	17	15516083	15516133
LUNG.express.scl18031.13.1_16.S	8	15355016	partial-dominant	5.31 	1	40605779	40605829
LUNG.express.scl00072.1_32.S	7	106961588	partial-dominant	13.55 	7	107778383	107778433
LUNG.express.scl067088.14_121.S	3	75866399	partial-dominant	3.91 	6	115754632	115754682
LUNG.express.scl0070650.2_39.S	5	111078035	partial-dominant	4.29 	5	124150102	124150152
LUNG.express.GI_38084880.S	19	25196336	partial-dominant	5.23 	NA	NA	NA
LUNG.express.scl33727.4.1_6.S	18	25856328	partial-dominant	3.81 	8	73027766	73027816
LUNG.express.scl00207213.2_110.S	12	75441943	dominant	4.57 	3	93474682	93474732
LUNG.express.scl0018399.2_170.S	17	68395696	partial-dominant	3.85 	19	8700802	8700852
LUNG.express.GI_38074947.S	18	35204313	partial-dominant	5.14 	2	88232313	88232363
LUNG.express.GI_38088394.S	13	100123164	partial-dominant	4.31 	NA	NA	NA
LUNG.express.scl38695.24.1_79.S	11	21745969	partial-dominant	3.91 	10	79493992	79494042
LUNG.express.scl067121.1_20.S	14	24010972	partial-dominant	4.31 	2	22973858	22973908
LUNG.express.scl18453.1.1_286.S	2	152495673	partial-dominant	6.43 	2	155705677	155705727
LUNG.express.scl50000.24.1_24.S	17	37570713	partial-dominant	3.94 	17	35165704	35165754
LUNG.express.GI_46391068.S	7	76056334	partial-dominant	3.86 	11	58395247	58395297
LUNG.express.GI_38091543.S	3	80665579	dominant	3.91 	11	87471305	87471355
LUNG.express.scl18996.1.1_237.S	3	77716516	dominant	3.82 	2	91139204	91139254
LUNG.express.ri.6030404G09.PX00056K09.AK077882.1651.S	2	145433490	partial-dominant	3.87 	2	148263572	148263622
LUNG.express.scl21767.3_386.S	16	27980221	partial-dominant	4.18 	3	99904953	99905003
LUNG.express.scl0003300.1_40.S	1	57882115	partial-dominant	3.90 	2	115892264	115892314
LUNG.express.ri.C920020G15.PX00178A02.AK050619.1867.S	3	53073554	partial-dominant	9.68 	3	54516492	54516542
LUNG.express.scl38521.7_336.S	15	41057624	partial-dominant	4.08 	10	95507331	95507381
LUNG.express.scl0192976.1_323.S	5	62509872	partial-dominant	5.29 	11	62418413	62418463
LUNG.express.scl40538.6.1_45.S	11	6312108	additive	24.71 	11	6328290	6328340
LUNG.express.ri.2610104A14.ZX00061A19.AK011816.791.S	2	101983698	partial-dominant	4.33 	7	100050126	100050176
LUNG.express.GI_38348573.S	7	126326046	partial-dominant	4.73 	7	127069962	127070012
LUNG.express.scl0070898.1_35.S	1	64087583	partial-dominant	4.46 	14	104092507	104092557
LUNG.express.scl9481.2.1_189.S	5	145296926	partial-dominant	3.79 	7	85965343	85965393
LUNG.express.GI_34996506.S	11	83861659	partial-dominant	9.26 	11	83855347	83855397
LUNG.express.scl0073338.1_268.S	2	126929073	additive	20.28 	2	126964592	126964642
LUNG.express.IGHV1S131_AF304551_Ig_heavy_variable_1S131_48.S	15	97406602	partial-dominant	3.87 	NA	NA	NA
LUNG.express.scl29154.3_539.S	12	71661522	partial-dominant	4.69 	6	35262938	35262988
LUNG.express.ri.6230425H03.PX00042I04.AK031788.2681.S	1	21628444	partial-dominant	3.83 	15	72824301	72824351
LUNG.express.scl50777.5_28.S	17	35276617	partial-dominant	6.74 	17	35375613	35375663
LUNG.express.scl0017705.1_119.S	15	41057624	partial-dominant	3.97 	1	24620242	24620292
LUNG.express.scl34684.2.1_27.S	17	30022546	partial-dominant	4.06 	8	73385585	73385635
LUNG.express.GI_6715563.S	9	77580824	partial-dominant	4.82 	NA	NA	NA
LUNG.express.scl26142.1.2316_58.S	12	73020509	partial-dominant	3.80 	5	116912991	116913041
LUNG.express.scl081012.3_170.S	12	113741390	partial-dominant	3.94 	NA	NA	NA
LUNG.express.scl0000103.1_250_REVCOMP.S	15	101380877	partial-dominant	4.75 	16	55974223	55974273
LUNG.express.scl26067.6.1_1.S	12	31802995	partial-dominant	3.78 	5	123485927	123485977
LUNG.express.ri.B430003N09.PX00070M06.AK046548.2982.S	12	58773165	partial-dominant	3.86 	8	108716974	108717024
LUNG.express.scl35194.5_5.S	9	122834240	partial-dominant	3.84 	9	121757708	121757758
LUNG.express.ri.2010011C02.ZX00053D05.AK008182.1009.S	3	35458514	partial-dominant	5.78 	10	19977116	19977166
LUNG.express.scl0003719.1_57.S	13	113528265	partial-dominant	7.79 	13	113625126	113625176
LUNG.express.ri.C230021J06.PX00174E09.AK048720.2150.S	7	98058765	partial-dominant	4.08 	15	99036760	99036810
LUNG.express.scl20000.1_138.S	2	158441250	additive	27.38 	2	158211589	158211639
LUNG.express.scl0003590.1_17.S	11	6513859	partial-dominant	4.39 	9	76879515	76879565
LUNG.express.scl4489.1.1_30.S	2	53042542	partial-dominant	12.28 	2	52994046	52994096
LUNG.express.scl18067.9.1_136.S	3	105521874	partial-dominant	4.09 	1	37133589	37133639
LUNG.express.GI_20848080.S	5	61897575	partial-dominant	3.92 	NA	NA	NA
LUNG.express.scl068029.3_10.S	3	142297754	partial-dominant	3.84 	8	46734084	46734134
LUNG.express.scl093722.1_213.S	14	24629921	partial-dominant	4.34 	18	37909207	37909257
LUNG.express.scl43600.15.1_3.S	13	101839540	partial-dominant	4.64 	13	100982063	100982113
LUNG.express.scl00006.1_238.S	6	126754247	partial-dominant	4.00 	3	95040161	95040211
LUNG.express.scl22819.15_630.S	9	85678209	partial-dominant	4.85 	3	100010765	100010815
LUNG.express.GI_38074999.S	2	107081046	partial-dominant	3.99 	2	103987272	103987322
LUNG.express.ri.A530048E20.PX00141F05.AK040938.1483.S	13	91925616	partial-dominant	4.37 	16	91420431	91420481
LUNG.express.scl00268527.2_292.S	12	16150318	partial-dominant	15.88 	12	16678477	16678527
LUNG.express.scl0002695.1_712.S	15	95081924	dominant	4.55 	4	21801743	21801793
LUNG.express.scl076484.1_294.S	4	85241237	partial-dominant	3.96 	7	147127343	147127393
LUNG.express.scl33212.10.1_24.S	4	17051697	partial-dominant	4.02 	8	125658684	125658734
LUNG.express.scl000022.1_12.S	15	41057624	partial-dominant	4.37 	4	107576618	107576668
LUNG.express.GI_38348483.S	2	153157012	partial-dominant	4.39 	2	153048224	153048274
LUNG.express.scl31518.8.1_186.S	7	31244528	partial-dominant	12.81 	7	31374803	31374853
LUNG.express.GI_28490210.S	3	152893789	partial-dominant	4.37 	NA	NA	NA
LUNG.express.GI_30520286.S	5	107833261	dominant	3.79 	7	134704761	134704811
LUNG.express.scl26598.18_80.S	7	151633407	partial-dominant	3.83 	5	50351378	50351428
LUNG.express.scl0015042.1_73.S	17	40707958	partial-dominant	11.78 	NA	NA	NA
LUNG.express.scl070270.2_38.S	5	114910345	partial-dominant	18.53 	5	112773120	112773170
LUNG.express.scl0001699.1_56.S	15	22837654	partial-dominant	3.84 	17	57396345	57396395
LUNG.express.ri.A330089M16.PX00133C22.AK039696.1385.S	9	39934634	partial-dominant	3.81 	16	23301527	23301577
LUNG.express.scl072046.1_70.S	11	7285878	partial-dominant	5.94 	11	5615289	5615339
LUNG.express.ri.D630046D15.PX00197J14.AK052765.3577.S	6	147869436	partial-dominant	3.80 	6	147058628	147058678
