trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOT00000045094	1	56680561	55760397-189147217	partial-dominant	trans	2.12 	5.75 
ENSRNOT00000048450	14	10365558	10202314-108652053	dominant	trans	2.11 	4.79 
ENSRNOT00000013780	13	44541748	44146184-44595624	dominant	trans	2.11 	4.95 
ENSRNOT00000063992	5	29635375	29170299-29719117	partial-dominant	trans	2.11 	4.84 
ENSRNOT00000019231	7	108131694	106807083-108389425	dominant	trans	2.11 	5.04 
ENSRNOT00000001803	7	108464302	106762428-109462001	partial-dominant	trans	2.11 	5.39 
ENSRNOT00000034460	5	4257641	4257641-4916353	dominant	trans	2.11 	4.98 
ENSRNOT00000043693	7	108131694	71767078-110354300	partial-dominant	trans	2.11 	5.08 
ENSRNOT00000050061	7	108356957	106807083-110354300	dominant	trans	2.11 	5.02 
ENSRNOT00000018209	16	79685540	79128540-79854587	overdominant	trans	2.11 	5.15 
ENSRNOT00000066584	7	108742583	106762428-109473686	partial-dominant	trans	2.11 	5.03 
ENSRNOT00000046393	2	30813616	28867722-81200779	partial-dominant	trans	2.11 	4.79 
ENSRNOT00000022400	7	108465369	106762428-109462001	partial-dominant	trans	2.11 	6.18 
ENSRNOT00000045135	7	108464302	106762428-109462001	partial-dominant	trans	2.11 	5.58 
ENSRNOT00000042671	9	95710279	16971287-96070335	dominant	trans	2.11 	4.78 
ENSRNOT00000036892	7	83406920	76136553-87092763	partial-dominant	trans	2.11 	5.16 
ENSRNOT00000047173	2	199550073	75165650-215823199	partial-dominant	trans	2.11 	4.72 
ENSRNOT00000058366	2	129061942	128295192-129061942	partial-dominant	cis	2.11 	16.90 
ENSRNOT00000009152	7	109578050	107454682-110354300	partial-dominant	trans	2.10 	6.96 
ENSRNOT00000003921	10	11962443	11962443-12868893	partial-dominant	trans	2.10 	6.91 
ENSRNOT00000046348	17	85840508	85307309-86476423	dominant	trans	2.10 	4.82 
ENSRNOT00000060050	20	10041144	10041144-10528876	partial-dominant	trans	2.10 	6.55 
ENSRNOT00000027741	17	77509183	73307620-80080621	partial-dominant	trans	2.10 	5.93 
ENSRNOT00000027727	19	56286682	10974374-56471733	dominant	trans	2.10 	5.27 
ENSRNOT00000034283	2	59539840	59539840-61993879	dominant	trans	2.10 	6.30 
ENSRNOT00000015016	11	82145217	82145217-82145217	dominant	trans	2.10 	4.71 
ENSRNOT00000009416	7	108464302	106762428-109790083	partial-dominant	trans	2.10 	5.53 
ENSRNOT00000006658	7	108356957	106807083-109790083	partial-dominant	trans	2.10 	6.08 
ENSRNOT00000003541	5	150299476	150299476-150299476	partial-dominant	trans	2.10 	5.41 
ENSRNOT00000001187	19	10974374	10974374-56490781	dominant	trans	2.10 	4.76 
ENSRNOT00000058292	19	10974374	10974374-56490781	dominant	trans	2.10 	4.76 
ENSRNOT00000017412	7	63492610	61146387-71767078	partial-dominant	trans	2.09 	5.85 
ENSRNOT00000043509	5	86686078	85954555-93404342	partial-dominant	trans	2.09 	5.02 
ENSRNOT00000058296	5	4257641	4257641-24286442	partial-dominant	trans	2.09 	5.25 
ENSRNOT00000056170	6	47233456	34026300-72766032	partial-dominant	trans	2.09 	5.17 
ENSRNOT00000045044	19	10974374	10232919-56286682	partial-dominant	trans	2.09 	5.35 
ENSRNOT00000015651	15	34558666	32784538-34558666	partial-dominant	trans	2.09 	5.36 
ENSRNOT00000061719	11	29515219	29515219-33480099	dominant	trans	2.09 	4.71 
ENSRNOT00000006933	1	215414854	215414854-216261954	partial-dominant	cis	2.09 	18.60 
ENSRNOT00000006053	9	10140767	8068563-60110247	partial-dominant	trans	2.09 	4.71 
ENSRNOT00000042533	16	26009563	19625337-26009563	partial-dominant	trans	2.09 	5.33 
ENSRNOT00000066613	5	121578546	114429622-123274572	partial-dominant	trans	2.08 	5.26 
ENSRNOT00000008553	15	2204456	2204456-4326715	partial-dominant	cis	2.08 	26.70 
ENSRNOT00000038276	9	10140767	8068563-10204916	partial-dominant	trans	2.08 	4.88 
ENSRNOT00000010580	19	10974374	10974374-56286682	partial-dominant	trans	2.08 	5.28 
ENSRNOT00000020002	19	10974374	10974374-12465720	partial-dominant	trans	2.08 	4.95 
ENSRNOT00000050291	10	89835249	15264431-89899478	partial-dominant	trans	2.08 	5.08 
ENSRNOT00000006415	5	4257641	4257641-32315436	dominant	trans	2.08 	4.87 
ENSRNOT00000066953	11	82145217	72790352-84171051	partial-dominant	cis	2.08 	4.74 
ENSRNOT00000020909	4	120053276	119529591-120452782	overdominant	cis	2.08 	8.72 
ENSRNOT00000020560	7	108356957	90195301-108963987	partial-dominant	trans	2.08 	5.60 
ENSRNOT00000037317	2	197479600	51278834-245801119	partial-dominant	trans	2.08 	4.74 
ENSRNOT00000038442	7	109578050	52180243-110354300	dominant	trans	2.08 	4.70 
ENSRNOT00000037683	5	131301992	128957581-137504951	partial-dominant	trans	2.08 	7.95 
ENSRNOT00000051767	10	85723365	84464885-85751130	partial-dominant	trans	2.08 	8.30 
ENSRNOT00000017546	1	76328300	62427101-78341468	partial-dominant	trans	2.08 	10.02 
ENSRNOT00000040950	15	34558666	18723251-34558666	partial-dominant	trans	2.08 	5.07 
ENSRNOT00000058090	5	4257641	4257641-4916353	partial-dominant	trans	2.08 	5.05 
ENSRNOT00000033528	5	4257641	4257641-4916353	dominant	trans	2.08 	4.94 
ENSRNOT00000012052	7	109633020	21652728-110328578	dominant	trans	2.08 	4.75 
ENSRNOT00000043572	10	12554306	11962443-17245404	partial-dominant	trans	2.08 	4.83 
ENSRNOT00000027989	7	108963987	106762428-109473686	partial-dominant	trans	2.08 	5.39 
ENSRNOT00000065182	6	34680304	34680304-34680304	partial-dominant	trans	2.08 	5.97 
ENSRNOT00000048702	19	56286682	10974374-56490781	dominant	trans	2.08 	4.74 
ENSRNOT00000065196	14	85674503	85673997-89478804	dominant	trans	2.07 	5.20 
ENSRNOT00000066873	15	34558666	34558666-34558666	partial-dominant	trans	2.07 	4.74 
ENSRNOT00000002992	14	36227707	36227707-84709078	dominant	trans	2.07 	4.79 
ENSRNOT00000059077	20	10041144	10041144-17155866	dominant	trans	2.07 	4.77 
ENSRNOT00000036446	7	108963987	51476343-109462001	partial-dominant	trans	2.07 	4.70 
ENSRNOT00000058926	16	43151290	41504496-45149198	overdominant	trans	2.07 	5.19 
ENSRNOT00000034672	7	109171447	106715623-110354300	partial-dominant	cis	2.07 	5.52 
ENSRNOT00000036442	9	10723437	10204916-10757688	partial-dominant	trans	2.07 	5.06 
ENSRNOT00000055512	1	120550605	120042765-124673177	dominant	trans	2.07 	5.23 
ENSRNOT00000022008	5	136174956	136053626-136878146	partial-dominant	trans	2.07 	36.36 
ENSRNOT00000039607	15	34558666	34558666-34558666	partial-dominant	trans	2.07 	4.80 
ENSRNOT00000050037	7	108356957	37559472-124109604	dominant	trans	2.07 	4.79 
ENSRNOT00000002511	7	108356957	106807083-109462001	partial-dominant	trans	2.07 	6.00 
ENSRNOT00000066613	14	12778098	12778098-12868959	partial-dominant	trans	2.07 	7.15 
ENSRNOT00000003650	15	34558666	34558666-34558666	partial-dominant	trans	2.07 	5.70 
ENSRNOT00000056008	4	34048514	12917785-34048514	dominant	trans	2.07 	4.83 
ENSRNOT00000041498	15	34558666	34558666-34558666	partial-dominant	trans	2.07 	5.57 
ENSRNOT00000013118	2	83625016	51136209-89258385	dominant	trans	2.06 	4.73 
ENSRNOT00000026051	5	4257641	4257641-10270394	dominant	trans	2.06 	4.73 
ENSRNOT00000023521	5	9768061	8957571-12209426	dominant	trans	2.06 	5.30 
ENSRNOT00000028491	5	4257641	4257641-32315436	partial-dominant	trans	2.06 	5.68 
ENSRNOT00000042029	17	41324060	40904913-42075792	partial-dominant	trans	2.06 	6.28 
ENSRNOT00000019587	5	4257641	4257641-137504951	partial-dominant	trans	2.06 	5.17 
ENSRNOT00000019995	1	231739909	231516258-232053147	partial-dominant	trans	2.06 	6.65 
ENSRNOT00000063843	4	34014725	33851412-34020270	dominant	trans	2.06 	4.74 
ENSRNOT00000012533	7	108356957	37559472-109473686	partial-dominant	trans	2.06 	4.77 
ENSRNOT00000058602	18	65341600	65341600-74328007	dominant	trans	2.06 	4.84 
ENSRNOT00000003335	16	74443503	73692627-74665865	partial-dominant	trans	2.06 	5.15 
ENSRNOT00000068551	5	4257641	4257641-4916353	partial-dominant	trans	2.06 	4.84 
ENSRNOT00000029865	18	61679164	61679164-61995399	partial-dominant	trans	2.06 	4.97 
ENSRNOT00000039718	16	8605096	8605096-8777351	dominant	trans	2.06 	4.79 
ENSRNOT00000067649	2	83544545	73717141-83957128	partial-dominant	trans	2.06 	5.31 
ENSRNOT00000022475	14	26114838	25844116-43955740	dominant	trans	2.06 	4.95 
ENSRNOT00000009283	4	83392807	82585175-84521473	partial-dominant	trans	2.06 	5.41 
ENSRNOT00000067619	2	83544545	71048714-83957128	dominant	trans	2.06 	5.25 
ENSRNOT00000045952	7	108036145	106807083-109473686	partial-dominant	trans	2.06 	5.23 
ENSRNOT00000060331	4	3647980	3391656-4843800	dominant	trans	2.06 	5.40 
ENSRNOT00000034210	19	10974374	10974374-56286682	partial-dominant	trans	2.06 	5.02 
ENSRNOT00000055814	2	73166976	59616151-74574029	partial-dominant	trans	2.05 	5.07 
ENSRNOT00000063897	7	94933581	94337756-94988650	dominant	trans	2.05 	5.11 
ENSRNOT00000013936	5	7519882	4694434-72291125	partial-dominant	trans	2.05 	4.75 
ENSRNOT00000006708	5	4257641	4257641-4916353	partial-dominant	trans	2.05 	4.91 
ENSRNOT00000014836	1	241176361	19180800-252864255	partial-dominant	trans	2.05 	4.92 
ENSRNOT00000057729	9	10140767	8068563-10204916	partial-dominant	trans	2.05 	4.83 
ENSRNOT00000043082	2	59616151	56971723-59616151	dominant	trans	2.05 	5.89 
ENSRNOT00000038660	20	3004986	1602891-51511717	partial-dominant	cis	2.05 	4.83 
ENSRNOT00000028584	4	83392807	82308737-84521473	dominant	trans	2.05 	4.86 
ENSRNOT00000039392	15	34558666	34558666-34558666	partial-dominant	trans	2.05 	5.46 
ENSRNOT00000065840	20	4867124	4867124-4874087	partial-dominant	trans	2.05 	5.52 
ENSRNOT00000021006	9	105520366	101539741-105882429	partial-dominant	trans	2.04 	5.27 
ENSRNOT00000025628	14	14878870	14014801-91411366	dominant	trans	2.04 	4.80 
ENSRNOT00000018055	15	34558666	34558666-34558666	partial-dominant	trans	2.04 	4.71 
ENSRNOT00000044487	15	34558666	18723251-34558666	partial-dominant	trans	2.04 	4.73 
ENSRNOT00000044953	14	5736615	5736615-98024398	dominant	trans	2.04 	4.85 
ENSRNOT00000058479	5	4257641	4257641-32315436	dominant	trans	2.04 	4.70 
ENSRNOT00000001064	7	108356957	106807083-109790083	partial-dominant	trans	2.04 	5.74 
ENSRNOT00000014826	5	4257641	4257641-7519882	dominant	trans	2.04 	4.87 
ENSRNOT00000047473	1	123510855	123314967-125067180	partial-dominant	trans	2.04 	5.08 
ENSRNOT00000012375	19	56286682	10974374-56286682	dominant	trans	2.04 	5.16 
ENSRNOT00000009544	7	107564015	106715623-110354300	partial-dominant	trans	2.04 	4.87 
ENSRNOT00000039733	5	4257641	4257641-4916353	partial-dominant	trans	2.04 	4.78 
ENSRNOT00000059325	1	62910354	62427101-63978614	partial-dominant	cis	2.04 	21.54 
ENSRNOT00000026662	5	4257641	4257641-4916353	partial-dominant	trans	2.04 	5.06 
ENSRNOT00000042680	1	220562732	220339638-220568737	overdominant	trans	2.04 	5.70 
ENSRNOT00000015606	8	20386542	20386542-42810091	partial-dominant	trans	2.04 	4.74 
ENSRNOT00000037881	2	58506753	58476457-192026684	dominant	trans	2.04 	5.19 
ENSRNOT00000040880	8	111026724	110784449-113462719	partial-dominant	cis	2.04 	14.47 
ENSRNOT00000020440	4	83179428	82314308-85214841	dominant	trans	2.04 	4.79 
ENSRNOT00000010778	18	76044764	69033116-76100669	overdominant	trans	2.04 	4.93 
ENSRNOT00000026949	7	108131694	107454682-110354300	partial-dominant	trans	2.03 	4.75 
ENSRNOT00000001631	15	34558666	34558666-34558666	partial-dominant	trans	2.03 	4.79 
ENSRNOT00000006355	2	83625016	71048714-89258385	dominant	trans	2.03 	4.86 
ENSRNOT00000066305	8	115250662	89353188-115881750	dominant	cis	2.03 	4.96 
ENSRNOT00000012928	12	27584164	27122802-27830648	partial-dominant	trans	2.03 	6.53 
ENSRNOT00000049646	6	60004960	33866825-60874699	partial-dominant	trans	2.03 	5.11 
ENSRNOT00000014640	1	256083168	253727672-259461628	dominant	trans	2.03 	4.80 
ENSRNOT00000009111	5	66099052	65843973-67386161	partial-dominant	cis	2.03 	8.97 
ENSRNOT00000045885	3	95286629	93893716-134566536	dominant	trans	2.03 	4.79 
ENSRNOT00000015841	3	94577173	94416045-107607835	partial-dominant	trans	2.03 	5.03 
ENSRNOT00000059974	15	34558666	18723251-34558666	partial-dominant	trans	2.03 	5.14 
ENSRNOT00000010311	8	110028990	7190529-110363702	dominant	trans	2.03 	4.77 
ENSRNOT00000015843	7	108356957	106807083-109790083	partial-dominant	trans	2.03 	5.01 
ENSRNOT00000029397	17	34815457	34109211-35580608	partial-dominant	trans	2.03 	5.22 
ENSRNOT00000058857	13	69906812	52750973-70479740	partial-dominant	trans	2.02 	4.98 
ENSRNOT00000068300	3	111897933	111602654-126493583	partial-dominant	trans	2.02 	6.45 
ENSRNOT00000049312	13	57078436	57078436-57090619	partial-dominant	trans	2.02 	7.10 
ENSRNOT00000040898	5	4257641	4257641-4916353	partial-dominant	trans	2.02 	5.20 
ENSRNOT00000019983	7	109578050	106762428-110354300	partial-dominant	trans	2.02 	6.30 
ENSRNOT00000066168	19	10974374	10974374-56286682	partial-dominant	trans	2.02 	5.34 
ENSRNOT00000000203	1	231516258	123331492-240300232	partial-dominant	trans	2.02 	4.79 
ENSRNOT00000014089	9	2502529	40318-2635915	overdominant	trans	2.02 	4.79 
ENSRNOT00000011325	19	10974374	10974374-56286682	dominant	trans	2.02 	4.78 
ENSRNOT00000068170	1	119975273	36576764-120355957	partial-dominant	trans	2.02 	4.95 
ENSRNOT00000055574	5	4257641	4257641-32315436	dominant	trans	2.02 	4.94 
ENSRNOT00000033196	5	4257641	4257641-4916353	partial-dominant	trans	2.02 	4.71 
ENSRNOT00000021764	18	13208141	12035878-13412813	partial-dominant	cis	2.02 	7.08 
ENSRNOT00000002063	1	208617499	207742763-213746448	dominant	trans	2.02 	5.00 
ENSRNOT00000041418	9	96552812	96097598-96964801	partial-dominant	cis	2.01 	8.15 
ENSRNOT00000019814	2	83544545	71048714-246020918	dominant	trans	2.01 	4.85 
ENSRNOT00000060461	4	82897224	82455415-82897224	partial-dominant	trans	2.01 	5.42 
ENSRNOT00000048977	7	37069599	37069599-37190448	partial-dominant	trans	2.01 	5.17 
ENSRNOT00000025327	2	193510018	191960007-194229218	partial-dominant	cis	2.01 	7.57 
ENSRNOT00000064387	18	71797828	71522722-72304662	partial-dominant	trans	2.01 	5.45 
ENSRNOT00000045807	19	52322162	10232919-56286682	partial-dominant	trans	2.01 	5.07 
ENSRNOT00000015207	7	108356957	106715623-109473686	partial-dominant	trans	2.01 	4.91 
ENSRNOT00000047289	17	95240201	93145517-95280756	partial-dominant	trans	2.01 	6.07 
ENSRNOT00000043420	2	236035606	52869666-236329061	partial-dominant	trans	2.01 	5.15 
ENSRNOT00000064265	3	26396109	25870252-26396109	overdominant	trans	2.01 	5.10 
ENSRNOT00000036221	2	211355609	191998564-211690239	partial-dominant	trans	2.01 	4.83 
ENSRNOT00000048093	3	90596068	29880544-92120400	partial-dominant	trans	2.01 	5.41 
ENSRNOT00000042461	18	932913	160642-932913	partial-dominant	trans	2.01 	5.36 
ENSRNOT00000002383	5	4257641	4257641-4916353	partial-dominant	trans	2.00 	5.19 
ENSRNOT00000043240	7	107558314	106807083-109473686	partial-dominant	trans	2.00 	4.95 
ENSRNOT00000045086	6	41203751	3438899-42809030	partial-dominant	trans	2.00 	5.22 
ENSRNOT00000019955	4	76993779	75461928-80071859	partial-dominant	trans	2.00 	5.60 
ENSRNOT00000057567	15	7106862	7106862-93869465	partial-dominant	trans	2.00 	4.73 
ENSRNOT00000034474	5	7519882	4694434-63627835	partial-dominant	trans	2.00 	5.88 
ENSRNOT00000009563	4	153527737	151879105-153998815	dominant	trans	2.00 	5.24 
ENSRNOT00000039911	7	108356957	51735588-110354300	partial-dominant	trans	2.00 	5.10 
ENSRNOT00000033632	14	8060427	7961565-8397349	partial-dominant	trans	2.00 	6.52 
ENSRNOT00000061231	7	108465369	106762428-109462001	partial-dominant	trans	2.00 	5.26 
ENSRNOT00000018964	20	15448886	12481090-16144878	partial-dominant	trans	2.00 	4.85 
ENSRNOT00000041596	1	231516258	120152575-232053147	partial-dominant	trans	2.00 	4.81 
ENSRNOT00000016792	16	61564891	60430804-61566044	dominant	cis	2.00 	6.03 
ENSRNOT00000030918	3	95286629	93893716-106911575	partial-dominant	trans	2.00 	4.95 
ENSRNOT00000016399	7	108963987	106762428-109462001	partial-dominant	trans	2.00 	4.88 
ENSRNOT00000021963	19	12332026	12330437-30184690	dominant	trans	2.00 	4.77 
ENSRNOT00000065477	11	80828000	80828000-80831079	partial-dominant	trans	2.00 	4.70 
ENSRNOT00000042038	3	166670001	165287422-167611739	partial-dominant	cis	2.00 	9.27 
ENSRNOT00000064041	17	86406226	86406226-86825886	partial-dominant	trans	2.00 	6.09 
ENSRNOT00000060364	15	31903915	31765696-32263344	partial-dominant	trans	1.99 	5.70 
ENSRNOT00000014583	2	83625016	83027751-83957128	dominant	trans	1.99 	4.72 
ENSRNOT00000067198	13	10500602	4039698-11125289	dominant	trans	1.99 	5.19 
ENSRNOT00000055387	18	65926207	65855239-65926207	partial-dominant	trans	1.99 	5.08 
ENSRNOT00000056783	7	32526411	32526411-34574472	partial-dominant	trans	1.99 	5.31 
ENSRNOT00000034597	2	87689342	21239145-224911614	partial-dominant	trans	1.99 	5.05 
ENSRNOT00000010120	2	83544545	73717141-83957128	partial-dominant	trans	1.99 	5.39 
ENSRNOT00000036151	15	34558666	32453019-34558666	partial-dominant	trans	1.99 	4.97 
ENSRNOT00000061619	7	108356957	107454682-110354300	partial-dominant	trans	1.99 	4.73 
ENSRNOT00000015792	5	4257641	4257641-4916353	partial-dominant	trans	1.99 	5.34 
ENSRNOT00000050355	8	124190654	124190654-125091874	partial-dominant	trans	1.99 	7.41 
ENSRNOT00000043580	7	108356957	106581845-109790083	partial-dominant	trans	1.99 	4.72 
ENSRNOT00000066804	11	37579475	37439965-39997746	partial-dominant	cis	1.99 	9.32 
ENSRNOT00000039185	10	66686143	63847553-68774189	dominant	trans	1.99 	5.31 
ENSRNOT00000024004	11	66143980	64836323-68011450	partial-dominant	trans	1.98 	5.06 
ENSRNOT00000023469	8	110819033	110371146-120547295	partial-dominant	trans	1.98 	5.74 
ENSRNOT00000009000	19	56281970	55376978-56286682	dominant	trans	1.98 	5.27 
ENSRNOT00000018458	1	232053147	230326602-232053147	partial-dominant	trans	1.98 	5.84 
ENSRNOT00000022838	5	4257641	4257641-4916353	partial-dominant	trans	1.98 	4.79 
ENSRNOT00000040002	19	56286682	10974374-56286682	partial-dominant	trans	1.98 	6.00 
ENSRNOT00000007528	15	34558666	34558666-34558666	partial-dominant	trans	1.98 	5.40 
ENSRNOT00000051531	20	385786	385786-3192030	partial-dominant	trans	1.98 	17.01 
ENSRNOT00000046615	1	124170919	123314967-232053147	partial-dominant	trans	1.98 	5.16 
ENSRNOT00000027996	3	165291814	164460353-167611739	dominant	trans	1.98 	4.89 
ENSRNOT00000006978	5	4257641	4257641-4916353	partial-dominant	trans	1.98 	5.39 
ENSRNOT00000008760	15	34558666	34558666-34558666	partial-dominant	trans	1.97 	5.49 
ENSRNOT00000019987	4	34014725	33914774-34048514	partial-dominant	trans	1.97 	4.86 
ENSRNOT00000022440	7	108356957	91632047-109790083	partial-dominant	trans	1.97 	4.75 
ENSRNOT00000041552	6	104806667	34026300-118649640	partial-dominant	trans	1.97 	5.02 
ENSRNOT00000038296	15	34558666	18723251-34558666	partial-dominant	trans	1.97 	4.80 
ENSRNOT00000057027	14	93774336	93219971-93946166	partial-dominant	cis	1.97 	8.66 
ENSRNOT00000013398	11	73948455	68460007-74031998	dominant	trans	1.97 	5.28 
ENSRNOT00000013520	19	10974374	10974374-56286682	partial-dominant	trans	1.97 	5.01 
ENSRNOT00000068375	16	70593906	70065250-71031166	partial-dominant	trans	1.97 	4.95 
ENSRNOT00000065980	5	91194467	84375577-93404342	partial-dominant	trans	1.97 	5.89 
ENSRNOT00000042647	7	107558314	107454682-108389425	partial-dominant	trans	1.97 	5.93 
ENSRNOT00000022583	7	86671511	84590970-87023171	dominant	trans	1.97 	4.76 
ENSRNOT00000022836	5	74698936	74698936-74980337	partial-dominant	cis	1.97 	14.35 
ENSRNOT00000030005	5	4257641	4257641-32315436	partial-dominant	trans	1.96 	5.02 
ENSRNOT00000001579	12	39764659	23597100-40437095	partial-dominant	trans	1.96 	4.75 
ENSRNOT00000007632	5	7519882	4694434-10159945	partial-dominant	trans	1.96 	5.02 
ENSRNOT00000023845	3	116397002	115463369-117577719	partial-dominant	cis	1.96 	7.55 
ENSRNOT00000001816	1	93961648	92922015-108094543	partial-dominant	trans	1.96 	4.97 
ENSRNOT00000055118	10	95365201	92635455-95779257	partial-dominant	cis	1.96 	5.23 
ENSRNOT00000021320	15	34558666	34558666-34558666	partial-dominant	trans	1.96 	5.10 
ENSRNOT00000059929	9	64298400	40795273-92528764	dominant	trans	1.96 	4.83 
ENSRNOT00000017809	13	104625217	104502268-104899405	partial-dominant	trans	1.96 	5.52 
ENSRNOT00000018986	15	34558666	34558666-34558666	partial-dominant	trans	1.96 	5.61 
ENSRNOT00000026657	2	83625016	83452847-83957128	partial-dominant	trans	1.96 	5.44 
ENSRNOT00000032062	19	10974374	10232919-56286682	partial-dominant	trans	1.96 	5.70 
ENSRNOT00000051853	1	191196565	191196565-191658632	partial-dominant	cis	1.96 	7.02 
ENSRNOT00000028100	2	83625016	83452847-83957128	partial-dominant	trans	1.96 	5.55 
ENSRNOT00000015971	7	108356957	106715623-109790083	partial-dominant	trans	1.96 	5.17 
ENSRNOT00000036904	7	108356957	72252109-110354300	partial-dominant	trans	1.96 	5.62 
ENSRNOT00000050313	5	4257641	4257641-7519882	dominant	trans	1.96 	4.79 
ENSRNOT00000016986	7	108356957	91077232-109462001	partial-dominant	trans	1.96 	5.19 
ENSRNOT00000026567	7	108963987	106762428-109790083	partial-dominant	trans	1.95 	4.73 
ENSRNOT00000014458	3	164325734	162243870-164439652	partial-dominant	trans	1.95 	5.81 
ENSRNOT00000034610	10	5958336	5958336-7155304	partial-dominant	trans	1.95 	4.83 
ENSRNOT00000037540	9	8068563	8068563-8068563	partial-dominant	trans	1.95 	4.97 
ENSRNOT00000036028	9	70360036	68042762-70765863	partial-dominant	trans	1.95 	4.78 
ENSRNOT00000051183	6	118920549	118919970-119556031	partial-dominant	trans	1.95 	5.41 
ENSRNOT00000038242	19	56281970	56281970-56286682	partial-dominant	trans	1.95 	8.12 
ENSRNOT00000019862	7	107454682	85195317-109790083	partial-dominant	trans	1.95 	5.22 
ENSRNOT00000024222	19	10974374	10974374-56286682	partial-dominant	trans	1.95 	4.90 
ENSRNOT00000056549	12	39141343	39139011-40544340	dominant	trans	1.95 	5.34 
ENSRNOT00000015471	2	83544545	83452847-89258385	dominant	trans	1.95 	4.80 
ENSRNOT00000056832	3	88744457	87661548-92120400	partial-dominant	cis	1.95 	5.65 
ENSRNOT00000044840	5	172947092	172530550-173049264	dominant	trans	1.94 	6.48 
ENSRNOT00000044919	5	81029370	70705794-81296025	partial-dominant	trans	1.94 	5.37 
ENSRNOT00000044905	19	56281970	55376978-56286682	overdominant	trans	1.94 	5.55 
ENSRNOT00000068575	6	19954169	19739507-114283358	partial-dominant	trans	1.94 	4.70 
ENSRNOT00000004192	2	83625016	73717141-83957128	dominant	trans	1.94 	4.91 
ENSRNOT00000045373	5	147602676	147602676-147662214	partial-dominant	trans	1.94 	4.85 
ENSRNOT00000001759	19	12589373	12589373-13724241	partial-dominant	trans	1.94 	4.78 
ENSRNOT00000025372	5	4257641	4257641-150299476	partial-dominant	trans	1.94 	5.30 
ENSRNOT00000055273	9	8068563	8068563-8068563	partial-dominant	trans	1.94 	5.47 
ENSRNOT00000006174	16	42859454	32982590-45294214	dominant	trans	1.94 	4.80 
ENSRNOT00000052395	3	47969247	46629341-48367336	partial-dominant	cis	1.94 	12.28 
ENSRNOT00000028491	19	12332026	10974374-56286682	overdominant	trans	1.94 	4.83 
ENSRNOT00000027432	19	10974374	10232919-11020782	partial-dominant	trans	1.94 	5.43 
ENSRNOT00000000266	1	231516258	123839473-232053147	partial-dominant	trans	1.94 	4.72 
ENSRNOT00000042459	2	83625016	83452847-89380927	dominant	trans	1.94 	4.98 
ENSRNOT00000040132	5	4257641	4257641-4916353	partial-dominant	trans	1.93 	5.67 
ENSRNOT00000032136	2	33924746	32858075-34098263	partial-dominant	trans	1.93 	5.02 
ENSRNOT00000064752	7	107558314	106807083-109462001	partial-dominant	trans	1.93 	4.96 
ENSRNOT00000060329	19	56281970	55686662-56286682	dominant	trans	1.93 	6.45 
ENSRNOT00000044261	2	55605515	21346849-56078668	partial-dominant	trans	1.93 	5.67 
ENSRNOT00000001868	6	111034258	104806667-118223891	dominant	trans	1.93 	5.20 
ENSRNOT00000060013	16	74322721	73381342-76590878	partial-dominant	trans	1.93 	7.64 
ENSRNOT00000003405	13	65326113	64286821-65579248	dominant	cis	1.93 	5.54 
ENSRNOT00000043305	16	23024538	19516949-24975332	partial-dominant	cis	1.93 	7.25 
ENSRNOT00000017644	5	145407214	145406666-145685467	partial-dominant	trans	1.93 	4.85 
ENSRNOT00000040874	19	10974374	10232919-56601975	dominant	trans	1.93 	4.75 
ENSRNOT00000015161	13	44146184	44146184-44595624	dominant	trans	1.93 	4.85 
ENSRNOT00000034987	7	108464302	106632934-109790083	partial-dominant	trans	1.93 	5.46 
ENSRNOT00000025939	7	63245791	61287635-117054041	partial-dominant	trans	1.93 	5.06 
ENSRNOT00000031238	19	10821930	10587101-56281970	partial-dominant	trans	1.93 	5.25 
ENSRNOT00000022336	15	34558666	32784538-34558666	partial-dominant	trans	1.93 	5.66 
ENSRNOT00000068337	8	124357033	124145582-125008446	partial-dominant	trans	1.93 	5.75 
ENSRNOT00000055131	8	47276705	45804117-48574749	partial-dominant	trans	1.93 	5.34 
ENSRNOT00000021730	19	56281970	10974374-56490781	dominant	trans	1.93 	5.75 
ENSRNOT00000047324	1	231719542	117714359-232367152	overdominant	trans	1.92 	4.94 
ENSRNOT00000004026	5	150299476	4257641-150299476	partial-dominant	trans	1.92 	5.08 
ENSRNOT00000025938	20	3986685	420985-5576841	partial-dominant	trans	1.92 	4.77 
ENSRNOT00000029784	2	10289065	10160746-21273222	partial-dominant	trans	1.92 	6.67 
ENSRNOT00000019403	2	83625016	83452847-83957128	partial-dominant	trans	1.92 	5.36 
ENSRNOT00000009299	19	10974374	10232919-56601975	partial-dominant	trans	1.92 	4.72 
ENSRNOT00000009594	4	17513830	13738947-80369065	dominant	trans	1.92 	5.34 
ENSRNOT00000050930	14	33798374	33307989-33969824	dominant	trans	1.92 	4.93 
ENSRNOT00000060950	1	172352669	170195132-224993918	partial-dominant	trans	1.92 	5.06 
ENSRNOT00000002486	7	108356957	106632934-109790083	partial-dominant	trans	1.92 	5.23 
ENSRNOT00000027702	7	108356957	107454682-109462001	partial-dominant	trans	1.92 	5.72 
ENSRNOT00000025312	15	34558666	34558666-34558666	partial-dominant	trans	1.92 	4.74 
ENSRNOT00000033632	4	15730551	15730551-15764328	partial-dominant	trans	1.91 	5.88 
