trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000039821	12	9915173	8936162-10574416	partial-dominant	cis	0.93 	5.66 
ENSRNOG00000032884	8	124693534	123351366-125290301	partial-dominant	cis	0.93 	5.94 
ENSRNOG00000002165	14	10072087	9108228-12130840	partial-dominant	cis	0.92 	6.26 
ENSRNOG00000003794	10	10656133	9816211-11215659	partial-dominant	cis	0.92 	9.64 
ENSRNOG00000033887	6	108752444	107830684-108798096	partial-dominant	cis	0.91 	13.19 
ENSRNOG00000042237	16	22671799	19841263-23070999	partial-dominant	trans	0.91 	8.56 
ENSRNOG00000000504	20	6503422	4014967-6772338	partial-dominant	cis	0.91 	6.38 
ENSRNOG00000009012	6	128895476	128884753-129744073	partial-dominant	cis	0.91 	6.95 
ENSRNOG00000024825	13	70432579	69837203-72317362	partial-dominant	cis	0.90 	7.68 
ENSRNOG00000015816	2	123148223	119438697-128224518	partial-dominant	cis	0.90 	5.98 
ENSRNOG00000010174	9	12561920	12343185-13451374	partial-dominant	cis	0.90 	5.89 
ENSRNOG00000019744	18	42965366	32929474-51972851	partial-dominant	trans	0.90 	5.46 
ENSRNOG00000025375	1	158675480	156434326-158869668	additive	cis	0.89 	15.24 
ENSRNOG00000043451	14	5339001	5313455-6260213	partial-dominant	cis	0.89 	7.81 
ENSRNOG00000013260	16	17679006	17679006-18799848	additive	cis	0.89 	22.40 
ENSRNOG00000036057	8	32760009	32213005-33553027	partial-dominant	trans	0.88 	5.37 
ENSRNOG00000014955	19	14851141	12552971-15119039	partial-dominant	cis	0.88 	5.35 
ENSRNOG00000037267	1	93920354	92922015-94704565	partial-dominant	trans	0.88 	5.67 
ENSRNOG00000021000	16	26449911	26449911-28359541	partial-dominant	trans	0.88 	5.37 
ENSRNOG00000005365	10	19134546	19129212-19267089	partial-dominant	cis	0.88 	7.50 
ENSRNOG00000001699	11	35094262	34241022-35203469	additive	cis	0.88 	20.31 
ENSRNOG00000015949	8	76978758	73253053-77813857	partial-dominant	cis	0.88 	10.22 
ENSRNOG00000017577	17	37192574	36832890-37732574	additive	cis	0.87 	25.24 
ENSRNOG00000035337	19	54535563	53631063-54971531	partial-dominant	trans	0.87 	9.51 
ENSRNOG00000021990	1	110714114	109285259-115316206	partial-dominant	cis	0.87 	6.10 
ENSRNOG00000007003	7	120663296	120395717-120926690	partial-dominant	cis	0.87 	8.23 
ENSRNOG00000019614	2	198875423	191943375-200029628	partial-dominant	cis	0.86 	6.34 
ENSRNOG00000025691	9	12959235	12680255-13451374	additive	cis	0.86 	20.25 
ENSRNOG00000014719	8	29846189	29846189-30227507	partial-dominant	cis	0.85 	11.93 
ENSRNOG00000026051	20	2966177	444001-3286135	additive	cis	0.84 	21.09 
ENSRNOG00000039890	14	6069043	5189958-7024569	partial-dominant	cis	0.84 	10.95 
ENSRNOG00000008417	7	12257334	11680731-12408772	partial-dominant	cis	0.84 	9.61 
ENSRNOG00000003541	19	36870955	36812725-37501978	partial-dominant	trans	0.84 	6.92 
ENSRNOG00000028864	8	18226332	18226332-19466617	partial-dominant	cis	0.83 	9.43 
ENSRNOG00000011027	8	109242958	107513279-109451636	partial-dominant	cis	0.83 	6.76 
ENSRNOG00000009199	3	80024853	78067299-80426875	additive	cis	0.83 	17.83 
ENSRNOG00000025055	11	70393532	67816443-71817497	partial-dominant	cis	0.83 	5.45 
ENSRNOG00000001702	11	36026532	31963434-36057328	partial-dominant	trans	0.83 	8.25 
ENSRNOG00000039471	18	31250249	28585028-31250249	partial-dominant	cis	0.82 	6.77 
ENSRNOG00000019711	18	53582652	53229420-54692989	partial-dominant	cis	0.82 	5.31 
ENSRNOG00000026728	8	91513061	91269615-100516166	partial-dominant	trans	0.82 	6.03 
ENSRNOG00000003501	10	92597780	91675355-94849070	partial-dominant	cis	0.81 	5.75 
ENSRNOG00000008244	6	91018581	90722526-94471310	partial-dominant	trans	0.81 	7.01 
ENSRNOG00000011986	10	86798438	86102018-87728463	partial-dominant	cis	0.81 	5.77 
ENSRNOG00000032397	19	13777104	13149639-15183758	partial-dominant	cis	0.80 	12.01 
ENSRNOG00000008693	5	148587835	148418347-149034712	partial-dominant	cis	0.80 	7.32 
ENSRNOG00000002134	14	6253478	5189958-7942149	partial-dominant	cis	0.80 	6.37 
ENSRNOG00000034055	1	76584426	76584426-79272067	partial-dominant	cis	0.80 	8.58 
ENSRNOG00000006611	10	7953554	7929591-11432006	partial-dominant	trans	0.79 	5.73 
ENSRNOG00000024726	8	10874233	10874233-29600435	partial-dominant	cis	0.79 	5.55 
ENSRNOG00000030157	20	2996469	1649222-3286135	partial-dominant	cis	0.79 	13.29 
ENSRNOG00000021960	8	95127975	94989995-95127975	additive	trans	0.79 	18.26 
ENSRNOG00000013381	19	5669819	4797685-6401186	partial-dominant	trans	0.79 	5.32 
ENSRNOG00000023143	10	57023600	56817093-58227818	partial-dominant	cis	0.79 	8.66 
ENSRNOG00000031993	7	1582034	1582034-2228122	additive	cis	0.78 	26.40 
ENSRNOG00000025274	2	26961704	25508037-113271586	partial-dominant	cis	0.78 	5.99 
ENSRNOG00000000386	20	25112040	25112040-37780032	additive	cis	0.77 	25.69 
ENSRNOG00000008100	5	14443885	13245527-14779526	partial-dominant	cis	0.77 	11.25 
ENSRNOG00000015599	3	115366840	112686129-117577719	partial-dominant	cis	0.77 	7.17 
ENSRNOG00000042947	1	162882289	158930812-163260942	partial-dominant	cis	0.77 	7.31 
ENSRNOG00000026849	1	188436138	188436138-191953293	partial-dominant	trans	0.76 	5.50 
ENSRNOG00000021831	19	4797685	4797685-5153752	partial-dominant	trans	0.76 	5.63 
ENSRNOG00000004542	6	122950121	122707842-123168272	partial-dominant	cis	0.76 	5.60 
ENSRNOG00000042912	10	83060129	82927851-83765700	additive	cis	0.76 	19.97 
ENSRNOG00000019606	10	60138162	60138162-61811663	partial-dominant	cis	0.76 	5.78 
ENSRNOG00000014870	10	61374576	58434544-62618993	partial-dominant	trans	0.75 	10.81 
ENSRNOG00000026813	6	60597672	50676553-145212041	partial-dominant	trans	0.75 	5.29 
ENSRNOG00000019636	1	213088507	197507794-214316259	partial-dominant	cis	0.75 	5.56 
ENSRNOG00000021205	1	208076887	208076887-210306789	partial-dominant	trans	0.74 	11.29 
ENSRNOG00000010004	8	92311830	91367950-92376774	partial-dominant	cis	0.73 	6.92 
ENSRNOG00000000821	7	51823143	51735588-52657348	partial-dominant	trans	0.73 	5.53 
ENSRNOG00000002360	4	63043916	61966829-90404939	partial-dominant	trans	0.72 	6.10 
ENSRNOG00000017147	1	162853292	158930812-163260942	partial-dominant	cis	0.72 	9.67 
ENSRNOG00000012634	5	62111057	57781670-62788965	partial-dominant	cis	0.72 	6.26 
ENSRNOG00000025365	16	72146879	71442906-72309196	partial-dominant	cis	0.72 	6.58 
ENSRNOG00000000905	12	5861127	5419816-6988008	partial-dominant	cis	0.72 	6.04 
ENSRNOG00000024853	2	36232067	35071975-38463907	additive	cis	0.71 	16.68 
ENSRNOG00000017872	1	205450308	205450308-213336302	additive	cis	0.71 	14.47 
ENSRNOG00000020948	8	114026575	113879489-115250662	partial-dominant	cis	0.70 	7.43 
ENSRNOG00000007979	3	51621947	51621947-52342323	partial-dominant	cis	0.70 	6.85 
ENSRNOG00000009594	3	158908470	158549268-162582018	partial-dominant	cis	0.70 	5.42 
ENSRNOG00000034126	18	31250249	31250249-31250249	partial-dominant	cis	0.70 	9.15 
ENSRNOG00000005059	3	4660707	4514344-6351887	partial-dominant	cis	0.70 	10.47 
ENSRNOG00000014927	2	21914850	21914850-22148312	additive	cis	0.70 	34.34 
ENSRNOG00000005229	13	72469696	71244163-73191853	partial-dominant	cis	0.70 	8.36 
ENSRNOG00000025510	1	161573454	158930812-163260942	partial-dominant	cis	0.70 	7.50 
ENSRNOG00000033015	8	124693534	5983232-125290301	partial-dominant	trans	0.70 	5.53 
ENSRNOG00000031560	11	75636544	74423840-78519114	partial-dominant	trans	0.69 	5.58 
ENSRNOG00000027480	12	36760014	35311032-36887515	partial-dominant	cis	0.69 	7.37 
ENSRNOG00000005526	14	79583348	79583348-80367141	partial-dominant	cis	0.69 	10.98 
ENSRNOG00000025645	16	8725276	8605096-8817525	partial-dominant	trans	0.69 	5.42 
ENSRNOG00000020011	1	252431436	251546719-252864255	partial-dominant	cis	0.69 	6.69 
ENSRNOG00000001311	20	14171393	14171393-14185015	additive	cis	0.68 	11.23 
ENSRNOG00000019328	2	193573418	191960007-194548035	partial-dominant	cis	0.68 	8.49 
ENSRNOG00000042233	20	438641	420985-3999838	additive	trans	0.68 	17.38 
ENSRNOG00000044810	1	176139924	175901094-177059582	additive	cis	0.68 	14.80 
ENSRNOG00000014019	17	26534937	26467524-27865697	partial-dominant	cis	0.68 	7.05 
ENSRNOG00000015696	3	144850119	144610631-145041386	partial-dominant	cis	0.67 	7.50 
ENSRNOG00000032315	7	11957439	11680731-12408772	partial-dominant	trans	0.67 	9.27 
ENSRNOG00000033266	10	11825985	11469608-13494492	partial-dominant	cis	0.67 	10.05 
ENSRNOG00000027719	10	65642113	10427625-69660382	partial-dominant	trans	0.67 	5.37 
ENSRNOG00000004027	13	82942036	82517074-83228583	partial-dominant	cis	0.67 	6.46 
ENSRNOG00000033900	10	106006595	105177863-106357577	additive	cis	0.67 	17.05 
ENSRNOG00000021230	3	117717746	114932156-118254835	partial-dominant	cis	0.67 	5.36 
ENSRNOG00000008278	8	31445751	30915692-31581494	partial-dominant	cis	0.67 	7.71 
ENSRNOG00000010298	1	258278123	258230966-258495834	partial-dominant	trans	0.67 	5.87 
ENSRNOG00000003114	11	63999349	63889775-64871677	partial-dominant	cis	0.66 	5.54 
ENSRNOG00000030614	10	92934031	92934031-92934031	partial-dominant	trans	0.66 	5.68 
ENSRNOG00000017286	15	45411599	45060301-55979333	partial-dominant	cis	0.66 	8.66 
ENSRNOG00000015799	4	120247018	119673199-120452782	additive	cis	0.66 	15.80 
ENSRNOG00000011182	10	106650964	106233918-107381970	partial-dominant	cis	0.66 	5.56 
ENSRNOG00000025285	2	27659955	25508037-27693172	partial-dominant	cis	0.65 	7.25 
ENSRNOG00000029682	20	686528	26997-5491782	partial-dominant	trans	0.65 	7.33 
ENSRNOG00000006009	8	77013986	76186357-77062114	partial-dominant	cis	0.65 	6.72 
ENSRNOG00000041901	11	34241022	34093746-36061896	partial-dominant	cis	0.65 	5.99 
ENSRNOG00000033623	7	51823143	51369976-52099151	partial-dominant	trans	0.65 	6.88 
ENSRNOG00000027364	9	24005445	22924370-24323999	partial-dominant	cis	0.65 	8.77 
ENSRNOG00000019215	1	199517634	197507794-202651900	partial-dominant	trans	0.65 	6.45 
ENSRNOG00000036813	3	147250809	147118262-148157179	partial-dominant	cis	0.65 	10.62 
ENSRNOG00000028064	5	161104763	159928816-161104763	partial-dominant	cis	0.65 	7.84 
ENSRNOG00000002506	14	17670604	15575907-18019939	partial-dominant	cis	0.65 	5.72 
ENSRNOG00000006893	4	85805593	85805593-87225806	partial-dominant	cis	0.65 	7.72 
ENSRNOG00000000845	20	1688744	26997-5491782	partial-dominant	trans	0.64 	8.74 
ENSRNOG00000007679	7	118074334	118050667-118218810	additive	cis	0.64 	22.81 
ENSRNOG00000003831	6	124060306	123817164-124167595	additive	cis	0.64 	11.58 
ENSRNOG00000014886	17	82176426	81592023-84216991	partial-dominant	trans	0.63 	5.33 
ENSRNOG00000014813	7	137690679	135986727-138320901	additive	cis	0.63 	11.93 
ENSRNOG00000011379	3	107824076	107824076-107879552	additive	cis	0.63 	22.88 
ENSRNOG00000031795	9	104685263	103551300-106225365	partial-dominant	cis	0.63 	5.77 
ENSRNOG00000017233	5	136966237	136186877-137525823	partial-dominant	cis	0.63 	7.18 
ENSRNOG00000016371	1	21993096	21695562-22286603	partial-dominant	cis	0.63 	10.12 
ENSRNOG00000028238	11	36287924	36239007-37273371	partial-dominant	cis	0.62 	9.36 
ENSRNOG00000003307	19	26211930	19087636-26352829	partial-dominant	cis	0.62 	12.28 
ENSRNOG00000011284	2	229487083	228495968-229509391	partial-dominant	cis	0.62 	12.73 
ENSRNOG00000013422	1	21052777	20420047-22286603	partial-dominant	cis	0.62 	5.38 
ENSRNOG00000017851	1	93790139	93773879-94007983	partial-dominant	cis	0.62 	10.38 
ENSRNOG00000007060	5	105430601	105430601-106196842	additive	cis	0.62 	11.24 
ENSRNOG00000004226	7	59165476	58291650-60605400	partial-dominant	cis	0.62 	5.48 
ENSRNOG00000019842	5	137749209	135972863-139721265	partial-dominant	cis	0.61 	6.86 
ENSRNOG00000032391	6	143886222	142355927-143898402	partial-dominant	cis	0.61 	12.48 
ENSRNOG00000001640	11	44095152	37586233-45090601	partial-dominant	cis	0.61 	6.38 
ENSRNOG00000017843	3	170883878	169189622-171002030	additive	cis	0.61 	13.17 
ENSRNOG00000005177	13	72469804	72469804-72811940	partial-dominant	cis	0.60 	8.65 
ENSRNOG00000014288	9	70616360	69696645-70820209	partial-dominant	cis	0.60 	8.03 
ENSRNOG00000016417	18	2540346	1092559-2581117	partial-dominant	cis	0.60 	7.78 
ENSRNOG00000030981	1	184018586	177450560-187622299	partial-dominant	trans	0.60 	7.48 
ENSRNOG00000032381	10	90489311	89835249-90611181	additive	cis	0.59 	12.18 
ENSRNOG00000001391	12	37051784	37051784-37326003	partial-dominant	cis	0.59 	6.58 
ENSRNOG00000029820	16	52791802	42490754-55402135	partial-dominant	trans	0.59 	6.49 
ENSRNOG00000013766	18	71580086	71580086-71737159	additive	cis	0.59 	16.09 
ENSRNOG00000002473	13	64675574	64448493-65496219	partial-dominant	cis	0.58 	6.79 
ENSRNOG00000013172	3	77679140	75553317-86243799	partial-dominant	trans	0.58 	6.06 
ENSRNOG00000012146	6	110736589	110736589-111237092	additive	cis	0.58 	15.07 
ENSRNOG00000032429	7	11680731	1582034-12408772	partial-dominant	cis	0.57 	6.84 
ENSRNOG00000020459	10	15262619	14889288-15792386	additive	cis	0.57 	13.96 
ENSRNOG00000001111	12	2900736	2900736-3752823	partial-dominant	cis	0.57 	6.40 
ENSRNOG00000022971	10	37815118	36380036-38360271	partial-dominant	cis	0.56 	5.89 
ENSRNOG00000042918	15	17236186	16910420-18944137	partial-dominant	trans	0.56 	5.57 
ENSRNOG00000004604	10	105602352	105177863-107381970	partial-dominant	trans	0.56 	6.48 
ENSRNOG00000003275	10	92816186	92816186-93149989	partial-dominant	cis	0.56 	5.93 
ENSRNOG00000010098	6	101718055	101718055-103208544	partial-dominant	cis	0.56 	9.67 
ENSRNOG00000017468	1	78863980	73715175-79555010	additive	cis	0.56 	10.31 
ENSRNOG00000036004	14	13847662	13847662-23731296	partial-dominant	trans	0.55 	5.37 
ENSRNOG00000009308	8	79831867	79831867-80134024	partial-dominant	cis	0.55 	9.46 
ENSRNOG00000025803	11	85378788	85295862-87735237	additive	cis	0.55 	13.40 
ENSRNOG00000023278	17	82937397	82937397-83870131	partial-dominant	cis	0.55 	5.37 
ENSRNOG00000038960	18	56292687	54998182-56515045	additive	cis	0.55 	14.43 
ENSRNOG00000011365	2	48728139	48693145-55594588	partial-dominant	cis	0.54 	5.40 
ENSRNOG00000010326	3	170118538	168119535-170175987	partial-dominant	cis	0.54 	8.06 
ENSRNOG00000015072	5	77526297	76582678-80058776	additive	cis	0.54 	11.95 
ENSRNOG00000005623	6	55177920	32969993-59390875	partial-dominant	cis	0.54 	5.27 
ENSRNOG00000013738	18	52523336	52430009-52807534	additive	cis	0.54 	16.31 
ENSRNOG00000020813	1	208516008	202726871-208952856	partial-dominant	cis	0.54 	6.91 
ENSRNOG00000026085	11	65941639	64208764-68492365	partial-dominant	cis	0.54 	5.88 
ENSRNOG00000010592	9	13014294	12633973-13451374	additive	cis	0.54 	10.54 
ENSRNOG00000010010	3	107369134	101490871-108353486	partial-dominant	cis	0.53 	7.56 
ENSRNOG00000007446	3	88519489	87661548-89199251	partial-dominant	cis	0.53 	10.17 
ENSRNOG00000009447	4	77487845	70431370-78185217	partial-dominant	cis	0.53 	7.70 
ENSRNOG00000009382	3	52867900	52609369-53442358	partial-dominant	cis	0.53 	8.30 
ENSRNOG00000038246	20	41173148	41170882-41186549	partial-dominant	trans	0.53 	6.26 
ENSRNOG00000006595	8	51784577	51754140-52628967	partial-dominant	cis	0.53 	6.45 
ENSRNOG00000017962	17	37123288	36832890-38337197	additive	cis	0.53 	13.13 
ENSRNOG00000030182	7	120805216	115694154-120926690	partial-dominant	cis	0.52 	6.10 
ENSRNOG00000040092	12	3351580	2900736-3752823	partial-dominant	cis	0.52 	6.25 
ENSRNOG00000016343	1	170142851	169242085-170191085	partial-dominant	cis	0.52 	8.13 
ENSRNOG00000009533	2	252485875	252421393-253131242	additive	cis	0.52 	11.22 
ENSRNOG00000001603	1	53514551	48760773-60094837	partial-dominant	trans	0.52 	6.02 
ENSRNOG00000043262	5	28146325	28146325-28723866	partial-dominant	trans	0.52 	5.43 
ENSRNOG00000024000	1	85557042	85557042-85557042	partial-dominant	cis	0.52 	10.11 
ENSRNOG00000038611	11	71817497	70121667-71817497	partial-dominant	cis	0.52 	6.86 
ENSRNOG00000027076	10	34247479	33103857-35226184	partial-dominant	trans	0.52 	6.11 
ENSRNOG00000020702	1	212815498	212658139-213118919	additive	cis	0.51 	21.96 
ENSRNOG00000009039	6	46075260	45847065-46097581	partial-dominant	cis	0.51 	7.71 
ENSRNOG00000007660	6	98841479	98683129-99559763	additive	cis	0.51 	21.73 
ENSRNOG00000022660	3	91972642	88603181-92157252	partial-dominant	cis	0.51 	5.50 
ENSRNOG00000025108	2	191591495	190713613-191695532	additive	cis	0.50 	15.34 
ENSRNOG00000001503	1	85071688	84462932-85747521	partial-dominant	cis	0.50 	7.99 
ENSRNOG00000015225	18	52215212	50841283-52385573	partial-dominant	cis	0.50 	6.31 
ENSRNOG00000009739	7	97632814	95706479-97632814	partial-dominant	cis	0.50 	9.24 
ENSRNOG00000018076	2	192434411	192434411-193934219	additive	cis	0.49 	22.33 
ENSRNOG00000031452	2	52737804	52737804-52737804	partial-dominant	trans	0.49 	7.25 
ENSRNOG00000035922	5	76432255	76268751-76578097	partial-dominant	trans	0.49 	5.63 
ENSRNOG00000010658	2	256215839	255819557-256272471	partial-dominant	cis	0.49 	7.62 
ENSRNOG00000015546	18	16631697	16432040-17431320	partial-dominant	cis	0.49 	6.85 
ENSRNOG00000019434	19	41792427	41757797-42138960	additive	cis	0.49 	8.75 
ENSRNOG00000027332	6	3049368	2800735-3891828	partial-dominant	cis	0.49 	5.52 
ENSRNOG00000025346	4	163968800	163785747-173693014	partial-dominant	trans	0.49 	6.42 
ENSRNOG00000009724	5	63772179	62622805-64049175	partial-dominant	cis	0.49 	5.82 
ENSRNOG00000012989	5	149086001	147578695-149303634	partial-dominant	cis	0.49 	6.34 
ENSRNOG00000000728	20	64148	64148-4016921	additive	cis	0.49 	16.20 
ENSRNOG00000004786	7	13941296	13004664-15031415	partial-dominant	cis	0.49 	5.56 
ENSRNOG00000001803	7	51823143	51369976-52099151	partial-dominant	trans	0.48 	5.69 
ENSRNOG00000043107	11	56569698	56418142-57633431	additive	cis	0.48 	13.93 
ENSRNOG00000005424	6	42692993	40837428-145327165	partial-dominant	cis	0.48 	6.05 
ENSRNOG00000011621	15	85832918	85240071-85878970	partial-dominant	trans	0.48 	5.43 
ENSRNOG00000041715	1	189292863	136529211-197517256	partial-dominant	trans	0.48 	5.33 
ENSRNOG00000020864	1	85393831	83778585-85884272	partial-dominant	cis	0.48 	8.32 
ENSRNOG00000017619	1	223642003	208018559-223931698	partial-dominant	cis	0.47 	6.19 
ENSRNOG00000015321	1	20685382	20420047-21986020	partial-dominant	cis	0.47 	8.62 
ENSRNOG00000021185	2	191378425	190713613-191619175	partial-dominant	cis	0.47 	10.70 
ENSRNOG00000035130	1	111601436	110202073-115342615	additive	cis	0.47 	12.08 
ENSRNOG00000006627	6	42771827	42101183-42832395	additive	cis	0.47 	11.49 
ENSRNOG00000003296	14	20634165	17873841-23010441	partial-dominant	cis	0.47 	5.74 
ENSRNOG00000032846	7	123574466	123245582-123978229	partial-dominant	cis	0.46 	9.50 
ENSRNOG00000039862	4	25264717	24869141-25616956	partial-dominant	cis	0.46 	7.62 
ENSRNOG00000012937	19	37069431	36812725-46136287	partial-dominant	cis	0.46 	5.81 
ENSRNOG00000005153	6	137747942	137681159-141445169	additive	cis	0.46 	10.03 
ENSRNOG00000025787	11	85396861	85295862-87735237	additive	cis	0.45 	20.61 
ENSRNOG00000030808	12	36726999	34636069-36878449	partial-dominant	cis	0.45 	7.40 
ENSRNOG00000028041	1	67601651	67481833-79272067	partial-dominant	cis	0.45 	7.25 
ENSRNOG00000001494	1	74076871	61378456-79555010	partial-dominant	trans	0.45 	5.89 
ENSRNOG00000012414	2	4208263	1512654-5749509	additive	cis	0.45 	11.15 
ENSRNOG00000029608	19	5577014	4955758-10875905	partial-dominant	trans	0.45 	5.70 
ENSRNOG00000027960	6	108255975	107830684-108798096	additive	cis	0.45 	14.77 
ENSRNOG00000019751	1	165537764	163301929-165616390	partial-dominant	cis	0.45 	5.62 
ENSRNOG00000042861	13	55809191	51786258-56945916	partial-dominant	cis	0.44 	6.26 
ENSRNOG00000010558	16	1357964	898663-4428848	partial-dominant	cis	0.44 	6.31 
ENSRNOG00000024837	1	175595191	175449494-175595191	partial-dominant	trans	0.44 	7.19 
ENSRNOG00000004793	7	10760257	1762129-11509268	partial-dominant	cis	0.44 	8.06 
ENSRNOG00000033571	1	85071688	84749158-85747521	additive	cis	0.43 	23.94 
ENSRNOG00000015173	19	49846994	49465967-49850023	partial-dominant	cis	0.43 	5.84 
ENSRNOG00000023969	4	86494794	84537218-87372200	partial-dominant	cis	0.43 	7.49 
ENSRNOG00000036664	10	109943167	109439113-110643100	additive	cis	0.43 	10.15 
ENSRNOG00000006827	7	1623398	1269009-10942692	partial-dominant	cis	0.43 	6.82 
ENSRNOG00000027431	9	2269725	40318-2857567	partial-dominant	trans	0.43 	7.47 
ENSRNOG00000026588	19	14164760	13759417-14164760	additive	trans	0.43 	14.03 
ENSRNOG00000019592	9	89317840	88876037-89317840	additive	cis	0.43 	10.38 
ENSRNOG00000007816	15	84752323	84184668-84920368	partial-dominant	trans	0.43 	6.75 
ENSRNOG00000035103	19	53668434	53631063-55255025	partial-dominant	trans	0.43 	7.89 
ENSRNOG00000002896	13	76822118	74194452-78425509	additive	cis	0.43 	8.43 
ENSRNOG00000032460	7	71709737	70701899-72409902	additive	cis	0.42 	12.36 
ENSRNOG00000028075	10	10919554	10004089-13351144	partial-dominant	cis	0.42 	6.21 
ENSRNOG00000029957	1	58984989	56680561-61403565	additive	cis	0.42 	10.01 
ENSRNOG00000019406	1	79399533	79295857-79555010	additive	cis	0.42 	23.59 
ENSRNOG00000015851	4	119921141	116496100-121335197	partial-dominant	cis	0.41 	5.59 
ENSRNOG00000036758	1	176279989	174411328-177868706	partial-dominant	cis	0.41 	6.26 
ENSRNOG00000013152	19	32266655	32266655-32379664	additive	cis	0.41 	14.48 
ENSRNOG00000015003	1	136023646	136023646-137899605	additive	cis	0.41 	17.23 
ENSRNOG00000009465	2	175850541	175008835-180180160	additive	cis	0.41 	7.80 
ENSRNOG00000012757	16	74518813	74288542-74657243	additive	cis	0.40 	8.61 
ENSRNOG00000019773	19	54979672	53631063-55855835	additive	cis	0.40 	10.19 
ENSRNOG00000021412	10	71470979	71180363-71534720	additive	cis	0.40 	10.93 
ENSRNOG00000003881	13	87415960	87191195-88290657	additive	cis	0.39 	12.25 
ENSRNOG00000004295	10	99708773	99659443-99944181	additive	cis	0.39 	17.00 
ENSRNOG00000011497	5	62483950	61378530-62491980	additive	cis	0.39 	7.42 
ENSRNOG00000022857	14	98379935	93682875-99341503	partial-dominant	cis	0.39 	5.42 
ENSRNOG00000012274	5	161104763	159928816-161104763	additive	cis	0.39 	10.21 
ENSRNOG00000001807	4	186053109	183048371-186448116	additive	trans	0.38 	7.34 
ENSRNOG00000020923	9	110146116	110146116-111916016	partial-dominant	trans	0.38 	5.29 
ENSRNOG00000029155	1	161573454	159021510-163198492	partial-dominant	cis	0.38 	7.71 
ENSRNOG00000000982	12	9089653	8939553-10046894	partial-dominant	cis	0.38 	5.36 
ENSRNOG00000016970	8	25035511	25035511-25103476	partial-dominant	trans	0.38 	6.69 
ENSRNOG00000038048	20	26712579	1680435-49227700	partial-dominant	trans	0.38 	5.78 
ENSRNOG00000014964	19	39329301	39329301-39376682	additive	cis	0.38 	20.08 
ENSRNOG00000006199	6	55314905	54009716-57739181	additive	cis	0.37 	7.54 
ENSRNOG00000028441	20	12894599	12478091-13181128	partial-dominant	cis	0.37 	5.47 
ENSRNOG00000039339	10	15499332	14889288-16301280	additive	cis	0.37 	8.58 
ENSRNOG00000016971	19	39940219	39923621-40293979	additive	cis	0.37 	15.05 
ENSRNOG00000003997	13	91598047	91485218-93214976	additive	cis	0.37 	12.12 
ENSRNOG00000002137	14	33837740	33324579-34428489	additive	cis	0.37 	11.68 
ENSRNOG00000006370	7	94712318	94337756-94988650	additive	cis	0.37 	14.19 
ENSRNOG00000009126	5	19328251	18335037-19905888	additive	cis	0.37 	6.72 
ENSRNOG00000042652	17	28246442	27355702-28833040	additive	trans	0.37 	6.30 
ENSRNOG00000014605	16	84865195	83976446-85116099	additive	cis	0.37 	22.68 
ENSRNOG00000038891	14	41513366	39903322-43159999	partial-dominant	cis	0.37 	5.55 
ENSRNOG00000029938	13	45991033	42492379-47682648	partial-dominant	cis	0.37 	5.83 
ENSRNOG00000020772	10	90532478	89792191-90990706	additive	cis	0.37 	6.95 
ENSRNOG00000038657	6	100114499	100114499-103294674	additive	trans	0.37 	12.48 
ENSRNOG00000019424	1	94797781	93920354-95661386	partial-dominant	cis	0.37 	7.20 
ENSRNOG00000013994	1	21015099	19229894-23724449	partial-dominant	cis	0.37 	5.86 
ENSRNOG00000010423	7	10942692	1269009-11509268	additive	cis	0.37 	7.45 
ENSRNOG00000007722	10	63563102	61421220-67915930	additive	cis	0.37 	6.52 
ENSRNOG00000030537	10	108791601	106228642-109953911	partial-dominant	cis	0.36 	6.39 
ENSRNOG00000002389	15	85832918	85386881-85878970	partial-dominant	trans	0.36 	5.33 
ENSRNOG00000003038	13	81631759	80605911-82487897	additive	cis	0.36 	7.36 
ENSRNOG00000014816	1	232471502	232382225-232802060	additive	cis	0.36 	7.82 
ENSRNOG00000013902	2	146734592	143855677-149631923	additive	cis	0.36 	9.16 
ENSRNOG00000042234	1	247318697	247119139-248594221	partial-dominant	cis	0.36 	6.39 
ENSRNOG00000036823	2	252555150	252485875-253043804	additive	cis	0.35 	12.42 
ENSRNOG00000004603	7	63167301	60741608-106648847	partial-dominant	cis	0.35 	5.54 
ENSRNOG00000001199	12	41787634	41627843-42779624	additive	cis	0.35 	11.74 
ENSRNOG00000019662	1	137963910	136023646-137975716	partial-dominant	cis	0.35 	5.76 
ENSRNOG00000026974	19	53631063	53631063-54971531	additive	cis	0.35 	15.15 
ENSRNOG00000045417	5	30914219	30286644-31387465	partial-dominant	cis	0.35 	6.57 
ENSRNOG00000005850	5	457762	76619-2659999	partial-dominant	cis	0.34 	5.63 
ENSRNOG00000014276	1	245349070	242335432-245909820	partial-dominant	trans	0.34 	5.90 
ENSRNOG00000004345	6	94151205	91018581-94471310	additive	cis	0.34 	6.33 
ENSRNOG00000036337	12	42718662	41787634-42779624	additive	cis	0.34 	6.32 
ENSRNOG00000043279	6	92466392	91763919-94471310	additive	cis	0.34 	11.69 
ENSRNOG00000025843	19	10623388	9600281-10692999	additive	cis	0.34 	6.81 
ENSRNOG00000024036	1	83794460	83778585-84621819	additive	cis	0.34 	9.77 
