trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
ENSRNOG00000008113	5	148338657	148318180-148866640	additive	cis	0.42 	11.58 
ENSRNOG00000007590	5	4149552	4149552-7508396	additive	cis	0.41 	9.78 
ENSRNOG00000039024	11	57843559	57834225-58166068	additive	cis	0.41 	7.34 
ENSRNOG00000013557	9	66943389	66943389-67245995	additive	cis	0.41 	9.25 
ENSRNOG00000011572	6	135241926	134667641-136488946	additive	cis	0.41 	11.95 
ENSRNOG00000024433	4	136078706	136018292-136359549	partial-dominant	trans	0.41 	6.99 
ENSRNOG00000030055	5	168592816	168055722-169233687	additive	cis	0.41 	6.85 
ENSRNOG00000001181	20	9949657	8547939-10048168	partial-dominant	cis	0.41 	7.45 
ENSRNOG00000025274	2	26882361	26741286-27693172	additive	cis	0.41 	13.35 
ENSRNOG00000014265	15	40329329	37820207-40749664	additive	cis	0.41 	6.35 
ENSRNOG00000016833	1	241643617	240699043-257562288	partial-dominant	cis	0.41 	5.29 
ENSRNOG00000000699	19	14611756	14261440-14611756	partial-dominant	trans	0.41 	5.96 
ENSRNOG00000005614	7	115595041	115589257-115989270	additive	cis	0.41 	8.89 
ENSRNOG00000030051	19	56271920	55017992-56490781	partial-dominant	trans	0.41 	5.54 
ENSRNOG00000001300	12	35781774	35781774-36887515	additive	cis	0.41 	6.82 
ENSRNOG00000003973	13	47350597	46761242-48262061	additive	cis	0.41 	10.22 
ENSRNOG00000017166	5	142813248	142333476-143317360	additive	cis	0.41 	10.17 
ENSRNOG00000023233	1	94007983	93773879-94007983	partial-dominant	cis	0.41 	5.34 
ENSRNOG00000024066	18	3040919	3040919-4203587	additive	trans	0.40 	5.54 
ENSRNOG00000040991	5	73552441	73186399-74721838	partial-dominant	cis	0.40 	6.42 
ENSRNOG00000014460	17	29574354	28062743-29774946	partial-dominant	cis	0.40 	5.36 
ENSRNOG00000010090	4	126095075	125522057-126166606	additive	cis	0.40 	12.91 
ENSRNOG00000016433	18	52928815	52928815-53207356	additive	cis	0.40 	14.40 
ENSRNOG00000030146	5	15898696	15234850-15916080	additive	cis	0.40 	15.52 
ENSRNOG00000030372	19	56281970	55017992-56286682	partial-dominant	trans	0.40 	5.82 
ENSRNOG00000003307	19	19188101	19084284-26686500	partial-dominant	trans	0.40 	5.50 
ENSRNOG00000012109	19	10973704	10232919-11373973	partial-dominant	trans	0.40 	5.58 
ENSRNOG00000009563	7	140494349	140494349-140734914	additive	cis	0.40 	9.30 
ENSRNOG00000022615	10	67159038	63768296-68696332	additive	cis	0.39 	7.29 
ENSRNOG00000014459	18	52325007	52325007-52396898	additive	cis	0.39 	25.99 
ENSRNOG00000005900	3	5674684	3981002-6351887	additive	cis	0.39 	8.24 
ENSRNOG00000021013	1	215179373	214031245-215356694	additive	cis	0.39 	11.22 
ENSRNOG00000024493	1	45282981	44308346-45443310	partial-dominant	cis	0.39 	5.72 
ENSRNOG00000037480	12	46020256	43188621-46533217	partial-dominant	cis	0.39 	5.98 
ENSRNOG00000011158	2	251031428	250623548-251049992	partial-dominant	trans	0.39 	5.96 
ENSRNOG00000013766	18	69918527	69862845-73043716	additive	cis	0.39 	7.49 
ENSRNOG00000012863	8	82943302	81626819-83102833	partial-dominant	trans	0.39 	5.79 
ENSRNOG00000001711	11	73254149	73003977-73873907	additive	cis	0.39 	12.45 
ENSRNOG00000039891	19	10589078	10232919-10960780	partial-dominant	cis	0.39 	6.81 
ENSRNOG00000011293	16	33243982	32716248-45061899	partial-dominant	cis	0.38 	6.75 
ENSRNOG00000024922	12	19537279	19536836-22254097	additive	cis	0.38 	10.93 
ENSRNOG00000042795	12	1256923	253889-12817290	partial-dominant	cis	0.38 	5.64 
ENSRNOG00000036672	10	110621572	105177863-110643100	additive	cis	0.38 	7.32 
ENSRNOG00000014148	15	25190521	24564998-25369107	additive	cis	0.38 	11.70 
ENSRNOG00000039315	3	11842641	9966347-11842641	additive	cis	0.38 	6.79 
ENSRNOG00000038044	14	6086499	4966886-6727121	partial-dominant	trans	0.38 	5.41 
ENSRNOG00000019112	1	180644024	180122066-181748680	additive	cis	0.37 	11.69 
ENSRNOG00000000831	20	2996469	385786-3795077	additive	cis	0.37 	5.39 
ENSRNOG00000016534	17	86166218	86039228-86485518	additive	cis	0.37 	8.32 
ENSRNOG00000038274	19	55434209	52183227-56286682	partial-dominant	trans	0.37 	5.76 
ENSRNOG00000000699	12	45026713	43188621-46533217	partial-dominant	cis	0.37 	5.78 
ENSRNOG00000008526	8	45879353	45048924-46688315	additive	cis	0.37 	16.32 
ENSRNOG00000011413	5	129538486	128620196-130885054	additive	cis	0.37 	7.42 
ENSRNOG00000040213	14	3258486	472332-3267998	additive	trans	0.37 	10.83 
ENSRNOG00000028752	13	45360733	44281368-45622034	additive	cis	0.37 	7.69 
ENSRNOG00000018557	3	156284609	156256076-156294361	additive	cis	0.37 	15.94 
ENSRNOG00000010603	10	85747170	84851414-85817887	additive	trans	0.37 	6.71 
ENSRNOG00000033192	2	55663117	54549512-59747232	partial-dominant	cis	0.37 	5.58 
ENSRNOG00000043085	8	102835983	101524934-103516573	partial-dominant	cis	0.37 	5.94 
ENSRNOG00000022918	9	87185835	83064221-87244144	additive	cis	0.37 	7.68 
ENSRNOG00000001228	9	59542486	58477174-109730333	partial-dominant	trans	0.37 	5.36 
ENSRNOG00000012022	8	54506643	53557372-92377334	partial-dominant	cis	0.37 	5.41 
ENSRNOG00000043390	7	90730225	88977204-91322301	additive	cis	0.37 	15.73 
ENSRNOG00000023278	17	83176167	82363593-83870131	partial-dominant	cis	0.37 	6.70 
ENSRNOG00000014742	10	67064607	63768296-67159038	additive	cis	0.37 	20.14 
ENSRNOG00000029881	19	56284926	52322162-56286682	partial-dominant	trans	0.37 	5.64 
ENSRNOG00000009559	19	56263181	52322162-56490781	partial-dominant	trans	0.36 	5.80 
ENSRNOG00000002488	10	43789450	43262117-44800813	additive	cis	0.36 	5.59 
ENSRNOG00000003153	13	80966083	80839031-82487897	additive	cis	0.36 	10.42 
ENSRNOG00000016474	8	57636489	57636489-60079009	partial-dominant	trans	0.36 	5.73 
ENSRNOG00000004697	7	74448739	72702437-75465346	additive	cis	0.36 	9.01 
ENSRNOG00000042726	8	91288761	90503101-93214409	additive	trans	0.36 	9.50 
ENSRNOG00000020217	1	186370915	184919137-186407397	additive	cis	0.36 	19.70 
ENSRNOG00000017136	1	176665380	175886300-177030717	additive	cis	0.36 	6.21 
ENSRNOG00000031226	1	85357915	84749158-85747521	additive	cis	0.36 	6.19 
ENSRNOG00000001729	11	71216386	70593846-72549414	additive	cis	0.36 	6.77 
ENSRNOG00000025982	1	21695562	20420047-22286603	partial-dominant	cis	0.35 	5.42 
ENSRNOG00000010153	4	151749780	150333045-151801016	additive	cis	0.35 	8.77 
ENSRNOG00000001736	11	71162715	71162715-80481432	partial-dominant	cis	0.35 	5.65 
ENSRNOG00000037225	9	112621340	111695394-112898187	additive	cis	0.35 	7.92 
ENSRNOG00000004162	13	42631670	42631670-43993725	additive	cis	0.35 	5.89 
ENSRNOG00000022719	4	22809769	21259193-22869010	partial-dominant	cis	0.35 	6.01 
ENSRNOG00000008614	6	107527501	107323663-108798096	additive	cis	0.35 	6.76 
ENSRNOG00000012777	1	87656196	87191028-88450838	additive	cis	0.35 	7.95 
ENSRNOG00000037160	3	109078479	109065392-110802423	additive	cis	0.35 	14.29 
ENSRNOG00000011355	1	62482464	55899761-76098043	additive	cis	0.35 	6.62 
ENSRNOG00000015916	7	123891222	123245582-123978229	additive	cis	0.35 	6.15 
ENSRNOG00000011348	8	94458943	93718436-94663821	additive	cis	0.35 	10.63 
ENSRNOG00000008237	5	60397314	60397314-60404207	additive	cis	0.35 	10.10 
ENSRNOG00000000455	20	4166573	4166573-5110546	additive	cis	0.35 	20.43 
ENSRNOG00000020443	1	95661386	94797781-95661386	additive	cis	0.34 	9.97 
ENSRNOG00000016494	10	13291694	13291694-15792386	partial-dominant	cis	0.34 	6.15 
ENSRNOG00000007862	8	54393279	10874233-58000828	additive	trans	0.34 	5.54 
ENSRNOG00000009199	3	78275623	77991698-80426875	additive	cis	0.34 	15.97 
ENSRNOG00000003682	19	22019412	21227547-28003145	additive	trans	0.34 	8.52 
ENSRNOG00000017045	19	35515125	34949048-35859887	additive	cis	0.34 	7.71 
ENSRNOG00000031233	7	127630206	127088270-127789938	partial-dominant	cis	0.34 	7.10 
ENSRNOG00000023768	10	90588176	90229033-90588176	additive	cis	0.34 	8.24 
ENSRNOG00000010222	16	9869688	9505666-11023402	additive	cis	0.34 	9.90 
ENSRNOG00000018836	19	56271920	53632216-56286682	partial-dominant	cis	0.34 	5.86 
ENSRNOG00000021147	1	211667718	207641876-213320529	additive	trans	0.34 	8.38 
ENSRNOG00000007763	5	164967058	164087287-164967058	additive	cis	0.34 	17.36 
ENSRNOG00000005131	3	96100064	93893716-96292288	additive	cis	0.34 	6.94 
ENSRNOG00000031773	19	12255295	9063987-56286682	partial-dominant	cis	0.34 	5.38 
ENSRNOG00000007069	5	7312014	6120880-16260571	additive	cis	0.34 	7.18 
ENSRNOG00000025423	11	81046471	80551577-82118859	additive	cis	0.33 	7.19 
ENSRNOG00000011148	2	155409513	150532968-156039734	additive	cis	0.33 	9.69 
ENSRNOG00000000513	20	7266422	5999888-7811598	additive	cis	0.33 	9.16 
ENSRNOG00000045362	5	72014407	70644028-73185598	partial-dominant	trans	0.33 	5.70 
ENSRNOG00000019276	19	10973704	10232919-12419928	additive	trans	0.33 	5.52 
ENSRNOG00000028377	5	139492595	125333326-140123812	additive	cis	0.33 	5.47 
ENSRNOG00000010575	2	235738516	235401965-235798836	additive	cis	0.33 	8.75 
ENSRNOG00000030287	8	125024643	124367088-125024643	partial-dominant	cis	0.33 	5.73 
ENSRNOG00000006319	19	27411980	21218953-29267203	additive	trans	0.33 	5.64 
ENSRNOG00000018830	9	36625766	36128628-37169284	additive	cis	0.33 	9.45 
ENSRNOG00000000459	19	27411980	21218953-29316812	additive	trans	0.33 	6.15 
ENSRNOG00000020039	1	184018586	176256861-187603310	additive	trans	0.33 	5.99 
ENSRNOG00000006350	7	6909696	1370917-7738402	additive	trans	0.33 	12.82 
ENSRNOG00000021015	1	85670280	85670280-86575585	additive	cis	0.32 	9.53 
ENSRNOG00000030672	2	219013129	218491115-220266445	partial-dominant	trans	0.32 	5.48 
ENSRNOG00000025245	1	204839356	204391572-206445308	additive	cis	0.32 	10.35 
ENSRNOG00000003428	14	20752812	18163092-21615990	additive	cis	0.32 	7.11 
ENSRNOG00000029570	10	64111229	63768296-67158739	additive	cis	0.32 	7.98 
ENSRNOG00000038248	19	55661451	53632216-56286682	partial-dominant	trans	0.32 	6.55 
ENSRNOG00000001426	12	20744000	20744000-22254097	additive	cis	0.32 	12.17 
ENSRNOG00000006237	13	48032715	46761242-48970271	additive	cis	0.32 	6.27 
ENSRNOG00000020360	2	204712614	204276715-205409993	additive	cis	0.32 	7.81 
ENSRNOG00000004292	6	77513817	76267047-80177189	additive	trans	0.32 	5.52 
ENSRNOG00000031258	4	169146925	169040674-170822179	additive	cis	0.32 	11.82 
ENSRNOG00000006526	4	13988633	13680845-18725189	partial-dominant	cis	0.32 	5.49 
ENSRNOG00000021524	11	29519706	29519706-30800243	additive	cis	0.32 	8.62 
ENSRNOG00000014628	16	70126808	69783134-76153172	partial-dominant	cis	0.32 	5.53 
ENSRNOG00000038826	1	63683311	55760397-78341468	additive	cis	0.32 	6.09 
ENSRNOG00000033570	7	122637964	122107110-123179486	additive	cis	0.32 	6.63 
ENSRNOG00000001967	10	29589027	29523638-29759551	partial-dominant	trans	0.31 	5.91 
ENSRNOG00000024372	6	11671375	11665189-12854784	additive	trans	0.31 	6.16 
ENSRNOG00000019497	1	165597572	159021510-165768147	additive	trans	0.31 	7.51 
ENSRNOG00000038241	18	80535726	78386939-81723736	partial-dominant	cis	0.31 	5.70 
ENSRNOG00000012148	2	79662384	79662384-80030850	additive	cis	0.31 	14.64 
ENSRNOG00000011342	15	42636258	42590459-43078233	additive	cis	0.31 	6.92 
ENSRNOG00000042569	19	55376978	52183227-56286682	additive	trans	0.31 	6.27 
ENSRNOG00000020736	1	204202317	204188162-204211555	additive	cis	0.31 	9.17 
ENSRNOG00000018379	1	186512332	186432453-186694225	additive	cis	0.31 	10.65 
ENSRNOG00000003905	10	93208296	93205574-93208296	additive	cis	0.31 	13.16 
ENSRNOG00000015763	4	120053276	119428584-120476217	additive	cis	0.31 	10.15 
ENSRNOG00000033301	19	56281970	52322162-56286682	partial-dominant	trans	0.31 	7.18 
ENSRNOG00000005491	7	56100777	55783719-56353828	additive	cis	0.31 	8.12 
ENSRNOG00000000043	14	3258486	472332-7527787	additive	cis	0.31 	6.31 
ENSRNOG00000028879	7	139784660	139206619-140371322	additive	cis	0.31 	6.98 
ENSRNOG00000004262	13	44951910	44091677-44986420	additive	trans	0.30 	6.35 
ENSRNOG00000042426	16	50511228	50266248-51977266	additive	cis	0.30 	6.98 
ENSRNOG00000022429	18	54998182	54799929-55395934	additive	cis	0.30 	7.46 
ENSRNOG00000033693	2	31195979	26042362-34098263	partial-dominant	cis	0.30 	5.52 
ENSRNOG00000006779	4	21370332	21259193-22869010	additive	cis	0.30 	7.21 
ENSRNOG00000017749	19	27484951	25505749-35126431	additive	trans	0.30 	5.76 
ENSRNOG00000037559	6	138139261	137681159-141505783	additive	cis	0.30 	9.77 
ENSRNOG00000006749	7	38398140	37897687-40356009	additive	cis	0.30 	7.35 
ENSRNOG00000027290	18	31823853	27217879-32268506	partial-dominant	cis	0.30 	5.56 
ENSRNOG00000039861	7	7398063	1372486-11240944	additive	trans	0.30 	11.68 
ENSRNOG00000015837	7	137524359	136142295-138320901	additive	cis	0.30 	15.47 
ENSRNOG00000021209	2	191346556	190713613-191619175	additive	cis	0.30 	9.88 
ENSRNOG00000031689	20	650911	385786-3776095	additive	cis	0.29 	11.76 
ENSRNOG00000030813	13	17102204	13184250-32618363	additive	trans	0.29 	14.15 
ENSRNOG00000020862	8	114976502	27899541-115848110	additive	cis	0.29 	6.09 
ENSRNOG00000001352	12	36240118	36089307-36878449	additive	cis	0.29 	29.51 
ENSRNOG00000043345	11	70336587	69938182-71825607	additive	cis	0.29 	10.11 
ENSRNOG00000005515	10	66065571	65512551-69958158	additive	trans	0.29 	5.97 
ENSRNOG00000008964	15	25989240	25655194-25989240	additive	cis	0.29 	6.45 
ENSRNOG00000019152	18	68221645	67997391-68492291	additive	trans	0.29 	5.30 
ENSRNOG00000009638	19	27740344	26891138-29232998	additive	trans	0.29 	7.00 
ENSRNOG00000026848	10	88931354	88931354-89178760	additive	trans	0.29 	7.52 
ENSRNOG00000016470	9	91815319	90290290-92634692	partial-dominant	cis	0.29 	5.99 
ENSRNOG00000006744	6	109284957	108918016-109769401	additive	cis	0.29 	6.64 
ENSRNOG00000013737	2	219387911	218491115-220266445	additive	cis	0.29 	12.91 
ENSRNOG00000018453	13	96837664	96837664-97366991	additive	trans	0.29 	6.33 
ENSRNOG00000014613	2	244014322	243710241-244363630	additive	cis	0.29 	13.62 
ENSRNOG00000007359	3	44720220	43361500-45611551	additive	cis	0.29 	7.34 
ENSRNOG00000005108	14	79353047	79353047-79522892	additive	cis	0.28 	11.57 
ENSRNOG00000015420	3	11666103	9966347-11842641	additive	cis	0.28 	8.11 
ENSRNOG00000008270	10	56691083	55196889-56807685	additive	cis	0.28 	11.17 
ENSRNOG00000013267	5	104223559	104223559-104223559	partial-dominant	trans	0.28 	5.59 
ENSRNOG00000004806	6	1051639	1029950-108767654	additive	cis	0.28 	5.48 
ENSRNOG00000008976	3	168806824	168119535-170175987	additive	cis	0.28 	7.48 
ENSRNOG00000007874	4	150415749	149948909-151468184	additive	cis	0.28 	6.09 
ENSRNOG00000007660	6	99028526	98683129-99825544	additive	cis	0.28 	14.59 
ENSRNOG00000042504	16	19969762	18204912-20387559	additive	cis	0.28 	6.80 
ENSRNOG00000005141	14	89740659	89740659-90181325	additive	cis	0.28 	7.53 
ENSRNOG00000026109	1	94797781	94797781-95661386	additive	cis	0.28 	23.68 
ENSRNOG00000027444	6	72945656	71306109-73106378	additive	cis	0.28 	8.21 
ENSRNOG00000018582	19	40858139	40303168-41800038	additive	cis	0.28 	5.64 
ENSRNOG00000019406	1	79295857	79295857-79509335	additive	cis	0.28 	22.69 
ENSRNOG00000039017	11	57849978	57834225-58166068	additive	cis	0.28 	6.96 
ENSRNOG00000025793	1	180379664	175995372-221838523	additive	cis	0.28 	5.35 
ENSRNOG00000022698	12	40458555	39956316-40799076	additive	cis	0.28 	7.29 
ENSRNOG00000012752	19	791807	8950-995058	additive	cis	0.28 	6.60 
ENSRNOG00000024763	5	167643291	166024671-168098314	additive	trans	0.27 	10.67 
ENSRNOG00000002134	14	5530609	5530609-7515771	additive	cis	0.27 	9.50 
ENSRNOG00000014795	2	6653510	6632135-7517623	additive	cis	0.27 	10.30 
ENSRNOG00000026180	16	69783134	69783134-71127496	additive	cis	0.27 	9.05 
ENSRNOG00000012739	16	69182099	69182099-69254626	additive	cis	0.27 	18.22 
ENSRNOG00000017965	18	64116484	62239770-65010431	additive	cis	0.27 	5.31 
ENSRNOG00000008825	19	10973704	10232919-11020782	partial-dominant	trans	0.27 	5.37 
ENSRNOG00000000464	20	4874458	427465-5592640	additive	cis	0.27 	5.64 
ENSRNOG00000043234	19	27212095	26890601-28877653	additive	trans	0.27 	11.08 
ENSRNOG00000006384	5	57600311	57600311-57770096	additive	cis	0.27 	9.01 
ENSRNOG00000036769	10	95393104	92691157-95779257	additive	cis	0.27 	5.92 
ENSRNOG00000033220	12	36705274	34092348-37422528	additive	cis	0.27 	6.53 
ENSRNOG00000012015	8	64231782	64099464-65178018	additive	cis	0.26 	14.83 
ENSRNOG00000016692	5	77715990	76582678-80058776	additive	cis	0.26 	5.72 
ENSRNOG00000007843	14	5978086	5126025-7515771	additive	trans	0.26 	6.01 
ENSRNOG00000019950	1	207429939	207429939-213118919	additive	cis	0.26 	23.05 
ENSRNOG00000017321	1	263786064	263056562-264799555	additive	cis	0.26 	13.15 
ENSRNOG00000005247	3	4838238	4514344-6351887	additive	cis	0.26 	8.96 
ENSRNOG00000014440	7	118785621	117447021-119870888	additive	cis	0.26 	5.92 
ENSRNOG00000038343	19	56281970	52322162-56490781	additive	trans	0.26 	6.57 
ENSRNOG00000000177	7	11680731	1372486-12408772	additive	cis	0.26 	5.94 
ENSRNOG00000025130	3	107882648	104686945-108347125	additive	cis	0.26 	8.77 
ENSRNOG00000043374	13	52706792	51901212-52736289	additive	cis	0.26 	11.46 
ENSRNOG00000005642	7	56373301	56373301-56980219	additive	cis	0.26 	7.69 
ENSRNOG00000017810	1	193287353	193155767-193417452	additive	cis	0.26 	8.57 
ENSRNOG00000010211	1	180240665	179567253-181920723	additive	trans	0.26 	5.32 
ENSRNOG00000031536	3	139445815	136993759-139448429	additive	cis	0.26 	7.04 
ENSRNOG00000033568	10	15047204	13582671-15685500	additive	cis	0.26 	11.66 
ENSRNOG00000009545	4	105635081	104281811-106410927	additive	cis	0.26 	8.21 
ENSRNOG00000042442	15	32799165	31765696-33180348	additive	trans	0.26 	6.94 
ENSRNOG00000013828	1	200328755	200328755-200328755	additive	cis	0.26 	7.44 
ENSRNOG00000001842	4	184619455	184512472-184838654	additive	cis	0.25 	17.01 
ENSRNOG00000020450	8	114026575	113879489-115166448	additive	cis	0.25 	11.20 
ENSRNOG00000013389	2	36259197	34894037-36901615	additive	cis	0.25 	13.40 
ENSRNOG00000022398	1	220711908	220583068-220832208	additive	cis	0.25 	6.65 
ENSRNOG00000021817	4	149497397	149497397-149705879	additive	cis	0.25 	28.62 
ENSRNOG00000035717	6	144861231	144851593-145212203	additive	trans	0.25 	10.49 
ENSRNOG00000007250	6	95886784	94977635-96020243	additive	cis	0.25 	11.86 
ENSRNOG00000017071	16	18109980	17679006-18799848	additive	cis	0.25 	10.18 
ENSRNOG00000004430	10	108791601	108791601-109885967	additive	cis	0.25 	13.04 
ENSRNOG00000000040	13	69952267	69837203-70534421	additive	cis	0.25 	18.50 
ENSRNOG00000033271	5	70320832	70139284-72368953	additive	cis	0.25 	6.70 
ENSRNOG00000042467	5	127795498	125331451-131400794	additive	cis	0.25 	6.92 
ENSRNOG00000042316	19	56271920	55376978-56490781	additive	trans	0.25 	6.41 
ENSRNOG00000018950	19	41410914	39522720-41427009	additive	cis	0.25 	5.45 
ENSRNOG00000003479	19	26251598	22227707-28003145	additive	cis	0.25 	14.54 
ENSRNOG00000038166	6	108477197	107830684-108798096	additive	cis	0.25 	14.49 
ENSRNOG00000032703	6	19909940	19739507-20266396	additive	cis	0.25 	7.59 
ENSRNOG00000022242	14	17652990	15133180-17653011	additive	cis	0.25 	8.68 
ENSRNOG00000020906	1	208018559	208018559-208612809	additive	cis	0.25 	16.59 
ENSRNOG00000019206	1	185044006	184018586-187622299	additive	cis	0.25 	5.84 
ENSRNOG00000000664	19	14260952	14260952-14446670	additive	cis	0.24 	9.76 
ENSRNOG00000029890	19	56271920	46004777-56490781	partial-dominant	trans	0.24 	5.46 
ENSRNOG00000000524	20	6856144	6823813-8857308	additive	cis	0.24 	8.90 
ENSRNOG00000038657	6	101431779	100148255-103294674	additive	trans	0.24 	10.22 
ENSRNOG00000001236	12	14450636	13559274-14450636	additive	cis	0.24 	9.58 
ENSRNOG00000016399	7	9261942	1372486-12408772	additive	cis	0.24 	5.59 
ENSRNOG00000010733	8	48262437	47019182-48745161	additive	cis	0.24 	6.65 
ENSRNOG00000019729	10	15242839	14889288-15792386	additive	cis	0.24 	7.09 
ENSRNOG00000015636	3	9022823	4520841-9869468	additive	cis	0.24 	8.32 
ENSRNOG00000019339	3	14952358	13699099-20478274	additive	cis	0.24 	8.06 
ENSRNOG00000022609	9	9119079	8791911-10129989	additive	cis	0.24 	10.03 
ENSRNOG00000001339	12	33467307	33023225-34007109	additive	cis	0.24 	6.26 
ENSRNOG00000042882	16	82288328	82169435-85116099	additive	cis	0.24 	6.50 
ENSRNOG00000017475	2	199861137	197492453-200029628	additive	cis	0.24 	10.11 
ENSRNOG00000011649	3	107505054	106709271-107879552	additive	cis	0.24 	5.57 
ENSRNOG00000011379	3	107879552	106760571-107879552	additive	cis	0.24 	9.66 
ENSRNOG00000003100	13	87055111	83081828-88432895	additive	cis	0.24 	5.75 
ENSRNOG00000015381	2	195025287	21239145-197039554	additive	cis	0.24 	5.55 
ENSRNOG00000032138	7	136678893	136138756-139120946	additive	cis	0.24 	10.34 
ENSRNOG00000016038	1	196699939	196699939-196805125	additive	cis	0.24 	12.38 
ENSRNOG00000005015	10	57656071	57023600-67915930	additive	cis	0.24 	5.99 
ENSRNOG00000007784	15	34558666	34558666-34558666	additive	trans	0.24 	5.93 
ENSRNOG00000005177	13	72469804	72469804-72811940	additive	cis	0.24 	9.81 
ENSRNOG00000019846	14	6086499	5189958-7024569	additive	trans	0.24 	5.38 
ENSRNOG00000033450	3	72815491	71560699-74894895	additive	cis	0.23 	7.61 
ENSRNOG00000023007	8	110793887	110266416-111234847	additive	cis	0.23 	7.93 
ENSRNOG00000004972	14	89627211	89209092-89730461	additive	cis	0.23 	5.60 
ENSRNOG00000000748	3	133129055	132376564-133177826	additive	trans	0.23 	5.52 
ENSRNOG00000022032	14	5313455	3330715-6260213	additive	cis	0.23 	11.90 
ENSRNOG00000021471	19	56281970	52183227-56286682	additive	trans	0.23 	5.82 
ENSRNOG00000011595	8	64035481	64012499-64046549	additive	cis	0.23 	21.44 
ENSRNOG00000019698	16	19144351	18989910-23145283	additive	cis	0.23 	12.80 
ENSRNOG00000004710	6	21815888	21502283-21863958	additive	trans	0.23 	5.32 
ENSRNOG00000018403	9	93189297	89310543-93299139	additive	cis	0.23 	5.75 
ENSRNOG00000023508	6	28385329	28385329-28446969	additive	cis	0.23 	6.38 
ENSRNOG00000019794	1	164086534	159021510-199626363	additive	cis	0.23 	6.59 
ENSRNOG00000032246	1	177942229	176279989-181031928	additive	cis	0.23 	7.92 
ENSRNOG00000026848	7	96233483	27492030-122873670	additive	trans	0.23 	5.36 
ENSRNOG00000016229	9	9312435	8834018-9539308	additive	cis	0.23 	9.07 
ENSRNOG00000026848	13	60318754	43276318-62417153	additive	trans	0.22 	6.09 
ENSRNOG00000010241	5	128315691	127853476-128502117	additive	cis	0.22 	7.71 
ENSRNOG00000007418	13	48483837	47156167-48923337	additive	cis	0.22 	7.18 
ENSRNOG00000043443	19	56281970	52221969-56286682	additive	trans	0.22 	5.76 
ENSRNOG00000008784	7	138717575	134882013-139120946	additive	trans	0.22 	6.77 
ENSRNOG00000033809	8	115800320	115431127-115811714	additive	cis	0.22 	17.31 
ENSRNOG00000005287	6	128968700	128950247-129529286	additive	cis	0.22 	6.55 
ENSRNOG00000002546	14	17830952	15575907-19860956	additive	cis	0.22 	5.94 
ENSRNOG00000021380	10	105431486	105177863-106357577	additive	cis	0.22 	5.70 
ENSRNOG00000023098	6	86917528	86075602-88789776	additive	cis	0.22 	5.66 
ENSRNOG00000009290	3	63096832	62112936-64827128	additive	cis	0.22 	7.97 
ENSRNOG00000014952	1	245835955	242335432-245909820	additive	cis	0.22 	6.49 
ENSRNOG00000010731	16	40525313	39400114-41466812	additive	cis	0.22 	14.40 
ENSRNOG00000015260	2	244119341	244039179-244421129	additive	cis	0.22 	20.31 
ENSRNOG00000000464	9	58580029	57904437-59522713	additive	trans	0.22 	5.96 
ENSRNOG00000015696	3	144850119	144610631-145041386	additive	cis	0.22 	7.95 
ENSRNOG00000005632	4	136328779	134482142-136372594	additive	cis	0.22 	5.77 
ENSRNOG00000023280	9	59542486	57583196-60110247	additive	cis	0.22 	5.43 
ENSRNOG00000017528	5	167692177	167200755-168230699	additive	cis	0.21 	9.61 
ENSRNOG00000013969	1	19093867	19093867-19408182	additive	trans	0.21 	5.57 
ENSRNOG00000017621	1	185447781	184625437-186512332	additive	cis	0.21 	12.93 
ENSRNOG00000028628	13	66552179	66167690-66711902	additive	trans	0.21 	5.96 
ENSRNOG00000015007	5	171836014	171011819-172594699	additive	cis	0.21 	7.72 
ENSRNOG00000009313	14	81257294	81257294-81268882	additive	cis	0.21 	18.69 
ENSRNOG00000005705	6	1879822	1695146-1985332	additive	cis	0.21 	6.59 
ENSRNOG00000011652	3	114159306	113941485-114789785	additive	cis	0.21 	41.35 
ENSRNOG00000042359	2	250838628	250838628-251052669	additive	cis	0.21 	18.70 
ENSRNOG00000012760	2	182834729	181913926-185403372	additive	cis	0.21 	9.00 
ENSRNOG00000031993	7	1945926	1582034-2228122	additive	cis	0.21 	12.94 
ENSRNOG00000029889	2	246113947	241342644-248218673	additive	trans	0.21 	5.30 
ENSRNOG00000029957	1	57675697	56680561-59807692	additive	cis	0.21 	9.66 
ENSRNOG00000012035	4	106787753	104351061-107165512	additive	cis	0.21 	5.90 
ENSRNOG00000022595	1	111600926	110202073-117754060	additive	trans	0.20 	8.86 
ENSRNOG00000016273	4	120537495	120505396-121311702	additive	cis	0.20 	16.34 
ENSRNOG00000015848	4	183334482	182513446-184503483	additive	cis	0.20 	6.88 
ENSRNOG00000011227	6	138129911	137027129-138348391	additive	trans	0.20 	6.27 
ENSRNOG00000036416	6	113272768	113272336-115259065	additive	trans	0.20 	6.04 
ENSRNOG00000004424	13	47271748	46761242-47682648	additive	cis	0.20 	9.56 
ENSRNOG00000017836	9	9282009	8747035-10129989	additive	cis	0.20 	8.92 
ENSRNOG00000002618	13	65698131	65580037-66111370	additive	cis	0.20 	6.20 
ENSRNOG00000038999	20	4872732	4867472-4874087	additive	cis	0.20 	18.06 
ENSRNOG00000000955	12	8367875	8367875-8721799	additive	cis	0.20 	12.93 
