trait	chr	pos	CI_logP	eQTL_Type	cis_trans	logP_AD_A	logP_AD
UTR01_0068_B06	2	157613113	15981321-157888980	additive	NA	0.14 	4.90 
gnl.UG.Ssc.S29979418	5	46295477	46295477-46295477	additive	NA	0.14 	4.87 
gnl.UG.Ssc.S35166455	11	35711774	35711774-35711774	additive	trans	0.14 	6.86 
gnl.UG.Ssc.S40506575	9	43488001	41091488-44898655	additive	cis	0.14 	7.76 
gnl.UG.Ssc.S26725714	13	66727087	66727087-82620476	additive	NA	0.14 	7.54 
gnl.UG.Ssc.S23213549	13	103171133	86386098-104569731	additive	trans	0.14 	7.82 
gnl.UG.Ssc.S29984112	14	83590895	80626307-87955295	additive	NA	0.14 	12.49 
gnl.UG.Ssc.S6014656	2	67468455	67468455-67468455	additive	NA	0.14 	7.15 
gnl.UG.Ssc.S18551209	2	8943379	6254385-8943379	additive	NA	0.14 	7.59 
gnl.UG.Ssc.S35169168	1	311027658	123334366-311027658	additive	NA	0.14 	4.54 
gnl.UG.Ssc.S40209535	15	116461585	116461585-116461585	additive	trans	0.14 	9.93 
gnl.UG.Ssc.S40482782	6	53526888	36220940-71914783	additive	NA	0.14 	7.39 
gnl.UG.Ssc.S35164179	10	11794253	11694257-11794253	additive	NA	0.14 	5.79 
gnl.UG.Ssc.S35172002	14	25827598	25501095-28702209	additive	NA	0.14 	10.87 
gnl.UG.Ssc.S35172232	13	32263837	31119717-36240525	additive	NA	0.14 	33.76 
gnl.UG.Ssc.S6666019	2	44805085	21834717-52013286	additive	cis	0.14 	4.98 
gnl.UG.Ssc.S21579717	10	23611524	23611524-23611524	additive	NA	0.14 	6.37 
gnl.UG.Ssc.S50209819	10	25845373	25845373-25845373	additive	NA	0.14 	5.94 
gnl.UG.Ssc.S40523545	1	176231881	168692866-176231881	additive	NA	0.14 	8.72 
gnl.UG.Ssc.S46879526	9	24626627	24626627-24626627	additive	trans	0.14 	13.37 
gnl.UG.Ssc.S35168350	2	7693503	7693503-7693503	additive	NA	0.14 	6.43 
gnl.UG.Ssc.S46879725	4	77362889	69216952-78717398	additive	cis	0.14 	13.38 
gnl.UG.Ssc.S35173523	2	57794067	43370780-161880071	additive	trans	0.14 	6.17 
gnl.UG.Ssc.S40154325	3	3118516	3118516-3118516	additive	trans	0.14 	19.71 
gnl.UG.Ssc.S40046256	1	24363638	24363638-253606941	additive	trans	0.14 	5.09 
gnl.UG.Ssc.S40090243	5	34238346	29707588-109793126	additive	NA	0.14 	5.40 
gnl.UG.Ssc.S35172882	8	88011897	88011897-88011897	additive	NA	0.14 	11.16 
gnl.UG.Ssc.S17515106	13	148503525	141170243-150082135	additive	cis	0.14 	12.43 
DCI01_0082_B09	17	7367033	1018025-34952097	additive	NA	0.14 	4.70 
gnl.UG.Ssc.S35170540	9	22198816	22198816-22198816	additive	NA	0.14 	11.94 
THY01_0047_C03	4	138475230	138277376-138475230	additive	trans	0.14 	12.72 
MLTL1_0032_A01	5	18335262	18335262-18335262	additive	trans	0.14 	4.97 
gnl.UG.Ssc.S18378067	6	91416381	22460362-137614146	additive	NA	0.14 	4.51 
gnl.UG.Ssc.S46881240	1	295017152	295017152-301515839	additive	cis	0.14 	12.91 
gnl.UG.Ssc.S35170330	1	16505961	16505961-16505961	additive	trans	0.14 	7.13 
LVR01_0062_H04	8	88011897	88011897-88011897	additive	trans	0.14 	13.19 
gnl.UG.Ssc.S35164848	9	99696758	99696758-99696758	additive	trans	0.14 	21.05 
THY01_0120_H04	1	293777992	286166429-314869351	additive	trans	0.14 	10.41 
OVR01_0009_D08	2	5984348	5984348-5984348	additive	cis	0.14 	13.55 
gnl.UG.Ssc.S23764351	10	9818909	9818909-9818909	additive	NA	0.14 	6.49 
gnl.UG.Ssc.S22276686	1	287348708	287348708-287348708	additive	NA	0.14 	6.86 
SPL01_0093_B07	3	30781487	20967227-34294030	additive	trans	0.14 	9.00 
gnl.UG.Ssc.S18551801	1	305901616	13860547-307629453	additive	NA	0.14 	4.50 
LVRM1_0040_E12	13	205765649	205765649-205765649	additive	trans	0.14 	6.66 
OVRM1_0220_H08	9	62792510	55700998-62792510	additive	trans	0.14 	7.54 
gnl.UG.Ssc.S17527075	12	7675780	460221-15720339	additive	trans	0.14 	6.12 
OVR01_0057_F01	15	19903758	16341421-21563784	additive	cis	0.14 	10.69 
LVR01_0045_A01	12	12494464	10288716-12494464	additive	NA	0.14 	11.75 
SMG01_0056_D09	13	9829000	6033694-14696851	additive	trans	0.14 	4.82 
gnl.UG.Ssc.S35174096	5	64282692	39176750-78429607	additive	NA	0.14 	5.60 
gnl.UG.Ssc.S23701107	15	143987209	15567745-143987209	additive	NA	0.14 	4.83 
gnl.UG.Ssc.S29989773	6	53833374	53833374-53833374	additive	NA	0.14 	7.87 
gnl.UG.Ssc.S31118802	1	299432157	299432157-299578776	additive	cis	0.14 	8.81 
gnl.UG.Ssc.S35172591	8	77104328	77104328-77104328	additive	NA	0.14 	5.88 
gnl.UG.Ssc.S39806347	4	63982652	63982652-63982652	additive	NA	0.14 	12.06 
gnl.UG.Ssc.S35169699	4	107006268	107006268-107006268	additive	trans	0.14 	7.34 
LVRM1_0130_D11	13	37503778	29267340-46448421	additive	cis	0.13 	7.04 
gnl.UG.Ssc.S35166373	4	103369581	103369581-103772294	additive	cis	0.13 	22.20 
gnl.UG.Ssc.S46876082	17	26046997	16755683-29553924	additive	trans	0.13 	6.95 
gnl.UG.Ssc.S35165694	7	59479735	53604489-134631753	additive	cis	0.13 	11.67 
gnl.UG.Ssc.S6076282	10	27053654	27053654-68087317	additive	trans	0.13 	4.88 
gnl.UG.Ssc.S23689681	12	46778571	46575187-48842443	additive	NA	0.13 	6.94 
gnl.UG.Ssc.S23213142	5	62627302	27069069-65613648	additive	trans	0.13 	5.58 
gnl.UG.Ssc.S35169193	14	79607330	72751685-80441880	additive	cis	0.13 	9.62 
gnl.UG.Ssc.S35169093	6	115986189	103690530-121629084	additive	trans	0.13 	8.50 
gnl.UG.Ssc.S26735529	4	70152585	20627774-74555814	additive	trans	0.13 	6.53 
gnl.UG.Ssc.S31107413	3	82066148	37370647-96421756	additive	trans	0.13 	4.75 
gnl.UG.Ssc.S6666248	14	50056408	41159003-69274225	additive	NA	0.13 	6.21 
gnl.UG.Ssc.S35164404	3	26537702	11304443-47511486	additive	trans	0.13 	6.10 
gnl.UG.Ssc.S39849509	3	13304570	13304570-13304570	additive	NA	0.13 	4.96 
gnl.UG.Ssc.S26716952	13	89462040	80063897-97001113	additive	NA	0.13 	7.87 
gnl.UG.Ssc.S35173026	14	55466479	46536533-58206487	additive	cis	0.13 	19.29 
gnl.UG.Ssc.S6090505	17	64366946	64366946-64366946	additive	NA	0.13 	4.91 
gnl.UG.Ssc.S19546291	9	39183000	39183000-41771312	additive	NA	0.13 	11.43 
gnl.UG.Ssc.S35170442	1	94259519	7487678-308427948	additive	trans	0.13 	4.80 
TCH01_0022_A07	9	48622988	48622988-48622988	additive	NA	0.13 	4.63 
AMP01_0032_C12	14	149118768	65915283-153786761	additive	NA	0.13 	5.02 
gnl.UG.Ssc.S35165366	14	143578253	142827774-144211805	additive	cis	0.13 	7.45 
gnl.UG.Ssc.S29978504	1	148011932	35569792-311725388	additive	trans	0.13 	6.27 
gnl.UG.Ssc.S46878322	7	56752313	55878376-60239151	additive	cis	0.13 	8.19 
gnl.UG.Ssc.S35174184	1	223868174	223868174-223868174	additive	trans	0.13 	8.57 
gnl.UG.Ssc.S40350735	7	131372453	129898714-131372453	additive	NA	0.13 	13.92 
gnl.UG.Ssc.S35167507	4	61934914	46040879-122502076	additive	NA	0.13 	5.78 
gnl.UG.Ssc.S35171357	10	175359	175359-241937	additive	NA	0.13 	12.10 
gnl.UG.Ssc.S26718660	11	22707270	22571778-25080131	additive	cis	0.13 	19.70 
MLTL1_0074_F07	14	7718162	4635326-13324630	additive	NA	0.13 	5.30 
gnl.UG.Ssc.S35172166	1	300581613	300581613-300581613	additive	trans	0.13 	7.48 
gnl.UG.Ssc.S18553029	7	13716604	11837190-15854705	additive	NA	0.13 	12.82 
gnl.UG.Ssc.S35166348	5	46295477	46295477-46295477	additive	NA	0.13 	4.92 
gnl.UG.Ssc.S41578632	7	43829355	33032424-43829355	additive	cis	0.13 	13.51 
gnl.UG.Ssc.S35174072	10	150115	120016-241937	additive	trans	0.13 	4.70 
gnl.UG.Ssc.S18547346	17	11718630	11718630-11718630	additive	NA	0.13 	6.78 
LVRM1_0050_B11	7	104914125	13785020-109330277	additive	trans	0.13 	4.69 
gnl.UG.Ssc.S35173603	16	81291053	71870260-82115382	additive	NA	0.13 	4.61 
gnl.UG.Ssc.S18546944	9	2305353	1402464-2316451	additive	cis	0.13 	7.89 
SPL01_0027_H09	17	3681417	3681417-3681417	additive	trans	0.13 	4.74 
TCH01_0060_G08	9	9135517	9135517-11623495	additive	cis	0.13 	11.48 
gnl.UG.Ssc.S35165099	14	68754938	68754938-68754938	additive	NA	0.13 	5.64 
gnl.UG.Ssc.S5983468	5	23079108	20495524-34728096	additive	cis	0.13 	6.97 
gnl.UG.Ssc.S5983468	1	143720476	143720476-143720476	additive	trans	0.13 	6.97 
MLTL1_0042_A01	2	32726654	32726654-33605332	additive	NA	0.13 	17.49 
TCH01_0095_B02	9	129626	129626-129626	additive	NA	0.13 	5.01 
gnl.UG.Ssc.S40171664	2	43985424	42708543-82276435	additive	NA	0.13 	9.36 
gnl.UG.Ssc.S35167834	2	6552956	6552956-6552956	additive	NA	0.13 	24.32 
gnl.UG.Ssc.S21561077	14	143692880	143692880-143776639	additive	NA	0.13 	5.63 
gnl.UG.Ssc.S35169239	8	88011897	88011897-88011897	additive	trans	0.13 	15.38 
gnl.UG.Ssc.S19546121	8	9080127	7572790-14577695	additive	cis	0.13 	8.23 
gnl.UG.Ssc.S39780069	9	47477722	47477722-47477722	additive	trans	0.13 	5.27 
gnl.UG.Ssc.S35169590	14	62339756	60260097-64746711	additive	cis	0.13 	15.48 
gnl.UG.Ssc.S39810276	11	24080786	12175996-55975611	additive	NA	0.13 	4.64 
gnl.UG.Ssc.S19542004	15	154128951	154128951-154128951	additive	cis	0.13 	10.71 
gnl.UG.Ssc.S35169877	1	307934149	307934149-307934149	additive	NA	0.13 	12.75 
gnl.UG.Ssc.S16767580	8	144851888	143297506-148081003	additive	NA	0.13 	7.63 
gnl.UG.Ssc.S40152399	5	1046890	961240-83293808	additive	NA	0.13 	4.71 
gnl.UG.Ssc.S40169022	10	70669410	70020888-75032828	additive	NA	0.13 	4.93 
gnl.UG.Ssc.S35168548	2	67468455	67468455-67468455	additive	NA	0.13 	11.45 
gnl.UG.Ssc.S40187428	3	72377099	61828380-77889376	additive	NA	0.13 	8.58 
gnl.UG.Ssc.S23691210	6	53001243	53001243-60697555	additive	NA	0.13 	5.94 
gnl.UG.Ssc.S18556320	9	137452669	136170919-139005603	additive	NA	0.13 	6.10 
gnl.UG.Ssc.S35169081	12	14208800	11110842-26022727	additive	trans	0.13 	5.24 
gnl.UG.Ssc.S17514565	12	1656436	1656436-4023053	additive	trans	0.13 	6.94 
OVRM1_0150_E07	18	60537055	54644105-60537055	additive	trans	0.13 	14.43 
gnl.UG.Ssc.S6063403	6	130466117	128659764-132543418	additive	trans	0.13 	12.19 
gnl.UG.Ssc.S18381775	14	47654685	33673401-60291322	additive	trans	0.13 	7.82 
gnl.UG.Ssc.S40215755	1	16097672	16097672-16097672	additive	NA	0.13 	13.88 
gnl.UG.Ssc.S18282557	12	62729730	62729730-62729730	additive	NA	0.13 	5.04 
PTG01_0101_E04	10	25845373	25845373-25845373	additive	trans	0.13 	12.60 
gnl.UG.Ssc.S23761911	11	12061139	7552834-12388830	additive	trans	0.13 	4.64 
gnl.UG.Ssc.S40048956	11	12207142	10275504-13579315	additive	NA	0.13 	19.44 
gnl.UG.Ssc.S26720583	1	300615163	300615163-300615163	additive	NA	0.13 	5.27 
gnl.UG.Ssc.S46878715	6	37163254	37163254-37163254	additive	trans	0.13 	4.68 
gnl.UG.Ssc.S39983911	9	32210167	29982654-35612194	additive	NA	0.13 	5.52 
SPL01_0088_H04	6	27517161	27517161-29314849	additive	trans	0.13 	8.01 
gnl.UG.Ssc.S40442636	1	277137616	275120465-279249080	additive	NA	0.13 	17.69 
gnl.UG.Ssc.S18554952	11	3458939	2686928-46473275	additive	cis	0.13 	5.00 
LVRM1_0151_D12	2	52013286	18727621-133081899	additive	trans	0.13 	5.48 
ADR01_0049_A12	14	11622365	11622365-11622365	additive	trans	0.13 	4.98 
gnl.UG.Ssc.S39991834	13	28393558	27447736-31572374	additive	cis	0.13 	7.76 
gnl.UG.Ssc.S40273708	6	86017603	83524728-91183206	additive	NA	0.13 	11.40 
SPL01_0008_D02	13	14816133	14816133-14816133	additive	NA	0.13 	8.21 
gnl.UG.Ssc.S46880177	15	89328341	39986267-89328341	additive	trans	0.13 	6.92 
gnl.UG.Ssc.S35171110	6	103720505	93287207-113074700	additive	trans	0.13 	4.56 
gnl.UG.Ssc.S35167317	6	143767111	26259301-155340996	additive	cis	0.13 	5.39 
gnl.UG.Ssc.S19541281	5	6298609	3813901-6298609	additive	trans	0.13 	5.83 
ADR01_0090_A05	6	82315974	73672635-91261800	additive	NA	0.13 	9.03 
gnl.UG.Ssc.S35172620	18	53659823	53596037-58317336	additive	trans	0.13 	8.76 
gnl.UG.Ssc.S35722693	6	133743176	65885300-141219751	additive	trans	0.13 	4.50 
gnl.UG.Ssc.S35171229	5	67510148	10674759-69275632	additive	NA	0.13 	4.81 
gnl.UG.Ssc.S16766136	16	51935396	45648703-59516670	additive	trans	0.13 	6.13 
gnl.UG.Ssc.S35168800	2	73076347	43617751-125624966	additive	NA	0.13 	5.32 
gnl.UG.Ssc.S17524503	5	65292056	64151037-65613648	additive	cis	0.13 	10.04 
gnl.UG.Ssc.S35167556	1	265169337	265169337-274229897	additive	NA	0.13 	12.24 
AMP01_0056_A02	13	172999223	785080-191280771	additive	trans	0.13 	4.76 
gnl.UG.Ssc.S46878647	7	89666743	39816243-98629677	additive	trans	0.13 	6.33 
gnl.UG.Ssc.S35166869	5	90968236	34095144-90968236	additive	NA	0.13 	4.57 
gnl.UG.Ssc.S35171017	8	88011897	88011897-88011897	additive	NA	0.12 	26.83 
gnl.UG.Ssc.S35173077	12	3852901	2118343-6269592	additive	NA	0.12 	9.71 
LNG01_0008_E09	17	44369566	29964161-61600389	additive	trans	0.12 	4.63 
gnl.UG.Ssc.S35165354	8	1555388	924576-6743977	additive	NA	0.12 	6.07 
gnl.UG.Ssc.S17518211	8	64355935	38972975-84299259	additive	NA	0.12 	5.18 
gnl.UG.Ssc.S31124732	6	40718365	40718365-40718365	additive	trans	0.12 	6.38 
gnl.UG.Ssc.S17526964	7	27841549	15799398-134562880	additive	NA	0.12 	5.82 
gnl.UG.Ssc.S23689658	6	74620470	67498942-79924228	additive	trans	0.12 	6.89 
gnl.UG.Ssc.S6057332	2	2834221	963130-136861974	additive	NA	0.12 	4.52 
gnl.UG.Ssc.S35165093	12	26036436	21057842-34569946	additive	cis	0.12 	5.72 
BKFL1_0079_D11	12	47495951	47495951-47495951	additive	trans	0.12 	4.98 
gnl.UG.Ssc.S15238694	6	37163254	37163254-37779571	additive	NA	0.12 	5.94 
OVRM1_0059_B09	5	39176750	30362120-39505482	additive	trans	0.12 	7.03 
gnl.UG.Ssc.S46877072	14	77050539	55625864-93743604	additive	trans	0.12 	5.16 
gnl.UG.Ssc.S40438408	12	5481852	5481852-5481852	additive	trans	0.12 	6.98 
gnl.UG.Ssc.S39963999	2	157246404	153079388-157246404	additive	NA	0.12 	8.47 
gnl.UG.Ssc.S35172885	14	68754938	455422-68754938	additive	NA	0.12 	5.00 
gnl.UG.Ssc.S35169084	6	14947951	14947951-14947951	additive	NA	0.12 	10.05 
OVR01_0045_G03	3	78297058	58240635-83943514	additive	trans	0.12 	6.35 
gnl.UG.Ssc.S18557371	13	31650967	27793745-94569955	additive	cis	0.12 	5.35 
gnl.UG.Ssc.S31105209	8	109757522	85904467-118421256	additive	NA	0.12 	5.53 
gnl.UG.Ssc.S18557265	1	106010779	106010779-106010779	additive	NA	0.12 	5.86 
gnl.UG.Ssc.S18547983	2	154472000	21738403-155409076	additive	NA	0.12 	5.01 
gnl.UG.Ssc.S35174022	12	2118343	2118343-2118343	additive	NA	0.12 	12.45 
gnl.UG.Ssc.S35172789	10	14942611	14519759-14942611	additive	cis	0.12 	18.84 
gnl.UG.Ssc.S23689681	18	125785	125785-132362	additive	NA	0.12 	5.07 
MLN01_0069_F02	6	67214075	41297686-68706933	additive	trans	0.12 	4.90 
AMP01_0032_D04	17	6267307	6267307-6303977	additive	cis	0.12 	22.59 
gnl.UG.Ssc.S35168340	1	302623080	302398792-302623080	additive	trans	0.12 	11.35 
gnl.UG.Ssc.S35165099	1	309125803	308971674-309125803	additive	NA	0.12 	7.12 
gnl.UG.Ssc.S46879149	5	66243536	66243536-66243536	additive	cis	0.12 	27.39 
OVR01_0059_G10	17	3681417	3681417-3681417	additive	NA	0.12 	5.58 
gnl.UG.Ssc.S18387506	13	146804590	146804590-156938366	additive	NA	0.12 	4.54 
gnl.UG.Ssc.S35336979	3	3811821	715273-4519632	additive	NA	0.12 	5.86 
gnl.UG.Ssc.S35169491	13	207397814	199803038-210579847	additive	NA	0.12 	4.65 
gnl.UG.Ssc.S19546484	16	25549329	22265352-69042784	additive	trans	0.12 	4.66 
gnl.UG.Ssc.S40091470	8	18689159	15231330-30869417	additive	NA	0.12 	4.54 
gnl.UG.Ssc.S35174300	15	65014590	49845075-156124394	additive	trans	0.12 	4.56 
DCI01_0065_E10	15	42411616	42411616-42411616	additive	trans	0.12 	14.90 
LVRM1_0108_A03	1	122279420	121128221-145020686	additive	trans	0.12 	6.61 
gnl.UG.Ssc.S35165453	6	61590496	2508249-119723888	additive	trans	0.12 	4.52 
gnl.UG.Ssc.S35173520	13	217671803	216377853-217671803	additive	trans	0.12 	20.65 
gnl.UG.Ssc.S46877428	14	9291120	9291120-9291120	additive	cis	0.12 	21.64 
gnl.UG.Ssc.S15238694	7	74030057	71050477-81035442	additive	NA	0.12 	11.11 
gnl.UG.Ssc.S18549491	9	144006070	142232369-147548267	additive	cis	0.12 	7.71 
gnl.UG.Ssc.S20116285	16	78238505	78001888-78887907	additive	NA	0.12 	12.02 
gnl.UG.Ssc.S18384386	5	10491962	9406371-110381981	additive	NA	0.12 	6.31 
gnl.UG.Ssc.S35168575	1	16505961	16505961-16505961	additive	NA	0.12 	7.84 
gnl.UG.Ssc.S26722901	1	276869393	259090084-276869393	additive	NA	0.12 	10.08 
gnl.UG.Ssc.S26648675	3	23406143	23406143-25450883	additive	NA	0.12 	14.40 
gnl.UG.Ssc.S18549062	13	142769500	118575955-170194745	additive	NA	0.12 	6.78 
gnl.UG.Ssc.S19543533	1	85499603	62518317-216108605	additive	cis	0.12 	6.14 
gnl.UG.Ssc.S31102746	11	37805603	37797352-37805603	additive	NA	0.12 	6.63 
gnl.UG.Ssc.S23212861	6	7390710	7390710-7390710	additive	NA	0.12 	26.01 
gnl.UG.Ssc.S40386637	15	46072177	32083260-46072177	additive	NA	0.12 	5.35 
gnl.UG.Ssc.S35173303	6	150417149	144631809-157734339	additive	trans	0.12 	6.31 
gnl.UG.Ssc.S40174573	1	106010779	106010779-106010779	additive	NA	0.12 	8.23 
OVRM1_0071_C05	12	3405234	1289850-7033158	additive	NA	0.12 	10.98 
gnl.UG.Ssc.S35168589	3	8779749	5206806-9548495	additive	NA	0.12 	14.27 
gnl.UG.Ssc.S17524983	18	36540809	36540809-36540809	additive	trans	0.12 	7.51 
gnl.UG.Ssc.S18272639	7	111370919	21815831-123169296	additive	NA	0.12 	4.73 
gnl.UG.Ssc.S40411000	15	124152302	89953222-132129168	additive	NA	0.12 	4.53 
OVRM1_0018_G01	10	25845373	25845373-25845373	additive	NA	0.12 	12.46 
UTR01_0064_F01	3	23241425	15346560-92786470	additive	trans	0.12 	6.04 
gnl.UG.Ssc.S23213155	10	35610217	35564986-38655801	additive	trans	0.12 	7.43 
MLN01_0075_H11	9	13060770	7273496-49880379	additive	trans	0.12 	4.96 
gnl.UG.Ssc.S20959413	5	46295477	46295477-46295477	additive	NA	0.12 	19.11 
gnl.UG.Ssc.S40431734	14	11622365	11622365-11622365	additive	NA	0.12 	4.98 
gnl.UG.Ssc.S18360212	11	10275504	4870206-19666266	additive	NA	0.12 	8.03 
SKNB1_0075_C05	2	26235217	26235217-76037122	additive	NA	0.12 	5.40 
gnl.UG.Ssc.S23213131	10	10793568	7941366-70144318	additive	trans	0.12 	4.51 
gnl.UG.Ssc.S35170093	9	31242020	31242020-31242020	additive	trans	0.12 	8.42 
gnl.UG.Ssc.S26716543	18	50741383	49892651-54367433	additive	NA	0.12 	8.66 
gnl.UG.Ssc.S26714441	7	54395194	48355235-134275238	additive	NA	0.12 	7.08 
gnl.UG.Ssc.S46877101	14	141710209	136847227-145393548	additive	cis	0.12 	5.99 
gnl.UG.Ssc.S16513588	13	1466552	1466552-1466552	additive	NA	0.12 	37.59 
gnl.UG.Ssc.S40562082	16	23629760	23629760-23629760	additive	NA	0.12 	14.04 
gnl.UG.Ssc.S46877094	14	140388947	140098930-142222520	additive	cis	0.12 	8.14 
gnl.UG.Ssc.S23768019	11	1000228	307678-4198596	additive	NA	0.12 	10.96 
gnl.UG.Ssc.S20116738	14	12229929	12229929-12229929	additive	cis	0.12 	27.93 
MLTL1_0006_E10	4	88437516	87138134-93118487	additive	cis	0.12 	9.27 
gnl.UG.Ssc.S18383442	5	34580124	28664273-39505482	additive	NA	0.12 	13.65 
AMP01_0021_F05	14	108907175	99936028-109718042	additive	cis	0.12 	5.00 
gnl.UG.Ssc.S35166148	1	163684754	163541848-163684754	additive	NA	0.12 	18.01 
gnl.UG.Ssc.S23213521	13	140107787	138212437-177999254	additive	NA	0.12 	7.46 
gnl.UG.Ssc.S35167959	5	83786721	83786721-83786721	additive	trans	0.12 	5.01 
gnl.UG.Ssc.S6666744	6	142803333	142803333-142803333	additive	trans	0.12 	45.62 
gnl.UG.Ssc.S18383260	11	86197270	84687502-86425847	additive	NA	0.12 	5.37 
gnl.UG.Ssc.S35167898	15	70646420	70535343-89915336	additive	NA	0.12 	10.52 
gnl.UG.Ssc.S18266615	4	10686153	10686153-105251553	additive	trans	0.12 	5.43 
gnl.UG.Ssc.S52535121	5	68832289	20111599-69333042	additive	trans	0.12 	4.73 
gnl.UG.Ssc.S17517581	15	62909548	29322127-90992066	additive	cis	0.12 	4.56 
gnl.UG.Ssc.S35167692	1	39592558	33804712-48045213	additive	NA	0.12 	11.86 
gnl.UG.Ssc.S19542331	9	11547115	2316451-86869637	additive	trans	0.12 	4.77 
HTMT1_0081_B03	2	81675738	42885672-91076410	additive	cis	0.12 	7.61 
gnl.UG.Ssc.S18279427	2	59306764	50676509-88631882	additive	NA	0.12 	5.57 
gnl.UG.Ssc.S6032749	7	18892726	18892726-24296167	additive	NA	0.12 	5.36 
gnl.UG.Ssc.S35170956	6	75151427	68324257-85495486	additive	cis	0.12 	6.17 
gnl.UG.Ssc.S35170461	15	150155206	150155206-150155206	additive	NA	0.12 	5.81 
gnl.UG.Ssc.S35169280	3	19164312	19164312-19164312	additive	trans	0.12 	12.32 
SMG01_0030_A01	1	308971674	104709048-309125803	additive	trans	0.12 	4.73 
gnl.UG.Ssc.S23213583	7	52587993	52587993-55260463	additive	trans	0.12 	4.97 
gnl.UG.Ssc.S35172289	3	13304570	13304570-13304570	additive	NA	0.12 	5.14 
gnl.UG.Ssc.S16517929	17	6267307	6267307-6267307	additive	NA	0.12 	15.36 
OVR01_0059_G10	3	33818991	20314022-35354225	additive	NA	0.12 	6.84 
gnl.UG.Ssc.S16767870	1	45930296	38466828-47165930	additive	NA	0.12 	9.56 
gnl.UG.Ssc.S35164275	17	41888162	41888162-41888162	additive	NA	0.12 	15.52 
gnl.UG.Ssc.S35166526	13	131123229	131123229-131655812	additive	cis	0.12 	9.12 
gnl.UG.Ssc.S6082069	13	145300325	140769675-150082135	additive	NA	0.12 	10.79 
gnl.UG.Ssc.S23213423	9	31242020	31242020-31242020	additive	trans	0.12 	5.65 
gnl.UG.Ssc.S35173710	6	75138271	61004887-121719959	additive	trans	0.11 	5.38 
gnl.UG.Ssc.S23695825	15	32868982	32445995-33407774	additive	NA	0.11 	17.71 
gnl.UG.Ssc.S18556316	1	101903535	101903535-101903535	additive	NA	0.11 	12.84 
gnl.UG.Ssc.S35172699	14	143692880	143692880-143776639	additive	NA	0.11 	4.65 
gnl.UG.Ssc.S40357605	12	23116412	23098604-24680337	additive	NA	0.11 	14.25 
gnl.UG.Ssc.S17513694	15	133534807	125288979-133534807	additive	NA	0.11 	10.25 
gnl.UG.Ssc.S26710848	15	136181273	134156879-136814861	additive	NA	0.11 	7.98 
gnl.UG.Ssc.S35164281	8	45750461	45750461-45750461	additive	NA	0.11 	6.40 
gnl.UG.Ssc.S26651486	10	6354	6354-223443	additive	trans	0.11 	5.64 
gnl.UG.Ssc.S46878702	11	79182748	74311414-81175288	additive	trans	0.11 	4.79 
gnl.UG.Ssc.S40198313	3	110186027	110186027-110186027	additive	NA	0.11 	22.00 
gnl.UG.Ssc.S32393758	14	144191695	142874271-145075471	additive	NA	0.11 	5.25 
gnl.UG.Ssc.S35168575	6	26404353	17455230-26404353	additive	NA	0.11 	20.48 
gnl.UG.Ssc.S17518409	15	152240934	152173821-152240934	additive	trans	0.11 	11.22 
gnl.UG.Ssc.S31104023	13	161593126	161593126-161593126	additive	NA	0.11 	14.03 
gnl.UG.Ssc.S35170420	4	103960092	101428842-111704155	additive	NA	0.11 	4.81 
gnl.UG.Ssc.S40512115	1	309125803	308971674-309125803	additive	trans	0.11 	7.50 
OVRM1_0047_D08	13	75723927	60609657-108197916	additive	trans	0.11 	7.49 
gnl.UG.Ssc.S35164973	12	24361576	24361576-55575876	additive	NA	0.11 	4.73 
MLN01_0042_F01	15	156793131	156793131-156793131	additive	trans	0.11 	5.95 
gnl.UG.Ssc.S35164668	10	6354	6354-65924050	additive	trans	0.11 	4.76 
gnl.UG.Ssc.S23689973	5	98212963	98212963-98212963	additive	trans	0.11 	8.85 
gnl.UG.Ssc.S19541648	2	55894230	48747140-82950561	additive	trans	0.11 	12.93 
gnl.UG.Ssc.S35169618	7	77275077	23946632-92008578	additive	trans	0.11 	5.29 
gnl.UG.Ssc.S35165266	9	21803117	21405603-21803117	additive	NA	0.11 	5.98 
gnl.UG.Ssc.S18355951	1	133326538	48539442-143170091	additive	trans	0.11 	6.04 
gnl.UG.Ssc.S39810169	7	125259848	124453779-125259848	additive	NA	0.11 	13.43 
OVR01_0078_G12	15	151489809	151193012-151489809	additive	trans	0.11 	5.05 
gnl.UG.Ssc.S6084984	16	86643331	504567-86808222	additive	trans	0.11 	4.83 
gnl.UG.Ssc.S35169157	12	7768043	3329538-7768043	additive	cis	0.11 	10.18 
gnl.UG.Ssc.S21545960	2	141712063	51067606-141712063	additive	NA	0.11 	5.38 
OVRM1_0054_B01	3	68326976	68326976-68326976	additive	trans	0.11 	19.17 
gnl.UG.Ssc.S6090854	3	47378816	28493147-60625142	additive	trans	0.11 	7.61 
gnl.UG.Ssc.S18292274	1	16505961	16505961-16505961	additive	NA	0.11 	4.65 
gnl.UG.Ssc.S35172034	1	309883952	309865315-310281163	additive	trans	0.11 	5.34 
gnl.UG.Ssc.S20116364	3	1780525	1780525-4806258	additive	NA	0.11 	4.85 
gnl.UG.Ssc.S26734441	7	7800516	7800516-9186851	additive	cis	0.11 	12.49 
gnl.UG.Ssc.S39842880	6	72452853	72452853-72452853	additive	NA	0.11 	4.68 
